exercicio,periodo,uf,cod_conta,conta,valor,populacao,uf_nome
2019,2,PE,ReceitasCorrentes,RECEITAS CORRENTES,10701427475.7,9496294,Pernambuco
2019,2,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",6503713931.76,9496294,Pernambuco
2019,2,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3402355265.36,9496294,Pernambuco
2019,2,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,169655537.39,9496294,Pernambuco
2019,3,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),15840911479.25,9496294,Pernambuco
2019,3,PE,ReceitasCorrentes,RECEITAS CORRENTES,15567342571.09,9496294,Pernambuco
2019,3,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",9306160837.43,9496294,Pernambuco
2019,3,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,5025599907.93,9496294,Pernambuco
2019,3,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,273568908.16,9496294,Pernambuco
2019,4,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),20696359260.17,9496294,Pernambuco
2019,4,PE,ReceitasCorrentes,RECEITAS CORRENTES,20368521276.69,9496294,Pernambuco
2019,4,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",12250581633.09,9496294,Pernambuco
2019,4,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,6447507940.83,9496294,Pernambuco
2019,4,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,327837983.48,9496294,Pernambuco
2019,5,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),25468064304.44,9496294,Pernambuco
2019,5,PE,ReceitasCorrentes,RECEITAS CORRENTES,25153093631.83,9496294,Pernambuco
2019,5,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",15142475114.08,9496294,Pernambuco
2019,5,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,7832633642.3,9496294,Pernambuco
2019,5,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,314970672.61,9496294,Pernambuco
2019,6,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),32216978565.16,9496294,Pernambuco
2019,6,PE,ReceitasCorrentes,RECEITAS CORRENTES,31507832610.99,9496294,Pernambuco
2019,6,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",18531771580.63,9496294,Pernambuco
2019,6,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,9882792420.87,9496294,Pernambuco
2019,6,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,709145954.17,9496294,Pernambuco
2020,1,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),6113263712.15,9557071,Pernambuco
2020,1,PE,ReceitasCorrentes,RECEITAS CORRENTES,6096072689.47,9557071,Pernambuco
2020,1,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",3740285779.22,9557071,Pernambuco
2020,1,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1941489696.34,9557071,Pernambuco
2020,1,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,17191022.68,9557071,Pernambuco
2020,2,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),11119259838.19,9557071,Pernambuco
2020,2,PE,ReceitasCorrentes,RECEITAS CORRENTES,11058051084.73,9557071,Pernambuco
2020,2,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",6652178420.3,9557071,Pernambuco
2020,2,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3598018801.36,9557071,Pernambuco
2020,2,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,61208753.46,9557071,Pernambuco
2020,3,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),15877632043.96,9557071,Pernambuco
2020,3,PE,ReceitasCorrentes,RECEITAS CORRENTES,15679581838.16,9557071,Pernambuco
2020,3,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",8823488067.47,9557071,Pernambuco
2020,3,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,5655546567.3,9557071,Pernambuco
2020,3,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,198050205.8,9557071,Pernambuco
2020,4,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),21635722879.48,9557071,Pernambuco
2020,4,PE,ReceitasCorrentes,RECEITAS CORRENTES,21379646287.98,9557071,Pernambuco
2020,4,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",12033439331.93,9557071,Pernambuco
2020,4,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,7723048418.5,9557071,Pernambuco
2020,4,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,256076591.5,9557071,Pernambuco
2020,5,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),27585887026.52,9557071,Pernambuco
2020,5,PE,ReceitasCorrentes,RECEITAS CORRENTES,27287172897.18,9557071,Pernambuco
2020,5,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",15262673150.16,9557071,Pernambuco
2020,5,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,9893525175.27,9557071,Pernambuco
2020,5,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,298714129.34,9557071,Pernambuco
2020,6,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),33921199258.58,9557071,Pernambuco
2020,6,PE,ReceitasCorrentes,RECEITAS CORRENTES,33352652441.39,9557071,Pernambuco
2020,6,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",18729552644.66,9557071,Pernambuco
2020,6,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,11863813199.79,9557071,Pernambuco
2020,6,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,568546817.19,9557071,Pernambuco
2021,1,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),6819427375.86,9616621,Pernambuco
2021,1,PE,ReceitasCorrentes,RECEITAS CORRENTES,6778105589.53,9616621,Pernambuco
2021,1,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",4174263541.48,9616621,Pernambuco
2021,1,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2127962594.52,9616621,Pernambuco
2021,1,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,41321786.33,9616621,Pernambuco
2021,2,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),12706162078.35,9616621,Pernambuco
2021,2,PE,ReceitasCorrentes,RECEITAS CORRENTES,12611401449.27,9616621,Pernambuco
2021,2,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",7560048720.69,9616621,Pernambuco
2021,2,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4081445553.41,9616621,Pernambuco
2021,2,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,94760629.08,9616621,Pernambuco
2021,3,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),18714483081.24,9616621,Pernambuco
2021,3,PE,ReceitasCorrentes,RECEITAS CORRENTES,18535949358.42,9616621,Pernambuco
2021,3,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",10885892160.2,9616621,Pernambuco
2021,3,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,6127841291.17,9616621,Pernambuco
2021,3,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,178533722.82,9616621,Pernambuco
2021,4,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),25402467030.54,9616621,Pernambuco
2021,4,PE,ReceitasCorrentes,RECEITAS CORRENTES,25092849931.0,9616621,Pernambuco
2021,4,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",14835841148.31,9616621,Pernambuco
2021,4,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,8160142408.54,9616621,Pernambuco
2021,4,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,309617099.54,9616621,Pernambuco
2021,5,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),32536429067.01,9616621,Pernambuco
2021,5,PE,ReceitasCorrentes,RECEITAS CORRENTES,32001681459.24,9616621,Pernambuco
2021,5,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",18438180424.37,9616621,Pernambuco
2021,5,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,10134868083.88,9616621,Pernambuco
2021,5,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,534747607.77,9616621,Pernambuco
2021,6,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),39369791471.07,9616621,Pernambuco
2021,6,PE,ReceitasCorrentes,RECEITAS CORRENTES,38643460033.44,9616621,Pernambuco
2021,6,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",22093682279.14,9616621,Pernambuco
2021,6,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,12496357624.47,9616621,Pernambuco
2021,6,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,726331437.63,9616621,Pernambuco
2022,1,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),7766172341.34,9674793,Pernambuco
2022,1,PE,ReceitasCorrentes,RECEITAS CORRENTES,7633022611.27,9674793,Pernambuco
2022,1,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",4453310621.81,9674793,Pernambuco
2022,1,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2639035860.57,9674793,Pernambuco
2022,1,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,133149730.07,9674793,Pernambuco
2022,2,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),14820401078.58,9674793,Pernambuco
2022,2,PE,ReceitasCorrentes,RECEITAS CORRENTES,14555794888.98,9674793,Pernambuco
2022,2,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",8421313644.45,9674793,Pernambuco
2022,2,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4944706128.64,9674793,Pernambuco
2022,2,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,264606189.6,9674793,Pernambuco
2022,3,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),22116350474.51,9674793,Pernambuco
2022,3,PE,ReceitasCorrentes,RECEITAS CORRENTES,21697249193.41,9674793,Pernambuco
2022,3,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",12274287605.34,9674793,Pernambuco
2022,3,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,7519182923.84,9674793,Pernambuco
2022,3,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,419101281.1,9674793,Pernambuco
2022,4,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),31846797606.25,9674793,Pernambuco
