exercicio,periodo,uf,cod_conta,conta,valor,populacao,uf_nome
2018,5,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,5936940389.26,6954036,Maranhão
2018,5,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,669949168.51,6954036,Maranhão
2018,6,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),16620202725.42,6954036,Maranhão
2018,6,MA,ReceitasCorrentes,RECEITAS CORRENTES,15789306604.99,6954036,Maranhão
2018,6,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",7262517030.99,6954036,Maranhão
2018,6,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,7310509540.02,6954036,Maranhão
2018,6,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,830896120.43,6954036,Maranhão
2019,1,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),1891159212.61,7035055,Maranhão
2019,1,MA,ReceitasCorrentes,RECEITAS CORRENTES,1860460803.01,7035055,Maranhão
2019,1,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",653947292.49,7035055,Maranhão
2019,1,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1172063539.6,7035055,Maranhão
2019,1,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,30698409.6,7035055,Maranhão
2019,2,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),4762534638.42,7035055,Maranhão
2019,2,MA,ReceitasCorrentes,RECEITAS CORRENTES,4701183224.22,7035055,Maranhão
2019,2,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",1827303696.59,7035055,Maranhão
2019,2,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2630569833.56,7035055,Maranhão
2019,2,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,61351414.2,7035055,Maranhão
2019,3,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),7525920379.1,7035055,Maranhão
2019,3,MA,ReceitasCorrentes,RECEITAS CORRENTES,7416507146.58,7035055,Maranhão
2019,3,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",2989998219.1,7035055,Maranhão
