exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_nome
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6CotaParteDoFPE,Cota-Parte do FPE,4461770152.74,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,4139943770.93,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,4309624865.41,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,306975580.69,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasDeCapital,Transferências de Capital,579759154.83,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,1879905.24,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,8534538.7,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,10874905557.16,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,10760440496.38,Bahia
2015,RREO,6,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,742977.78,Bahia
