exercicio,periodo,uf,anexo,cod_conta,conta,coluna,valor,populacao,uf_nome
2017,2,AL,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,9106609111.99,3358963,Alagoas
2017,2,AL,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,9111183593.89,3358963,Alagoas
2017,2,AL,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,7863514895.18,3358963,Alagoas
2017,2,AL,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,7487906612.27,3358963,Alagoas
2017,2,AL,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,7460792876.25,3358963,Alagoas
2017,3,AL,RGF-Anexo 01,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),"DESPESAS LIQUIDADAS 
(a)",4419006520.13,3358963,Alagoas
2017,3,AL,RGF-Anexo 01,DespesaComPessoalAtivoBruta,Pessoal Ativo,"DESPESAS LIQUIDADAS 
(a)",2672054431.63,3358963,Alagoas
2017,3,AL,RGF-Anexo 01,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,"DESPESAS LIQUIDADAS 
(a)",1647624132.95,3358963,Alagoas
2017,3,AL,RGF-Anexo 01,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),"DESPESAS LIQUIDADAS 
(a)",3573247791.64,3358963,Alagoas
2017,3,AL,RGF-Anexo 01,ReceitaCorrenteLiquidaLimiteLegal,RECEITA CORRENTE LIQUIDA - RCL (IV),Valor,7348618775.3,3358963,Alagoas
2017,3,AL,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb),Valor,3573247791.64,3358963,Alagoas
2017,3,AL,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb),% sobre a RCL Ajustada,48.63,3358963,Alagoas
2017,3,AL,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,9223989752.57,3358963,Alagoas
2017,3,AL,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,9384942720.14,3358963,Alagoas
2017,3,AL,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,9389517202.04,3358963,Alagoas
2017,3,AL,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 3º Quadrimestre,8854367291.57,3358963,Alagoas
2017,3,AL,RGF-Anexo 02,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,8945656144.42,3358963,Alagoas
2017,3,AL,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,9106609111.99,3358963,Alagoas
2017,3,AL,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,9111183593.89,3358963,Alagoas
2017,3,AL,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 3º Quadrimestre,8809625369.48,3358963,Alagoas
2017,3,AL,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,7863514895.18,3358963,Alagoas
2017,3,AL,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,7487906612.27,3358963,Alagoas
2017,3,AL,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,7460792876.25,3358963,Alagoas
