exercicio,periodo,uf,anexo,cod_conta,conta,coluna,valor,populacao,uf_nome
2017,1,PI,RGF-Anexo 01,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),"DESPESAS LIQUIDADAS 
(a)",3378527424.22,3212180,Piauí
2017,1,PI,RGF-Anexo 01,ReceitaCorrenteLiquidaLimiteLegal,RECEITA CORRENTE LIQUIDA - RCL (IV),Valor,7844754268.09,3212180,Piauí
2017,1,PI,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb),Valor,3378527424.22,3212180,Piauí
2017,1,PI,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb),% sobre a RCL Ajustada,43.07,3212180,Piauí
2017,1,PI,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,4449557724.95,3212180,Piauí
2017,1,PI,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,4338338447.05,3212180,Piauí
2017,1,PI,RGF-Anexo 02,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,3998979455.13,3212180,Piauí
2017,1,PI,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,3896876180.62,3212180,Piauí
2017,1,PI,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,3423691346.48,3212180,Piauí
2017,1,PI,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,2304397435.66,3212180,Piauí
2017,2,PI,RGF-Anexo 01,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),"DESPESAS LIQUIDADAS 
(a)",4863942634.73,3212180,Piauí
2017,2,PI,RGF-Anexo 01,DespesaComPessoalAtivoBruta,Pessoal Ativo,"DESPESAS LIQUIDADAS 
(a)",3223071897.03,3212180,Piauí
2017,2,PI,RGF-Anexo 01,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,"DESPESAS LIQUIDADAS 
(a)",1608773152.65,3212180,Piauí
2017,2,PI,RGF-Anexo 01,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),"DESPESAS LIQUIDADAS 
(a)",3801132037.77,3212180,Piauí
2017,2,PI,RGF-Anexo 01,ReceitaCorrenteLiquidaLimiteLegal,RECEITA CORRENTE LIQUIDA - RCL (IV),Valor,8140238205.02,3212180,Piauí
2017,2,PI,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb),Valor,3801132037.77,3212180,Piauí
2017,2,PI,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb),% sobre a RCL Ajustada,46.7,3212180,Piauí
2017,2,PI,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,4449557724.95,3212180,Piauí
2017,2,PI,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,4338338447.05,3212180,Piauí
