exercicio,periodo,uf,cod_conta,conta,valor,populacao,uf_nome
2019,3,PB,ReceitasCorrentes,RECEITAS CORRENTES,5219165033.17,3996496,Paraíba
2019,3,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",2216021199.03,3996496,Paraíba
2019,3,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2670562502.89,3996496,Paraíba
2019,3,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,163120160.91,3996496,Paraíba
2019,4,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),6985808484.93,3996496,Paraíba
2019,4,PB,ReceitasCorrentes,RECEITAS CORRENTES,6814719576.81,3996496,Paraíba
2019,4,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",2942350255.17,3996496,Paraíba
2019,4,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3404818683.57,3996496,Paraíba
2019,4,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,171088908.12,3996496,Paraíba
2019,5,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),8572019562.84,3996496,Paraíba
2019,5,PB,ReceitasCorrentes,RECEITAS CORRENTES,8334258738.68,3996496,Paraíba
2019,5,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",3661642356.52,3996496,Paraíba
2019,5,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4091481039.24,3996496,Paraíba
2019,5,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,237760824.16,3996496,Paraíba
2019,6,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),10879893049.37,3996496,Paraíba
2019,6,PB,ReceitasCorrentes,RECEITAS CORRENTES,10571363231.8,3996496,Paraíba
2019,6,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",4609076007.11,3996496,Paraíba
2019,6,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,5213118121.19,3996496,Paraíba
2019,6,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,308529817.57,3996496,Paraíba
2020,1,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),2029199084.45,4018127,Paraíba
2020,1,PB,ReceitasCorrentes,RECEITAS CORRENTES,2003439147.31,4018127,Paraíba
2020,1,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",828953800.01,4018127,Paraíba
2020,1,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1063448954.43,4018127,Paraíba
2020,1,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,25759937.14,4018127,Paraíba
2020,2,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),3633929837.94,4018127,Paraíba
2020,2,PB,ReceitasCorrentes,RECEITAS CORRENTES,3601864381.89,4018127,Paraíba
2020,2,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",1511901357.2,4018127,Paraíba
2020,2,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1886332689.84,4018127,Paraíba
2020,2,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,32065456.05,4018127,Paraíba
2020,3,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),5414083593.93,4018127,Paraíba
2020,3,PB,ReceitasCorrentes,RECEITAS CORRENTES,5343578636.78,4018127,Paraíba
2020,3,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",2156960822.83,4018127,Paraíba
2020,3,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2883779239.66,4018127,Paraíba
2020,3,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,70504957.15,4018127,Paraíba
2020,4,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),7532325678.96,4018127,Paraíba
2020,4,PB,ReceitasCorrentes,RECEITAS CORRENTES,7438644813.58,4018127,Paraíba
2020,4,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",2967189206.36,4018127,Paraíba
2020,4,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4063537991.4,4018127,Paraíba
2020,4,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,93680865.38,4018127,Paraíba
2020,5,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),9547976055.33,4018127,Paraíba
2020,5,PB,ReceitasCorrentes,RECEITAS CORRENTES,9424268408.28,4018127,Paraíba
2020,5,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",3835138693.56,4018127,Paraíba
2020,5,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,5070563646.95,4018127,Paraíba
2020,5,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,123707647.05,4018127,Paraíba
2020,6,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),11826205720.03,4018127,Paraíba
2020,6,PB,ReceitasCorrentes,RECEITAS CORRENTES,11667401680.45,4018127,Paraíba
2020,6,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",4811597457.88,4018127,Paraíba
2020,6,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,6182035090.88,4018127,Paraíba
2020,6,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,158804039.58,4018127,Paraíba
2021,1,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),2268731577.85,4039277,Paraíba
2021,1,PB,ReceitasCorrentes,RECEITAS CORRENTES,2251524209.91,4039277,Paraíba
2021,1,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",948585816.32,4039277,Paraíba
2021,1,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1191836980.6,4039277,Paraíba
2021,1,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,17207367.94,4039277,Paraíba
2021,2,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),4260571276.55,4039277,Paraíba
2021,2,PB,ReceitasCorrentes,RECEITAS CORRENTES,4228194402.84,4039277,Paraíba
2021,2,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",1815856066.1,4039277,Paraíba
2021,2,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2179613362.35,4039277,Paraíba
2021,2,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,32376873.71,4039277,Paraíba
2021,3,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),6575190198.18,4039277,Paraíba
2021,3,PB,ReceitasCorrentes,RECEITAS CORRENTES,6507291062.92,4039277,Paraíba
2021,3,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",2711593703.52,4039277,Paraíba
2021,3,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3295980973.57,4039277,Paraíba
2021,3,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,67899135.26,4039277,Paraíba
2021,4,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),8721979499.55,4039277,Paraíba
2021,4,PB,ReceitasCorrentes,RECEITAS CORRENTES,8633699709.75,4039277,Paraíba
2021,4,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",3735857911.9,4039277,Paraíba
2021,4,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4379390566.19,4039277,Paraíba
2021,4,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,88279789.8,4039277,Paraíba
2021,5,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),10931294887.56,4039277,Paraíba
2021,5,PB,ReceitasCorrentes,RECEITAS CORRENTES,10818810893.52,4039277,Paraíba
2021,5,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",4763841891.43,4039277,Paraíba
2021,5,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,5358110115.98,4039277,Paraíba
2021,5,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,112483994.04,4039277,Paraíba
2021,6,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),13649664366.21,4039277,Paraíba
2021,6,PB,ReceitasCorrentes,RECEITAS CORRENTES,13497630219.83,4039277,Paraíba
2021,6,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",5854236137.58,4039277,Paraíba
2021,6,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,6666058210.84,4039277,Paraíba
2021,6,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,152034146.38,4039277,Paraíba
2022,1,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),2841266012.5,4059905,Paraíba
2022,1,PB,ReceitasCorrentes,RECEITAS CORRENTES,2818341747.02,4059905,Paraíba
2022,1,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",1089135432.17,4059905,Paraíba
2022,1,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1529938575.48,4059905,Paraíba
2022,1,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,22924265.48,4059905,Paraíba
2022,2,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),5439269725.15,4059905,Paraíba
2022,2,PB,ReceitasCorrentes,RECEITAS CORRENTES,5313014375.54,4059905,Paraíba
