cod_ibge,regiao_codigo,regiao_nome,ano,mes,fpm_dest,fundeb_dest,itr_dest,outros_dest,royalties_dest,total
2307635,10,Sertão de Canindé,2020,6,895009.03,1214935.78,0.0,832930.39,10178.47,2953053.6700000004
2307650,3,Grande Fortaleza,2020,6,4844585.45,10911189.13,0.0,7024915.81,275680.11,23056370.5
2307700,3,Grande Fortaleza,2020,6,2535858.85,4660966.33,0.0,3871639.51,28838.98,11097303.67
2307809,5,Litoral Norte,2020,6,1044177.18,1916719.35,62.650000000000006,1062389.46,14369.31,4037717.95
2307908,5,Litoral Norte,2020,6,596672.6900000001,752519.52,0.0,516159.56,6935.9800000000005,1872287.75
2308005,11,Sertão de Sobral,2020,6,1342513.52,1968179.93,5.44,1439431.4,22376.300000000003,4772506.59
2308104,1,Cariri,2020,6,1491681.68,2557260.6700000004,58.8,1701008.94,16964.11,5766974.2
2308203,11,Sertão de Sobral,2020,6,745840.87,1054182.81,9.9,666179.71,8482.05,2474695.34
2308302,1,Cariri,2020,6,1044177.18,1326422.62,133.65,1065508.35,12522.35,3448764.15
2308351,9,Sertão Central,2020,6,596672.6900000001,773771.37,0.0,555858.36,6785.64,1933088.06
2308377,6,Litoral Oeste / Vale do Curu,2020,6,745840.87,945017.07,4.91,640588.24,8486.84,2339937.9299999997
2308401,1,Cariri,2020,6,1193345.37,2078992.51,85.6,1299325.62,13617.160000000002,4585366.26
2308500,9,Sertão Central,2020,6,1342513.52,2317578.77,0.0,1543945.4300000002,15910.55,5219948.2700000005
2308609,12,Sertão dos Crateús,2020,6,895009.03,1204672.97,0.0,782181.18,10178.47,2892041.6500000004
2308708,14,Vale do Jaguaribe,2020,6,1790018.02,3221451.5300000003,37.8,2130762.26,22033.95,7164303.5600000005
2308807,11,Sertão de Sobral,2020,6,447504.54,578881.99,0.0,393300.67,5173.3099999999995,1424860.5100000002
2308906,5,Litoral Norte,2020,6,895009.03,1390473.44,40.650000000000006,891652.39,12533.06,3189708.57
2309003,11,Sertão de Sobral,2020,6,745840.87,912227.26,0.0,655439.14,8482.05,2321989.32
2309102,7,Maciço do Baturité,2020,6,596672.6900000001,614168.4,73.44,507691.04,6785.64,1725391.21
2309201,1,Cariri,2020,6,745840.87,936384.15,0.0,676672.43,8482.05,2367379.5
2309300,12,Sertão dos Crateús,2020,6,1193345.37,1707699.94,0.0,1236018.21,14433.47,4151496.99
2309409,12,Sertão dos Crateús,2020,6,1044177.18,1903964.49,0.0,1088125.53,11874.88,4048142.08
2309458,7,Maciço do Baturité,2020,6,1044177.18,1485337.29,21.4,1028143.56,58534.18,3616213.61
2309508,2,Centro Sul,2020,6,895009.03,1248010.15,0.0,868787.3700000001,10270.87,3022077.42
2309607,3,Grande Fortaleza,2020,6,1939186.2,3330014.3,0.0,2114725.22,22053.34,7405979.06
2309706,3,Grande Fortaleza,2020,6,2088354.36,3442193.87,94.86,2717782.42,27866.55,8276292.06
2309805,7,Maciço do Baturité,2020,6,596672.6900000001,719802.27,0.0,537392.84,7081.01,1860948.81
2309904,11,Sertão de Sobral,2020,6,447504.54,537044.91,0.0,348045.68,5089.23,1337684.36
2310001,14,Vale do Jaguaribe,2020,6,447504.54,558034.87,0.0,406974.25,5089.23,1417602.89
2310100,7,Maciço do Baturité,2020,6,596672.6900000001,646033.8200000001,0.0,559307.74,6785.64,1808799.89
2310209,3,Grande Fortaleza,2020,6,1193345.37,2261869.59,4.94,1292778.0,250701.42,4998699.32
2310258,3,Grande Fortaleza,2020,6,1193345.37,1973725.14,53.55,1244610.67,250701.42,4662436.149999999
2310308,13,Sertão dos Inhamuns,2020,6,1193345.37,1860130.19,0.0,1219349.67,13571.29,4286396.5200000005
2310407,10,Sertão de Canindé,2020,6,596672.6900000001,701170.9299999999,4.94,536669.9199999999,6785.64,1841304.12
2310506,9,Sertão Central,2020,6,1342513.52,2628963.62,0.0,1532812.41,16749.74,5521039.290000001
2310605,1,Cariri,2020,6,447504.54,599467.1399999999,0.0,400591.87,5089.23,1452652.7799999998
2310704,6,Litoral Oeste / Vale do Curu,2020,6,1342513.52,2240981.51,19.23,1118978.49,15267.7,4717760.45
2310803,14,Vale do Jaguaribe,2020,6,745840.87,1202526.91,0.0,691998.4,8482.05,2648848.2299999995
2310852,3,Grande Fortaleza,2020,6,895009.03,1481530.95,0.0,851024.12,10178.47,3237742.5700000003
2310902,9,Sertão Central,2020,6,745840.87,855496.01,0.0,705465.4299999999,8482.05,2315284.3599999994
2310951,11,Sertão de Sobral,2020,6,596672.6900000001,642378.74,0.0,510334.87,7148.52,1756534.8200000003
2311009,12,Sertão dos Crateús,2020,6,596672.6900000001,818240.6,51.6,538941.97,6785.64,1960692.5
2311108,1,Cariri,2020,6,745840.87,1189918.6,0.0,664919.77,8482.05,2609161.29
2311207,1,Cariri,2020,6,596672.6900000001,633639.8300000001,0.0,512276.43,6785.64,1749374.59
2311231,14,Vale do Jaguaribe,2020,6,447504.54,494838.78,0.0,345691.02,5089.23,1293123.57
2311264,13,Sertão dos Inhamuns,2020,6,895009.03,1513593.98,50.2,861702.72,11423.8,3281779.7299999995
2311306,9,Sertão Central,2020,6,2088354.36,3833792.88,17.9,2806516.07,24138.16,8752819.370000001
2311355,2,Centro Sul,2020,6,745840.87,1010548.08,10.12,689333.91,8482.05,2454215.03
2311405,9,Sertão Central,2020,6,1939186.2,4395617.12,31.58,2598207.64,30610.53,8963653.07
2311504,14,Vale do Jaguaribe,2020,6,895009.03,1133380.89,0.0,883700.24,31865.870000000003,2943956.0300000003
2311603,7,Maciço do Baturité,2020,6,1044177.18,1634978.66,9.9,1097337.63,13052.679999999998,3789556.05
2311702,11,Sertão de Sobral,2020,6,895009.03,1061611.3,42.53,808144.45,10724.25,2775531.56
2311801,14,Vale do Jaguaribe,2020,6,1939186.2,3936688.24,98.51,2538556.1500000004,23307.38,8437836.480000002
2311900,2,Centro Sul,2020,6,745840.87,963934.21,0.0,681918.78,8482.05,2400175.91
2311959,1,Cariri,2020,6,745840.87,1294528.64,21.74,697100.17,8482.05,2745973.4699999997
2312007,11,Sertão de Sobral,2020,6,1193345.37,1744825.17,11.37,1238579.42,14281.56,4191042.89
2312106,1,Cariri,2020,6,895009.03,1066785.6,23.56,791806.39,12156.3,2765780.88
2312205,12,Sertão dos Crateús,2020,6,1342513.52,2621311.8,109.66,1542003.86,33438.08,5539376.92
2312304,8,Serra da Ibiapaba,2020,6,1491681.68,2702842.2199999997,0.0,1699790.3,21863.9,5916178.1
2312403,3,Grande Fortaleza,2020,6,1491681.68,3512296.3,1623.13,1710510.22,104349.21,6820460.539999999
2312502,14,Vale do Jaguaribe,2020,6,447504.54,381364.42,0.0,371013.98,5089.23,1204972.17
2312601,3,Grande Fortaleza,2020,6,596672.6900000001,682614.52,24.0,552656.85,8450.62,1840418.68
2312700,9,Sertão Central,2020,6,1044177.18,1125503.51,4.95,1023867.99,11874.88,3205428.51
2312809,11,Sertão de Sobral,2020,6,447504.54,515638.27,0.0,370559.57,5089.23,1338791.61
2312908,11,Sertão de Sobral,2020,6,4844585.45,10266498.88,659.51,6633483.93,350932.51999999996,22096160.290000003
2313005,9,Sertão Central,2020,6,895009.03,1049585.89,87.91,804695.0700000001,15946.53,2765324.43
2313104,14,Vale do Jaguaribe,2020,6,1193345.37,1350811.05,0.0,1202329.99,13699.95,3760186.36
2313203,12,Sertão dos Crateús,2020,6,1044177.18,1505617.53,87.59,1039462.47,12373.589999999998,3601718.3599999994
2313252,1,Cariri,2020,6,447504.54,548892.19,4.0,390574.22,5089.23,1392064.18
2313302,13,Sertão dos Inhamuns,2020,6,1640849.86,2885456.78,0.0,1997121.5,18660.52,6542088.659999999
2313351,6,Litoral Oeste / Vale do Curu,2020,6,895009.03,1391141.95,0.0,822520.29,10178.47,3118849.74
2313401,8,Serra da Ibiapaba,2020,6,1939186.2,4830166.85,75.59,2492123.83,22140.24,9283692.71
2313500,3,Grande Fortaleza,2020,6,1640849.86,3374049.11,2528.87,1936375.3,256126.8,7209929.94
2313559,6,Litoral Oeste / Vale do Curu,2020,6,745840.87,1105804.0,0.0,691254.8200000001,8631.179999999998,2551530.8700000006
2313609,8,Serra da Ibiapaba,2020,6,1193345.37,2140298.01,0.0,1286911.99,13615.0,4634170.37
2313708,2,Centro Sul,2020,6,447504.54,403628.27,0.0,372831.62,5089.23,1229053.66
2313757,6,Litoral Oeste / Vale do Curu,2020,6,895009.03,1264225.89,0.0,835698.14,10321.82,3005254.88
2313807,6,Litoral Oeste / Vale do Curu,2020,6,895009.03,1413895.18,4.95,877524.41,10178.47,3196612.0400000005
2313906,5,Litoral Norte,2020,6,745840.87,932800.48,0.0,641042.65,29380.96,2349064.96
2313955,11,Sertão de Sobral,2020,6,895009.03,1163408.56,4.95,806677.9500000001,10178.47,2875278.9600000004
2314003,1,Cariri,2020,6,1342513.52,2037553.78,0.0,1480410.81,15267.7,4875745.81
2314102,8,Serra da Ibiapaba,2020,6,1640849.86,3676360.57,0.0,2039051.04,19193.38,7375454.85
2300101,1,Cariri,2020,7,1132778.51,621450.75,4.8,444279.1999999999,10866.47,2209379.73
2300150,7,Maciço do Baturité,2020,7,1415973.13,975366.27,43.48,560688.68,18418.89,2970490.45
2300200,5,Litoral Norte,2020,7,3398335.49,3804716.5,224.53,1901094.6,32599.4,9136970.52
2300309,2,Centro Sul,2020,7,3115140.86,2767499.66,64.44,1677393.67,29882.78,7589981.41
2300408,13,Sertão dos Inhamuns,2020,7,1699167.7599999998,989734.03,21.34,662140.79,16299.69,3367363.61
2300507,11,Sertão de Sobral,2020,7,1132778.51,775993.66,27.95,443802.72,11303.06,2363905.9
2300606,1,Cariri,2020,7,849583.8699999999,579756.76,0.0,308002.44,8149.85,1745492.92
2300705,14,Vale do Jaguaribe,2020,7,1699167.7599999998,1036273.75,130.22,656899.49,16317.78,3408788.9999999995
2300754,6,Litoral Oeste / Vale do Curu,2020,7,2548751.61,2783673.78,0.0,1352717.15,24619.63,6709762.169999999
2300804,1,Cariri,2020,7,849583.8699999999,537502.44,10.66,303175.45,8149.85,1698422.2699999998
2300903,6,Litoral Oeste / Vale do Curu,2020,7,1415973.13,763770.8099999999,42.53,553872.91,13583.09,2747242.4699999997
2301000,3,Grande Fortaleza,2020,7,3681530.09,4353892.67,779.33,2316610.7300000004,118316.73,10471129.55
2301109,4,Litoral Leste,2020,7,3681530.09,4086790.69,2220.84,2198028.77,406856.97,10375427.36
2301208,7,Maciço do Baturité,2020,7,1982362.35,1697841.25,38.08,900322.62,19016.31,4599580.609999999
2301257,12,Sertão dos Crateús,2020,7,1132778.51,833237.5,1118.18,427664.47,10866.47,2405665.1300000004
2301307,1,Cariri,2020,7,1699167.7599999998,1579831.51,72.77,749171.34,16299.69,4044543.0699999994
2301406,7,Maciço do Baturité,2020,7,1132778.51,881135.5399999999,10.44,446558.03,10866.47,2471348.99
2301505,13,Sertão dos Inhamuns,2020,7,849583.8699999999,503968.62,16.0,313264.45999999996,8149.85,1674982.7999999998
2301604,1,Cariri,2020,7,1699167.7599999998,1238153.61,76.61,786813.45,16299.69,3740511.12
2301703,1,Cariri,2020,7,1982362.35,1213067.1,0.0,862721.95,19016.31,4077167.71
2301802,2,Centro Sul,2020,7,849583.8699999999,387355.85,4.96,281112.26,8149.85,1526206.7899999998
2301851,9,Sertão Central,2020,7,1699167.7599999998,1212569.97,22.34,678672.66,22741.79,3613174.52
2301901,1,Cariri,2020,7,3115140.86,3407489.2800000003,86.36,1812279.63,29882.78,8364878.910000001
2301950,7,Maciço do Baturité,2020,7,1699167.7599999998,1459836.16,79.45,766262.56,16299.69,3941645.62
2302008,1,Cariri,2020,7,1699167.7599999998,1112432.96,10.16,771545.3,16299.69,3599455.8699999996
2302057,5,Litoral Norte,2020,7,1415973.13,1139805.39,0.0,562511.74,13583.09,3131873.3499999996
2302107,7,Maciço do Baturité,2020,7,2265556.99,1758519.0100000002,49.51,1142875.66,21732.93,5188734.1
2302206,4,Litoral Leste,2020,7,3115140.86,3146244.98,1137.9,1662954.1800000002,30169.31,7955647.23
2302305,5,Litoral Norte,2020,7,2265556.99,1641759.76,47.88,1077431.84,21754.93,5006551.399999999
2302404,10,Sertão de Canindé,2020,7,3115140.86,2866524.64,193.98,1681537.0,30411.87,7693808.350000001
2302503,1,Cariri,2020,7,2831946.24,3446929.26,59.54,1527816.88,27166.16,7833918.08
2302602,5,Litoral Norte,2020,7,3398335.49,3580397.9299999997,0.0,1922225.56,32599.4,8933558.38
2302701,1,Cariri,2020,7,1982362.35,1541024.23,0.0,920148.44,19016.31,4462551.329999999
2302800,10,Sertão de Canindé,2020,7,3681530.09,4364406.720000001,206.34,2248784.5,37214.8,10332142.45
2302909,7,Maciço do Baturité,2020,7,1699167.7599999998,1123670.8,0.0,669163.73,16299.69,3508301.9799999995
2303006,10,Sertão de Canindé,2020,7,1699167.7599999998,1313833.98,76.02,768790.0,16553.71,3798421.47
2303105,11,Sertão de Sobral,2020,7,1699167.7599999998,1172058.63,57.44,683872.54,16881.61,3572037.9799999995
2303204,1,Cariri,2020,7,1982362.35,1665264.31,0.0,910598.07,19016.31,4577241.04
2303303,2,Centro Sul,2020,7,1699167.7599999998,931851.78,0.0,689072.4099999999,16305.19,3336397.139999999
2303402,8,Serra da Ibiapaba,2020,7,1699167.7599999998,1138408.28,43.23,666429.14,16299.69,3520348.1
2303501,3,Grande Fortaleza,2020,7,3681530.09,4093260.52,160.4,2139939.35,35384.420000000006,9950274.78
2303600,2,Centro Sul,2020,7,1699167.7599999998,774802.57,26.03,730484.94,16299.69,3220780.9899999993
2303659,12,Sertão dos Crateús,2020,7,1132778.51,1001936.38,0.0,415379.51,10866.47,2560960.8700000006
2303709,3,Grande Fortaleza,2020,7,9197408.35,16761581.51,444.07,9129120.93,198632.58,35287187.44
2303808,2,Centro Sul,2020,7,1982362.35,1222058.98,38.06,881429.06,19016.31,4104904.76
2303907,5,Litoral Norte,2020,7,1132778.51,871952.01,0.0,471873.76,10866.47,2487470.7500000005
2303931,9,Sertão Central,2020,7,1132778.51,864919.9700000001,10.16,481237.65,10866.47,2489812.76
2303956,3,Grande Fortaleza,2020,7,1699167.7599999998,1433613.5,0.0,721493.93,17046.07,3871321.26
2304004,11,Sertão de Sobral,2020,7,1699167.7599999998,1629814.58,9.9,780992.07,49767.880000000005,4159752.189999999
2304103,12,Sertão dos Crateús,2020,7,3681530.09,4022666.51,109.95,2208946.43,37522.8,9950775.78
2304202,1,Cariri,2020,7,5097503.2,5818142.86,29.979999999999997,3642219.4,54842.75,14612738.19
2304236,8,Serra da Ibiapaba,2020,7,1699167.7599999998,1266496.09,0.0,675896.64,16299.69,3657860.18
2304251,5,Litoral Norte,2020,7,1982362.35,1811786.74,0.0,866305.9199999999,19963.61,4680418.62
2304269,9,Sertão Central,2020,7,849583.8699999999,524969.06,0.0,350243.64,8149.85,1732946.42
2304277,14,Vale do Jaguaribe,2020,7,849583.8699999999,440475.47,32.01,299964.39,8149.85,1598205.59
2304285,3,Grande Fortaleza,2020,7,3115140.86,4588269.720000001,0.0,1663886.44,29963.879999999997,9397260.9
2304301,1,Cariri,2020,7,1699167.7599999998,1182629.95,60.86,704630.6,16299.69,3602788.86
2304350,11,Sertão de Sobral,2020,7,1982362.35,1311201.78,42.31999999999999,853689.51,20560.68,4167856.64
2304400,3,Grande Fortaleza,2020,7,82132080.75,75471206.05,4.95,69269885.97,878833.66,227752011.38
2304459,4,Litoral Leste,2020,7,1415973.13,956324.6,4.0,592820.1599999999,13583.09,2978704.9799999995
2304509,11,Sertão de Sobral,2020,7,1415973.13,1045266.76,0.0,542934.53,14663.36,3018837.78
2304608,6,Litoral Oeste / Vale do Curu,2020,7,849583.8699999999,642844.52,0.0,308665.37,8149.85,1809243.61
2304657,11,Sertão de Sobral,2020,7,1415973.13,1375720.31,10.41,549708.86,13583.09,3354995.8
2304707,5,Litoral Norte,2020,7,3115140.86,3622910.23,4.95,1687296.21,30641.47,8455993.72
2304806,1,Cariri,2020,7,849583.8699999999,426503.28,23.0,251197.45,8149.85,1535457.45
2304905,11,Sertão de Sobral,2020,7,1132778.51,722787.0,0.0,430419.78,11091.13,2297076.42
2304954,3,Grande Fortaleza,2020,7,1982362.35,1585913.84,9.6,891932.3899999999,19016.31,4479234.489999999
2305001,8,Serra da Ibiapaba,2020,7,2548751.61,2635712.1999999997,0.0,1294503.42,24449.54,6503416.77
2305100,7,Maciço do Baturité,2020,7,849583.8699999999,462129.42,0.0,258427.56,11493.87,1581634.72
2305209,12,Sertão dos Crateús,2020,7,1699167.7599999998,1117718.59,11.97,715568.98,16299.69,3548766.99
2305233,3,Grande Fortaleza,2020,7,3398335.49,3889243.38,27.91,1998379.87,459660.28,9745646.93
2305266,9,Sertão Central,2020,7,1132778.51,848255.29,0.0,477757.28,10866.47,2469657.5500000003
2305308,8,Serra da Ibiapaba,2020,7,1982362.35,1545856.05,72.24,869827.75,19016.31,4417134.7
2305332,9,Sertão Central,2020,7,1132778.51,1028573.41,0.0,460603.9,10866.47,2632822.29
2305357,4,Litoral Leste,2020,7,1699167.7599999998,1368551.81,44.5,714657.45,427207.29,4209628.81
2305407,2,Centro Sul,2020,7,3398335.49,3421883.21,19.79,2012487.9,32884.76,8865611.149999999
2305506,2,Centro Sul,2020,7,4531113.970000001,4267603.61,53.470000000000006,2927925.31,43465.86,11770162.220000004
2305605,12,Sertão dos Crateús,2020,7,1982362.35,1265894.6,0.0,894294.08,19026.52,4161577.55
2305654,12,Sertão dos Crateús,2020,7,1132778.51,772546.31,34.96,441296.0,10866.47,2357522.2500000005
2305704,2,Centro Sul,2020,7,1132778.51,693385.91,10.64,459319.47,10866.47,2296361.0
2305803,8,Serra da Ibiapaba,2020,7,2548751.61,2633583.8000000003,22.36,1321890.81,27346.1,6531594.68
2305902,12,Sertão dos Crateús,2020,7,2548751.61,2499695.58,39.27,1243209.0699999998,25448.83,6317144.359999999
2306009,14,Vale do Jaguaribe,2020,7,1415973.13,911746.55,0.0,547595.77,13583.09,2888898.5399999996
2306108,6,Litoral Oeste / Vale do Curu,2020,7,1982362.35,1764380.85,49.13,852405.0700000001,19087.49,4618284.890000001
2306207,4,Litoral Leste,2020,7,849583.8699999999,517909.67,0.0,312995.13,8149.85,1688638.52
2306256,3,Grande Fortaleza,2020,7,2548751.61,2702020.38,78.03,1239355.77,31619.63,6521825.420000001
2306306,6,Litoral Oeste / Vale do Curu,2020,7,3115140.86,2776503.24,0.0,1644350.65,29953.96,7565948.71
2306405,6,Litoral Oeste / Vale do Curu,2020,7,5097503.2,7600723.08,1147.87,3348559.95,49862.75,16097796.85
2306504,7,Maciço do Baturité,2020,7,1699167.7599999998,1172230.41,0.0,723938.5,16299.69,3611636.36
2306553,5,Litoral Norte,2020,7,2548751.61,2520702.65,0.0,1319031.92,408087.85,6796574.029999999
2306603,10,Sertão de Canindé,2020,7,1699167.7599999998,2188321.83,0.0,750145.02,16299.69,4653934.3
2306702,14,Vale do Jaguaribe,2020,7,1699167.7599999998,1076743.58,78.08,677947.5800000001,16741.72,3470678.72
2306801,14,Vale do Jaguaribe,2020,7,1132778.51,860513.0700000001,0.0,437318.41,10866.47,2441476.4600000004
2306900,14,Vale do Jaguaribe,2020,7,2265556.99,2300110.0300000003,114.84,1120750.32,21732.93,5708265.11
2307007,4,Litoral Leste,2020,7,2265556.99,1645501.25,125.87,1100510.16,445591.8,5457286.07
2307106,1,Cariri,2020,7,1982362.35,1888364.71,16.85,914927.84,19016.31,4804688.06
2307205,1,Cariri,2020,7,849583.8699999999,604237.54,9.9,318878.65,8149.85,1780859.81
2307254,5,Litoral Norte,2020,7,1699167.83,1640457.06,0.0,712213.41,16299.78,4068138.08
2307304,1,Cariri,2020,7,9197408.35,10324785.62,66.31,7322776.19,96222.76,26941259.23
2307403,2,Centro Sul,2020,7,1982362.35,1546555.64,91.56,866430.23,26275.24,4421715.0200000005
2307502,1,Cariri,2020,7,2265556.99,1530323.12,295.39,1054995.74,21732.93,4872904.17
2307601,14,Vale do Jaguaribe,2020,7,3115140.86,2607817.04,27.64,1786570.28,40367.1,7549922.92
2307635,10,Sertão de Canindé,2020,7,1699167.7599999998,1262362.63,91.24,709623.3,16299.69,3687544.62
2307650,3,Grande Fortaleza,2020,7,9197408.35,11350128.24,0.0,6363161.38,464205.97,27374903.94
2307700,3,Grande Fortaleza,2020,7,4814308.58,4846774.74,938.36,3526783.6,46182.47,13234987.75
2307809,5,Litoral Norte,2020,7,1982362.35,1993015.08,18.24,918801.85,21302.5,4915500.02
2307908,5,Litoral Norte,2020,7,1132778.51,781706.13,0.0,433838.02,10980.28,2359302.94
2308005,11,Sertão de Sobral,2020,7,2548751.61,2045439.83,92.68,1255038.26,28578.39,5877900.769999999
2308104,1,Cariri,2020,7,2831946.24,2658655.56,37.92,1496431.18,27166.16,7014237.0600000005
2308203,11,Sertão de Sobral,2020,7,1415973.13,1095439.22,0.0,563340.4,13583.09,3088335.8399999994
2308302,1,Cariri,2020,7,1982362.35,1377877.55,52.16,921930.05,19559.640000000003,4301781.75
2308351,9,Sertão Central,2020,7,1132778.51,803851.97,0.0,473655.37999999995,10866.47,2421152.33
2308377,6,Litoral Oeste / Vale do Curu,2020,7,1415973.13,981755.02,288.92,537672.51,13589.42,2949279.0
2308401,1,Cariri,2020,7,2265556.99,2161486.74,0.0,1135479.82,21785.03,5584308.580000001
2308500,9,Sertão Central,2020,7,2548751.61,2409519.33,20.07,1359864.39,24539.19,6342694.590000001
2308609,12,Sertão dos Crateús,2020,7,1699167.7599999998,1251645.29,0.0,658722.55,16299.69,3625835.29
2308708,14,Vale do Jaguaribe,2020,7,3398335.49,3349581.02,133.89999999999998,1885536.41,35446.3,8669033.120000001
2308807,11,Sertão de Sobral,2020,7,849583.8699999999,601390.72,36.62,331577.96,8224.28,1790813.45
2308906,5,Litoral Norte,2020,7,1699167.7599999998,1445251.9,4.0,768520.6599999999,17572.06,3930516.38
2309003,11,Sertão de Sobral,2020,7,1415973.13,947514.89,0.0,552567.75,13583.09,2929638.86
2309102,7,Maciço do Baturité,2020,7,1132778.51,637516.16,0.0,425344.21,10866.47,2206505.35
2309201,1,Cariri,2020,7,1415973.13,972687.98,0.0,573864.45,13929.42,2976454.9799999995
2309300,12,Sertão dos Crateús,2020,7,2265556.99,1774603.43,21.37,1071983.37,22667.92,5134833.08
2309409,12,Sertão dos Crateús,2020,7,1982362.35,1979735.45,0.0,944614.77,19016.31,4925728.88
2309458,7,Maciço do Baturité,2020,7,1982362.35,1543517.73,98.44,884453.6799999999,73330.87,4483763.07
2309508,2,Centro Sul,2020,7,1699167.7599999998,1296805.45,0.0,745587.3600000001,16299.69,3757860.26
2309607,3,Grande Fortaleza,2020,7,3681530.09,3462069.8099999996,0.0,1913091.01,35316.01,9092006.92
2309706,3,Grande Fortaleza,2020,7,3964724.7,3578344.05,70.33,2432378.04,41883.16,10017400.28
2309805,7,Maciço do Baturité,2020,7,1132778.51,747633.41,83.15,455134.71,11153.04,2346782.82
2309904,11,Sertão de Sobral,2020,7,849583.8699999999,557784.63,0.0,286187.83,8149.85,1701706.1800000002
