ano,sigla_uf,sexo,grau_instrucao,admissoes,desligamentos,saldo,salario_medio,total_movimentacoes,uf_nome
2021,PI,2,11,30,30,0,1378.4656868686868,60,Piauí
2021,PI,2,80,414,362,52,3272.1373029531765,776,Piauí
2021,RN,1,1,1226,995,231,1141.601588857646,2221,Rio Grande do Norte
2021,RN,1,2,5107,4758,349,1153.9054068807418,9865,Rio Grande do Norte
2021,RN,1,3,2992,2765,227,1220.2051357381406,5757,Rio Grande do Norte
2021,RN,1,4,8060,7024,1036,1174.6870941113614,15084,Rio Grande do Norte
2021,RN,1,5,9781,8761,1020,1255.0718286072115,18542,Rio Grande do Norte
2021,RN,1,6,9979,8156,1823,1118.7328177870097,18135,Rio Grande do Norte
2021,RN,1,7,74874,57622,17252,1262.2400917059178,132496,Rio Grande do Norte
2021,RN,1,8,2774,2236,538,1434.3444177340862,5010,Rio Grande do Norte
2021,RN,1,9,5254,4688,566,2299.6465248279346,9942,Rio Grande do Norte
2021,RN,1,10,122,127,-5,2384.743093971116,249,Rio Grande do Norte
2021,RN,1,11,35,39,-4,2397.01820998446,74,Rio Grande do Norte
2021,RN,1,80,355,365,-10,2951.872130426093,720,Rio Grande do Norte
2021,RN,2,1,330,194,136,1047.1288168732674,524,Rio Grande do Norte
2021,RN,2,2,525,456,69,1087.4522889108648,981,Rio Grande do Norte
2021,RN,2,3,399,326,73,995.4006322400868,725,Rio Grande do Norte
2021,RN,2,4,1370,1181,189,1030.0539264566733,2551,Rio Grande do Norte
2021,RN,2,5,1649,1527,122,1397.9884492399706,3176,Rio Grande do Norte
2021,RN,2,6,3690,2627,1063,894.6174405714356,6317,Rio Grande do Norte
2021,RN,2,7,41394,30279,11115,1088.1961989353756,71673,Rio Grande do Norte
2021,RN,2,8,2956,2312,644,1252.149619863275,5268,Rio Grande do Norte
2021,RN,2,9,7785,6580,1205,1718.1057798625989,14365,Rio Grande do Norte
2021,RN,2,10,191,174,17,1827.977515413162,365,Rio Grande do Norte
2021,RN,2,11,32,43,-11,1509.8322945156694,75,Rio Grande do Norte
2021,RN,2,80,664,583,81,2460.8671095531136,1247,Rio Grande do Norte
2021,SE,1,1,1757,1117,640,1145.9464328275496,2874,Sergipe
2021,SE,1,2,5306,4647,659,1195.6699988674989,9953,Sergipe
2021,SE,1,3,1832,1765,67,1221.319757617449,3597,Sergipe
2021,SE,1,4,4111,3546,565,1196.658876249472,7657,Sergipe
2021,SE,1,5,4462,3987,475,1257.780319992269,8449,Sergipe
2021,SE,1,6,5178,4188,990,1118.5210782404934,9366,Sergipe
2021,SE,1,7,37764,31443,6321,1321.728020614392,69207,Sergipe
2021,SE,1,8,1584,1571,13,1438.024966447969,3155,Sergipe
2021,SE,1,9,2887,2862,25,2508.7761314894856,5749,Sergipe
2021,SE,1,10,85,122,-37,2246.2613802604155,207,Sergipe
2021,SE,1,11,23,45,-22,3130.0197229437226,68,Sergipe
2021,SE,1,80,188,239,-51,3831.212834233603,427,Sergipe
2021,SE,2,1,83,49,34,1102.3774839220762,132,Sergipe
2021,SE,2,2,500,442,58,1109.2593272815373,942,Sergipe
2021,SE,2,3,153,180,-27,1079.5865874161234,333,Sergipe
2021,SE,2,4,624,534,90,958.5637925269097,1158,Sergipe
2021,SE,2,5,1016,1015,1,1094.2181693223574,2031,Sergipe
2021,SE,2,6,1691,1431,260,812.0784063669639,3122,Sergipe
2021,SE,2,7,21421,18008,3413,1092.9618246654372,39429,Sergipe
2021,SE,2,8,1681,1578,103,1190.888981780967,3259,Sergipe
2021,SE,2,9,4346,4152,194,1643.626982443621,8498,Sergipe
2021,SE,2,10,110,125,-15,1670.861473037446,235,Sergipe
2021,SE,2,11,38,79,-41,1225.2881897451964,117,Sergipe
2021,SE,2,80,327,374,-47,2171.3809980335895,701,Sergipe
2022,AL,1,1,3923,3781,142,935.1408501455855,7704,Alagoas
2022,AL,1,2,14465,12078,2387,999.5986417621972,26543,Alagoas
2022,AL,1,3,4375,4781,-406,1208.140004559088,9156,Alagoas
2022,AL,1,4,8701,7983,718,1203.415301287478,16684,Alagoas
2022,AL,1,5,8913,8574,339,1332.7762376189305,17487,Alagoas
2022,AL,1,6,7077,6310,767,1195.208221467405,13387,Alagoas
2022,AL,1,7,68500,57762,10738,1394.0775779772994,126262,Alagoas
2022,AL,1,8,2012,2012,0,1622.5923036804843,4024,Alagoas
2022,AL,1,9,3985,3863,122,2569.780441451105,7848,Alagoas
2022,AL,1,10,125,121,4,1978.252917025004,246,Alagoas
2022,AL,1,11,22,47,-25,3436.103968253968,69,Alagoas
2022,AL,1,80,413,373,40,3814.3564011394687,786,Alagoas
2022,AL,2,1,154,182,-28,1210.0923666651636,336,Alagoas
2022,AL,2,2,431,486,-55,1148.2294863003,917,Alagoas
2022,AL,2,3,225,254,-29,1214.6364482452716,479,Alagoas
2022,AL,2,4,821,776,45,1118.948450131865,1597,Alagoas
2022,AL,2,5,1937,1839,98,1606.0913857429125,3776,Alagoas
2022,AL,2,6,1757,1604,153,1003.492223475448,3361,Alagoas
2022,AL,2,7,34919,29191,5728,1247.8117594856556,64110,Alagoas
2022,AL,2,8,2314,2308,6,1372.9482999430647,4622,Alagoas
2022,AL,2,9,5483,5463,20,1941.3746054280473,10946,Alagoas
2022,AL,2,10,172,162,10,1932.802511681026,334,Alagoas
2022,AL,2,11,32,43,-11,1381.159409569597,75,Alagoas
2022,AL,2,80,540,524,16,2643.1438328914337,1064,Alagoas
2022,BA,1,1,2980,2801,179,1893.8605660166677,5781,Bahia
2022,BA,1,2,17603,17456,147,1436.5822118830272,35059,Bahia
2022,BA,1,3,9938,10181,-243,1455.0900242981777,20119,Bahia
2022,BA,1,4,28129,27305,824,1404.519381936421,55434,Bahia
2022,BA,1,5,34202,32068,2134,1555.6375003814685,66270,Bahia
2022,BA,1,6,43673,38871,4802,1518.1092705194742,82544,Bahia
2022,BA,1,7,384979,320105,64874,1519.0914996408765,705084,Bahia
2022,BA,1,8,10821,10370,451,1917.655258510905,21191,Bahia
2022,BA,1,9,21513,20221,1292,3398.2335303952573,41734,Bahia
2022,BA,1,10,650,564,86,3687.8129808708895,1214,Bahia
2022,BA,1,11,216,195,21,3152.4765761200565,411,Bahia
2022,BA,1,80,2235,2028,207,4950.370401373918,4263,Bahia
2022,BA,2,1,543,508,35,1319.0424516594453,1051,Bahia
2022,BA,2,2,2624,2803,-179,1196.816127211378,5427,Bahia
2022,BA,2,3,1419,1586,-167,1220.185603097248,3005,Bahia
2022,BA,2,4,5337,5347,-10,1098.2229685413652,10684,Bahia
2022,BA,2,5,6996,6585,411,1195.7190901690594,13581,Bahia
2022,BA,2,6,13974,12434,1540,978.4770452893656,26408,Bahia
2022,BA,2,7,213493,177058,36435,1250.2135015393908,390551,Bahia
2022,BA,2,8,12447,11918,529,1451.4683271362994,24365,Bahia
2022,BA,2,9,37173,32843,4330,2354.349064325377,70016,Bahia
2022,BA,2,10,852,713,139,2322.8768970014366,1565,Bahia
2022,BA,2,11,238,240,-2,2282.4583457061904,478,Bahia
2022,BA,2,80,4050,3590,460,3055.2389492092298,7640,Bahia
2022,BA,2,99,0,1,-1,1454.4,1,Bahia
2022,CE,1,1,1734,1647,87,1356.246587288715,3381,Ceará
2022,CE,1,2,8625,8507,118,1426.63036543293,17132,Ceará
2022,CE,1,3,4923,4711,212,1409.9308617938204,9634,Ceará
2022,CE,1,4,19530,17931,1599,1372.717509185787,37461,Ceará
2022,CE,1,5,29250,28339,911,1459.194685650128,57589,Ceará
2022,CE,1,6,19090,17737,1353,1301.9331918199969,36827,Ceará
2022,CE,1,7,216634,185197,31437,1389.4063645129406,401831,Ceará
2022,CE,1,8,10803,9932,871,1818.5840639981716,20735,Ceará
2022,CE,1,9,18217,17044,1173,3238.747077817696,35261,Ceará
2022,CE,1,10,663,543,120,4380.481225495901,1206,Ceará
2022,CE,1,11,168,163,5,3874.1062898061778,331,Ceará
2022,CE,1,80,2104,1843,261,5076.7831096745595,3947,Ceará
2022,CE,2,1,276,259,17,1258.6107979468186,535,Ceará
2022,CE,2,2,1063,1107,-44,1142.801354142464,2170,Ceará
2022,CE,2,3,731,812,-81,1152.459374915781,1543,Ceará
2022,CE,2,4,3566,3073,493,1069.389625083808,6639,Ceará
2022,CE,2,5,7445,7031,414,1125.561755254276,14476,Ceará
2022,CE,2,6,6827,6115,712,1065.5469083706096,12942,Ceará
2022,CE,2,7,134671,112473,22198,1213.4567612187352,247144,Ceará
2022,CE,2,8,12527,11176,1351,1479.462475987357,23703,Ceará
2022,CE,2,9,28840,24862,3978,2435.9191839528175,53702,Ceará
2022,CE,2,10,682,621,61,2898.1019488658258,1303,Ceará
2022,CE,2,11,200,206,-6,3146.8715522171583,406,Ceará
2022,CE,2,80,3128,2556,572,3456.0056905319457,5684,Ceará
2022,MA,1,1,1172,1165,7,1314.7576514750488,2337,Maranhão
2022,MA,1,2,4490,4696,-206,1435.2651231583504,9186,Maranhão
2022,MA,1,3,3520,3537,-17,1452.19540303978,7057,Maranhão
2022,MA,1,4,8165,8095,70,1489.277730866557,16260,Maranhão
2022,MA,1,5,14613,13774,839,1494.3153706075336,28387,Maranhão
2022,MA,1,6,7614,7306,308,1472.35439324693,14920,Maranhão
2022,MA,1,7,113467,94271,19196,1486.5869026421935,207738,Maranhão
2022,MA,1,8,2917,2479,438,1835.566593681261,5396,Maranhão
2022,MA,1,9,7494,6267,1227,3014.855355736028,13761,Maranhão
2022,MA,1,10,170,140,30,3094.86951658579,310,Maranhão
2022,MA,1,11,40,46,-6,2117.148392857143,86,Maranhão
2022,MA,1,80,640,555,85,4211.974663017816,1195,Maranhão
2022,MA,2,1,135,110,25,1433.2257262335288,245,Maranhão
2022,MA,2,2,332,348,-16,1193.7834496130995,680,Maranhão
2022,MA,2,3,311,284,27,1221.5942096684173,595,Maranhão
2022,MA,2,4,974,832,142,1034.6504046749972,1806,Maranhão
2022,MA,2,5,2098,1745,353,1184.7279536844485,3843,Maranhão
2022,MA,2,6,2121,1809,312,1034.777537352319,3930,Maranhão
2022,MA,2,7,60039,48294,11745,1300.9919307261882,108333,Maranhão
2022,MA,2,8,3120,2760,360,1492.0475821282737,5880,Maranhão
2022,MA,2,9,12919,9682,3237,2180.919131445919,22601,Maranhão
2022,MA,2,10,238,187,51,2056.0096214633636,425,Maranhão
2022,MA,2,11,62,43,19,1982.253010363248,105,Maranhão
2022,MA,2,80,1076,708,368,2791.9747157892575,1784,Maranhão
2022,PB,1,1,1659,1582,77,1180.2225085285074,3241,Paraíba
2022,PB,1,2,7182,6580,602,1475.1047435121027,13762,Paraíba
2022,PB,1,3,3729,3630,99,1261.5088083242874,7359,Paraíba
2022,PB,1,4,7886,7271,615,1311.1256621417972,15157,Paraíba
2022,PB,1,5,9062,8113,949,1365.5474665767515,17175,Paraíba
2022,PB,1,6,8209,7335,874,1187.2355784022336,15544,Paraíba
2022,PB,1,7,76434,64855,11579,1311.7929963798028,141289,Paraíba
2022,PB,1,8,3668,3769,-101,1492.1242607416534,7437,Paraíba
2022,PB,1,9,5573,5475,98,2214.1442205568305,11048,Paraíba
2022,PB,1,10,231,223,8,1747.686785808585,454,Paraíba
2022,PB,1,11,79,95,-16,2187.018269031955,174,Paraíba
2022,PB,1,80,583,447,136,4289.895911605327,1030,Paraíba
2022,PB,2,1,96,98,-2,1195.4418604207278,194,Paraíba
2022,PB,2,2,311,320,-9,1119.9000340729897,631,Paraíba
2022,PB,2,3,257,238,19,1091.8104124425076,495,Paraíba
2022,PB,2,4,774,736,38,1099.134310148763,1510,Paraíba
2022,PB,2,5,1546,1612,-66,1120.9074978106771,3158,Paraíba
2022,PB,2,6,2291,2009,282,935.2238585221402,4300,Paraíba
2022,PB,2,7,43178,36253,6925,1184.5209024955122,79431,Paraíba
2022,PB,2,8,4317,4257,60,1233.2950993741636,8574,Paraíba
2022,PB,2,9,8413,8004,409,1661.74726481741,16417,Paraíba
2022,PB,2,10,270,287,-17,1789.250058400997,557,Paraíba
2022,PB,2,11,103,129,-26,1689.264204716819,232,Paraíba
2022,PB,2,80,977,701,276,1957.3527678854828,1678,Paraíba
2022,PE,1,1,4270,4595,-325,903.8695936320518,8865,Pernambuco
2022,PE,1,2,21917,21377,540,1242.0288094553312,43294,Pernambuco
2022,PE,1,3,8575,8514,61,1213.9176661380943,17089,Pernambuco
2022,PE,1,4,19296,18325,971,1344.2080391623222,37621,Pernambuco
2022,PE,1,5,23742,21818,1924,1419.239239346466,45560,Pernambuco
2022,PE,1,6,20236,18832,1404,1333.9652847476038,39068,Pernambuco
2022,PE,1,7,228660,195694,32966,1427.0267812003913,424354,Pernambuco
2022,PE,1,8,8553,8106,447,1925.4557507483053,16659,Pernambuco
2022,PE,1,9,17513,17747,-234,3118.2294120183674,35260,Pernambuco
2022,PE,1,10,707,701,6,2947.4737292247924,1408,Pernambuco
2022,PE,1,11,173,166,7,2947.8846807616665,339,Pernambuco
2022,PE,1,80,2006,1999,7,4208.9412766703845,4005,Pernambuco
2022,PE,2,1,533,506,27,1188.617954034524,1039,Pernambuco
2022,PE,2,2,2432,2420,12,1127.847996967886,4852,Pernambuco
2022,PE,2,3,1269,1337,-68,1114.7422787032394,2606,Pernambuco
2022,PE,2,4,4316,4053,263,1207.0319868162817,8369,Pernambuco
2022,PE,2,5,5707,5391,316,1350.8013920282704,11098,Pernambuco
2022,PE,2,6,7108,6439,669,1140.6077831622054,13547,Pernambuco
2022,PE,2,7,131791,113213,18578,7465.3540058672925,245004,Pernambuco
2022,PE,2,8,9081,8775,306,1517.6052480806247,17856,Pernambuco
2022,PE,2,9,26106,24546,1560,2260.357690465197,50652,Pernambuco
2022,PE,2,10,752,678,74,2185.618843352438,1430,Pernambuco
2022,PE,2,11,211,223,-12,1929.6280815689215,434,Pernambuco
2022,PE,2,80,3619,3435,184,2749.2953148835895,7054,Pernambuco
2022,PI,1,1,708,776,-68,1164.146466724545,1484,Piauí
2022,PI,1,2,4121,4324,-203,1194.9878982188866,8445,Piauí
2022,PI,1,3,2011,2277,-266,1347.68868046456,4288,Piauí
2022,PI,1,4,5881,5987,-106,1485.0815525309529,11868,Piauí
2022,PI,1,5,9795,9538,257,1436.731642601302,19333,Piauí
2022,PI,1,6,6610,6564,46,1317.5446931300091,13174,Piauí
2022,PI,1,7,50073,43180,6893,1391.0162169129433,93253,Piauí
2022,PI,1,8,2159,2074,85,1538.8479778282156,4233,Piauí
2022,PI,1,9,4727,4283,444,2180.210168007702,9010,Piauí
2022,PI,1,10,103,124,-21,1615.3228895363893,227,Piauí
2022,PI,1,11,34,28,6,2266.540409722222,62,Piauí
2022,PI,1,80,332,327,5,2778.831153975322,659,Piauí
2022,PI,1,99,0,1,-1,2543.18,1,Piauí
2022,PI,2,1,61,62,-1,1258.6214183360214,123,Piauí
2022,PI,2,2,236,205,31,1172.2633369738835,441,Piauí
2022,PI,2,3,156,177,-21,1256.8237214252192,333,Piauí
2022,PI,2,4,562,527,35,1192.1719287977287,1089,Piauí
2022,PI,2,5,1486,1418,68,1212.1626226852625,2904,Piauí
2022,PI,2,6,1839,1831,8,989.985820922068,3670,Piauí
2022,PI,2,7,27805,23870,3935,1252.7461494397344,51675,Piauí
2022,PI,2,8,2317,2134,183,1363.9607101485824,4451,Piauí
2022,PI,2,9,7045,6009,1036,1762.850062620384,13054,Piauí
2022,PI,2,10,144,144,0,1551.5132353916615,288,Piauí
2022,PI,2,11,38,32,6,2324.368674908425,70,Piauí
2022,PI,2,80,632,493,139,2236.161090909219,1125,Piauí
2022,RN,1,1,1135,1092,43,1258.231611210461,2227,Rio Grande do Norte
2022,RN,1,2,5578,5399,179,1321.783250339952,10977,Rio Grande do Norte
2022,RN,1,3,3255,2971,284,1340.48207491157,6226,Rio Grande do Norte
2022,RN,1,4,8028,7577,451,1320.0501828928489,15605,Rio Grande do Norte
2022,RN,1,5,10375,9417,958,1418.2475709706312,19792,Rio Grande do Norte
2022,RN,1,6,10073,9363,710,1243.0367798164718,19436,Rio Grande do Norte
2022,RN,1,7,81509,70642,10867,1385.692416432984,152151,Rio Grande do Norte
2022,RN,1,8,2761,2565,196,1866.6150190726391,5326,Rio Grande do Norte
2022,RN,1,9,5894,5580,314,2338.800724083837,11474,Rio Grande do Norte
2022,RN,1,10,188,155,33,2652.3621727951927,343,Rio Grande do Norte
2022,RN,1,11,38,51,-13,1929.008913510101,89,Rio Grande do Norte
2022,RN,1,80,520,427,93,3230.61792080446,947,Rio Grande do Norte
2022,RN,2,1,313,255,58,1169.1428336980237,568,Rio Grande do Norte
2022,RN,2,2,426,530,-104,1163.2644250054998,956,Rio Grande do Norte
2022,RN,2,3,328,346,-18,1162.230333979673,674,Rio Grande do Norte
2022,RN,2,4,1223,1113,110,1134.6061867278916,2336,Rio Grande do Norte
2022,RN,2,5,1950,1711,239,1193.5085829067027,3661,Rio Grande do Norte
2022,RN,2,6,3470,3174,296,993.8697166208564,6644,Rio Grande do Norte
2022,RN,2,7,44222,38876,5346,1185.143164302435,83098,Rio Grande do Norte
2022,RN,2,8,3012,2897,115,1334.6884637129183,5909,Rio Grande do Norte
2022,RN,2,9,8821,8345,476,1786.547480166495,17166,Rio Grande do Norte
2022,RN,2,10,220,199,21,1918.553457098482,419,Rio Grande do Norte
2022,RN,2,11,59,56,3,1749.5992423618052,115,Rio Grande do Norte
2022,RN,2,80,911,774,137,2389.3269077113587,1685,Rio Grande do Norte
2022,SE,1,1,994,1332,-338,1250.6700568002664,2326,Sergipe
2022,SE,1,2,5153,5241,-88,1315.5645903744578,10394,Sergipe
2022,SE,1,3,1730,1939,-209,1344.7263726318338,3669,Sergipe
2022,SE,1,4,4089,4055,34,1307.086521176302,8144,Sergipe
2022,SE,1,5,5167,4854,313,1341.699601667325,10021,Sergipe
2022,SE,1,6,5825,5081,744,1204.7209322188344,10906,Sergipe
2022,SE,1,7,45863,39239,6624,1376.581143465591,85102,Sergipe
2022,SE,1,8,1816,1697,119,1599.6789741587882,3513,Sergipe
2022,SE,1,9,3145,3222,-77,2389.354797248551,6367,Sergipe
2022,SE,1,10,124,126,-2,2265.496878394413,250,Sergipe
2022,SE,1,11,26,34,-8,2165.9478611111113,60,Sergipe
2022,SE,1,80,228,283,-55,3590.1249904191477,511,Sergipe
2022,SE,2,1,61,75,-14,1216.295928795443,136,Sergipe
2022,SE,2,2,401,531,-130,1192.752519477999,932,Sergipe
2022,SE,2,3,172,175,-3,1164.191222761376,347,Sergipe
2022,SE,2,4,613,673,-60,1021.159538091364,1286,Sergipe
2022,SE,2,5,1147,1119,28,1160.0173127783746,2266,Sergipe
2022,SE,2,6,2079,1788,291,947.1479085348228,3867,Sergipe
2022,SE,2,7,25254,22181,3073,1217.629557901974,47435,Sergipe
2022,SE,2,8,1852,1828,24,1325.8523668117116,3680,Sergipe
2022,SE,2,9,4866,4882,-16,1813.7663933528688,9748,Sergipe
2022,SE,2,10,142,147,-5,1251.7799219292735,289,Sergipe
2022,SE,2,11,33,38,-5,2072.680097492785,71,Sergipe
2022,SE,2,80,389,407,-18,2274.85108706419,796,Sergipe
2023,AL,1,1,3413,3540,-127,1066.5594515294054,6953,Alagoas
2023,AL,1,2,11620,12117,-497,1092.2217311466636,23737,Alagoas
2023,AL,1,3,4854,4078,776,1306.4125746852833,8932,Alagoas
2023,AL,1,4,9332,8420,912,1317.8675901784718,17752,Alagoas
2023,AL,1,5,8360,8249,111,1474.544598094544,16609,Alagoas
2023,AL,1,6,6997,6804,193,1306.0320251629375,13801,Alagoas
2023,AL,1,7,74366,63908,10458,1516.7540442629477,138274,Alagoas
2023,AL,1,8,2038,2118,-80,1778.2653310833584,4156,Alagoas
2023,AL,1,9,4011,3899,112,2894.6744580138025,7910,Alagoas
2023,AL,1,10,118,103,15,2331.6402513252397,221,Alagoas
2023,AL,1,11,25,28,-3,2853.80886928373,53,Alagoas
2023,AL,1,80,296,291,5,3919.4269376974335,587,Alagoas
2023,AL,2,1,116,159,-43,1314.8800000707836,275,Alagoas
2023,AL,2,2,444,426,18,1220.9185465825542,870,Alagoas
2023,AL,2,3,312,236,76,1281.5645798011494,548,Alagoas
2023,AL,2,4,743,748,-5,1178.5576889479926,1491,Alagoas
2023,AL,2,5,1622,1643,-21,1312.687949001548,3265,Alagoas
2023,AL,2,6,1974,1723,251,1072.7977073096963,3697,Alagoas
2023,AL,2,7,37909,32529,5380,1329.998137212245,70438,Alagoas
2023,AL,2,8,2398,2370,28,1510.5403938167265,4768,Alagoas
2023,AL,2,9,6123,5665,458,2166.290610782149,11788,Alagoas
2023,AL,2,10,156,135,21,1436.216323043335,291,Alagoas
2023,AL,2,11,37,36,1,1435.6957262632277,73,Alagoas
2023,AL,2,80,556,409,147,2502.558048313851,965,Alagoas
2023,AL,9,99,1,0,1,1365.0,1,Alagoas
2023,BA,1,1,3154,3105,49,1637.1735882752191,6259,Bahia
2023,BA,1,2,17049,18280,-1231,1603.3358140399505,35329,Bahia
2023,BA,1,3,9489,10422,-933,1580.0519551202262,19911,Bahia
2023,BA,1,4,27527,28135,-608,1560.1926379549243,55662,Bahia
2023,BA,1,5,32859,34229,-1370,1667.3180875956662,67088,Bahia
2023,BA,1,6,42324,41022,1302,1464.6579839975266,83346,Bahia
2023,BA,1,7,402476,357353,45123,1651.927236594287,759829,Bahia
2023,BA,1,8,9978,10276,-298,2034.4308298981205,20254,Bahia
2023,BA,1,9,21413,21168,245,3581.649382653021,42581,Bahia
2023,BA,1,10,542,602,-60,3611.6615576158833,1144,Bahia
2023,BA,1,11,217,236,-19,3389.6034870514536,453,Bahia
2023,BA,1,80,1820,1583,237,5227.968410187476,3403,Bahia
2023,BA,2,1,644,578,66,1454.3084512228018,1222,Bahia
2023,BA,2,2,2388,2822,-434,1302.69270001439,5210,Bahia
2023,BA,2,3,1569,1645,-76,1292.63895318132,3214,Bahia
2023,BA,2,4,5213,5339,-126,1218.074138165098,10552,Bahia
2023,BA,2,5,6890,7159,-269,1302.0750755556503,14049,Bahia
2023,BA,2,6,15204,14129,1075,1077.54911431422,29333,Bahia
2023,BA,2,7,218603,190925,27678,1346.5821906190135,409528,Bahia
2023,BA,2,8,11587,11817,-230,1555.9069083558186,23404,Bahia
2023,BA,2,9,36535,34378,2157,2485.199073024461,70913,Bahia
2023,BA,2,10,713,724,-11,2563.6907598810963,1437,Bahia
2023,BA,2,11,224,239,-15,2445.1776000438003,463,Bahia
2023,BA,2,80,3011,2659,352,3159.6193935570536,5670,Bahia
2023,CE,1,1,1954,1770,184,1475.0385999666908,3724,Ceará
2023,CE,1,2,9456,9181,275,1613.4798385124277,18637,Ceará
2023,CE,1,3,4427,4593,-166,1603.922205493822,9020,Ceará
2023,CE,1,4,18853,18572,281,1540.755429120925,37425,Ceará
2023,CE,1,5,29879,29263,616,1579.148934274515,59142,Ceará
2023,CE,1,6,19674,18889,785,1418.2692496511092,38563,Ceará
2023,CE,1,7,233278,201925,31353,1513.2360998816448,435203,Ceará
2023,CE,1,8,9869,9425,444,1895.2861914751384,19294,Ceará
2023,CE,1,9,18016,17274,742,3468.816847244469,35290,Ceará
2023,CE,1,10,574,577,-3,4050.8114244683934,1151,Ceará
2023,CE,1,11,178,221,-43,5509.672189303838,399,Ceará
2023,CE,1,80,1669,1515,154,5196.8145443018,3184,Ceará
2023,CE,2,1,338,266,72,1295.791336505046,604,Ceará
2023,CE,2,2,993,1227,-234,1270.114164581666,2220,Ceará
2023,CE,2,3,602,843,-241,1225.3854952521604,1445,Ceará
2023,CE,2,4,3099,3315,-216,1174.3336055584991,6414,Ceará
2023,CE,2,5,6653,7281,-628,1355.6788002343824,13934,Ceará
2023,CE,2,6,7107,6841,266,1133.9858103269582,13948,Ceará
2023,CE,2,7,143312,123933,19379,1312.685357713976,267245,Ceará
2023,CE,2,8,11750,11042,708,1615.7502466438327,22792,Ceará
2023,CE,2,9,27714,26138,1576,2576.1827820501,53852,Ceará
2023,CE,2,10,619,650,-31,3319.508335735967,1269,Ceará
2023,CE,2,11,165,202,-37,3127.2314249396572,367,Ceará
2023,CE,2,80,2542,2188,354,3812.69702226919,4730,Ceará
2023,CE,9,99,2,2,0,1351.506666666667,4,Ceará
2023,MA,1,1,1169,1185,-16,1452.541700513789,2354,Maranhão
2023,MA,1,2,4415,4503,-88,1580.3116849320577,8918,Maranhão
2023,MA,1,3,2554,2908,-354,1644.916114142703,5462,Maranhão
2023,MA,1,4,7844,7818,26,1603.399026527148,15662,Maranhão
2023,MA,1,5,14914,14312,602,1647.3429032975598,29226,Maranhão
2023,MA,1,6,8220,7832,388,1528.9208435046348,16052,Maranhão
2023,MA,1,7,115153,102110,13043,1614.518543516904,217263,Maranhão
2023,MA,1,8,2739,2627,112,1899.429972648856,5366,Maranhão
2023,MA,1,9,6888,6866,22,3150.591316646818,13754,Maranhão
2023,MA,1,10,157,156,1,4077.38441252206,313,Maranhão
2023,MA,1,11,62,43,19,1932.012496092774,105,Maranhão
2023,MA,1,80,466,443,23,5059.50139963104,909,Maranhão
2023,MA,2,1,143,123,20,9634.269235762562,266,Maranhão
2023,MA,2,2,326,311,15,1161.5556162993455,637,Maranhão
2023,MA,2,3,229,280,-51,1353.0902795096326,509,Maranhão
2023,MA,2,4,798,830,-32,1212.94887640099,1628,Maranhão
2023,MA,2,5,2111,2087,24,1571.325220484889,4198,Maranhão
2023,MA,2,6,1785,1787,-2,1152.813267372613,3572,Maranhão
2023,MA,2,7,57462,50160,7302,1398.2800540646313,107622,Maranhão
2023,MA,2,8,2961,2870,91,1603.1143989230775,5831,Maranhão
2023,MA,2,9,11003,10255,748,2265.3588548599273,21258,Maranhão
2023,MA,2,10,222,231,-9,2328.6593812813226,453,Maranhão
2023,MA,2,11,55,51,4,2011.623097940648,106,Maranhão
2023,MA,2,80,895,680,215,3025.345870522002,1575,Maranhão
2023,PB,1,1,1621,1650,-29,1234.1691100009095,3271,Paraíba
2023,PB,1,2,6507,6581,-74,1461.5163612298766,13088,Paraíba
2023,PB,1,3,3405,3654,-249,1366.9321409072816,7059,Paraíba
2023,PB,1,4,8698,7677,1021,1414.7679380135526,16375,Paraíba
2023,PB,1,5,9233,8996,237,1439.711002614639,18229,Paraíba
2023,PB,1,6,7999,7732,267,1250.7392875550506,15731,Paraíba
2023,PB,1,7,84653,73069,11584,1412.5839675911077,157722,Paraíba
2023,PB,1,8,3423,3314,109,1592.1419805849816,6737,Paraíba
2023,PB,1,9,5728,5461,267,2347.7344732939982,11189,Paraíba
2023,PB,1,10,222,242,-20,1764.320319304691,464,Paraíba
2023,PB,1,11,63,80,-17,1621.0130310955926,143,Paraíba
2023,PB,1,80,435,351,84,3359.3800047685177,786,Paraíba
2023,PB,2,1,133,120,13,1290.2681976844851,253,Paraíba
2023,PB,2,2,234,277,-43,1208.3245066257243,511,Paraíba
2023,PB,2,3,239,252,-13,1232.718972692009,491,Paraíba
2023,PB,2,4,725,838,-113,1164.7956103695285,1563,Paraíba
2023,PB,2,5,1341,1761,-420,1193.7139442919336,3102,Paraíba
2023,PB,2,6,2174,2164,10,994.7660528537436,4338,Paraíba
2023,PB,2,7,45882,39648,6234,1286.2281462349454,85530,Paraíba
2023,PB,2,8,3803,3706,97,1361.0673493525862,7509,Paraíba
2023,PB,2,9,8487,7969,518,1858.288962388475,16456,Paraíba
2023,PB,2,10,293,280,13,1614.0466717198435,573,Paraíba
2023,PB,2,11,118,136,-18,1616.853258123458,254,Paraíba
2023,PB,2,80,870,510,360,2375.3194117452153,1380,Paraíba
2023,PE,1,1,3975,4192,-217,1035.6755056457655,8167,Pernambuco
2023,PE,1,2,21158,21339,-181,1077.8597544311108,42497,Pernambuco
2023,PE,1,3,8467,8554,-87,1302.3108899861204,17021,Pernambuco
2023,PE,1,4,19830,19159,671,1472.3672042265644,38989,Pernambuco
