exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_nome
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,23151269.19,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,111552847.27,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1264500178.21,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,1264450486.88,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,49691.33,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,20128255.4,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalIntergovernamentais,Transferências Intergovernamentais,20012308.96,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeInstituicoesPrivadas,Transferências de Instituições Privadas,115946.44,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasCorrentes,Transferências Correntes,1264500178.21,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,1241628768.59,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6CotaParteDoFPE,Cota-Parte do FPE,881869255.32,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,906769429.13,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,382630922.89,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,334859339.46,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasDeCapital,Transferências de Capital,20128255.4,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,20128255.4,Maranhão
2016,RREO,1,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Despesas Empenhadas Até o Bimestre / 2016,RREO6TransferenciasConstitucionaisELegais,Transferências Constitucionais e Legais,301967510.66,Maranhão
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2206357588.08,Maranhão
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,2206054973.55,Maranhão
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,302614.53,Maranhão
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,34387403.34,Maranhão
2016,RREO,2,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalIntergovernamentais,Transferências Intergovernamentais,33706889.32,Maranhão
