exercicio,periodo,uf,cod_conta,conta,coluna,valor,populacao,uf_nome
2020,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,3219628628.78,7075181,Maranhão
2020,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,2775465067.4,7075181,Maranhão
2020,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7461344237.22,7075181,Maranhão
2020,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,8069853758.85,7075181,Maranhão
2020,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,8028268191.64,7075181,Maranhão
2020,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 3º Quadrimestre,7989634870.21,7075181,Maranhão
2020,3,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,6248300213.73,7075181,Maranhão
2020,3,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,6906606398.26,7075181,Maranhão
2020,3,MA,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,6901096569.38,7075181,Maranhão
2020,3,MA,DividaContratual,Dívida Contratual,Até o 3º Quadrimestre,6354702942.48,7075181,Maranhão
2020,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,6549951976.7,7075181,Maranhão
2020,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,3219628628.78,7075181,Maranhão
2020,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,2775465067.4,7075181,Maranhão
2020,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 3º Quadrimestre,6816589736.78,7075181,Maranhão
2021,1,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7989634870.21,7114598,Maranhão
2021,1,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,8139686196.26,7114598,Maranhão
2021,1,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,6354702942.48,7114598,Maranhão
2021,1,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,6504754268.53,7114598,Maranhão
2021,1,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,6816589736.78,7114598,Maranhão
2021,1,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,5790095423.85,7114598,Maranhão
2021,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7989634870.21,7114598,Maranhão
2021,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,8139686196.26,7114598,Maranhão
2021,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,7426862168.97,7114598,Maranhão
2021,2,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,6354702942.48,7114598,Maranhão
2021,2,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,6504754268.53,7114598,Maranhão
2021,2,MA,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,5791930241.24,7114598,Maranhão
2021,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,6816589736.78,7114598,Maranhão
2021,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,5790095423.85,7114598,Maranhão
2021,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,5243622810.43,7114598,Maranhão
