regiao_codigo,regiao_nome,ano,mes,siof_anual_empenhado,siof_anual_pago,siof_anual_dotacao,siof_anual_n_acoes,ibcr_ce,invest_total_ce_r_2010_mi,share_pib_ce_br
11,Sertão de Sobral,2025,9,,,,,108.85,1655.32434800328,0.022
12,Sertão dos Crateús,2025,9,,,,,108.85,1655.32434800328,0.022
13,Sertão dos Inhamuns,2025,9,,,,,108.85,1655.32434800328,0.022
14,Vale do Jaguaribe,2025,9,,,,,108.85,1655.32434800328,0.022
01,Cariri,2025,10,,,,,109.57,1581.2481119266863,0.022
02,Centro Sul,2025,10,,,,,109.57,1581.2481119266863,0.022
03,Grande Fortaleza,2025,10,,,,,109.57,1581.2481119266863,0.022
04,Litoral Leste,2025,10,,,,,109.57,1581.2481119266863,0.022
05,Litoral Norte,2025,10,,,,,109.57,1581.2481119266863,0.022
06,Litoral Oeste / Vale do Curu,2025,10,,,,,109.57,1581.2481119266863,0.022
07,Maciço do Baturité,2025,10,,,,,109.57,1581.2481119266863,0.022
08,Serra da Ibiapaba,2025,10,,,,,109.57,1581.2481119266863,0.022
09,Sertão Central,2025,10,,,,,109.57,1581.2481119266863,0.022
10,Sertão de Canindé,2025,10,,,,,109.57,1581.2481119266863,0.022
11,Sertão de Sobral,2025,10,,,,,109.57,1581.2481119266863,0.022
12,Sertão dos Crateús,2025,10,,,,,109.57,1581.2481119266863,0.022
13,Sertão dos Inhamuns,2025,10,,,,,109.57,1581.2481119266863,0.022
14,Vale do Jaguaribe,2025,10,,,,,109.57,1581.2481119266863,0.022
01,Cariri,2025,11,,,,,109.95,1459.4833754214992,0.022
02,Centro Sul,2025,11,,,,,109.95,1459.4833754214992,0.022
03,Grande Fortaleza,2025,11,,,,,109.95,1459.4833754214992,0.022
04,Litoral Leste,2025,11,,,,,109.95,1459.4833754214992,0.022
05,Litoral Norte,2025,11,,,,,109.95,1459.4833754214992,0.022
06,Litoral Oeste / Vale do Curu,2025,11,,,,,109.95,1459.4833754214992,0.022
07,Maciço do Baturité,2025,11,,,,,109.95,1459.4833754214992,0.022
08,Serra da Ibiapaba,2025,11,,,,,109.95,1459.4833754214992,0.022
09,Sertão Central,2025,11,,,,,109.95,1459.4833754214992,0.022
10,Sertão de Canindé,2025,11,,,,,109.95,1459.4833754214992,0.022
11,Sertão de Sobral,2025,11,,,,,109.95,1459.4833754214992,0.022
12,Sertão dos Crateús,2025,11,,,,,109.95,1459.4833754214992,0.022
13,Sertão dos Inhamuns,2025,11,,,,,109.95,1459.4833754214992,0.022
14,Vale do Jaguaribe,2025,11,,,,,109.95,1459.4833754214992,0.022
01,Cariri,2025,12,,,,,108.98,1297.5198843361675,0.022
02,Centro Sul,2025,12,,,,,108.98,1297.5198843361675,0.022
03,Grande Fortaleza,2025,12,,,,,108.98,1297.5198843361675,0.022
04,Litoral Leste,2025,12,,,,,108.98,1297.5198843361675,0.022
05,Litoral Norte,2025,12,,,,,108.98,1297.5198843361675,0.022
06,Litoral Oeste / Vale do Curu,2025,12,,,,,108.98,1297.5198843361675,0.022
07,Maciço do Baturité,2025,12,,,,,108.98,1297.5198843361675,0.022
08,Serra da Ibiapaba,2025,12,,,,,108.98,1297.5198843361675,0.022
09,Sertão Central,2025,12,,,,,108.98,1297.5198843361675,0.022
10,Sertão de Canindé,2025,12,,,,,108.98,1297.5198843361675,0.022
11,Sertão de Sobral,2025,12,,,,,108.98,1297.5198843361675,0.022
12,Sertão dos Crateús,2025,12,,,,,108.98,1297.5198843361675,0.022
13,Sertão dos Inhamuns,2025,12,,,,,108.98,1297.5198843361675,0.022
14,Vale do Jaguaribe,2025,12,,,,,108.98,1297.5198843361675,0.022
