cod_ibge,regiao_codigo,regiao_nome,ano,mes,valor
2302909,07,Maciço do Baturité,2022,12,335043.265
2305100,07,Maciço do Baturité,2022,12,212330.22499999998
2306504,07,Maciço do Baturité,2022,12,406323.91000000015
2309102,07,Maciço do Baturité,2022,12,515134.43500000006
2309458,07,Maciço do Baturité,2022,12,666174.6600000001
2309805,07,Maciço do Baturité,2022,12,551855.7150000003
2310100,07,Maciço do Baturité,2022,12,2203310.875
2311603,07,Maciço do Baturité,2022,12,806854.8000000003
2303402,08,Serra da Ibiapaba,2022,12,0.0
2304236,08,Serra da Ibiapaba,2022,12,1371444.0750000002
2305001,08,Serra da Ibiapaba,2022,12,3232588.6649999996
2305308,08,Serra da Ibiapaba,2022,12,1027208.7650000006
2305803,08,Serra da Ibiapaba,2022,12,190938.0100000007
2312304,08,Serra da Ibiapaba,2022,12,2909092.6549999993
2313401,08,Serra da Ibiapaba,2022,12,3480304.874999999
2313609,08,Serra da Ibiapaba,2022,12,1236660.7400000002
2314102,08,Serra da Ibiapaba,2022,12,3406553.6950000003
2301851,09,Sertão Central,2022,12,922026.6600000001
2303931,09,Sertão Central,2022,12,138882.8600000001
2304269,09,Sertão Central,2022,12,301038.7500000001
2305266,09,Sertão Central,2022,12,720908.975
2305332,09,Sertão Central,2022,12,2087705.5099999998
2308351,09,Sertão Central,2022,12,210806.28500000015
2308500,09,Sertão Central,2022,12,610850.8999999994
2310506,09,Sertão Central,2022,12,1256064.9099999983
2310902,09,Sertão Central,2022,12,134027.24999999977
2311306,09,Sertão Central,2022,12,616534.1950000003
2311405,09,Sertão Central,2022,12,1147413.0750000002
2312700,09,Sertão Central,2022,12,1268435.5300000003
2313005,09,Sertão Central,2022,12,1872729.4100000001
2302404,10,Sertão de Canindé,2022,12,2747333.879999999
2302800,10,Sertão de Canindé,2022,12,3723387.865
2303006,10,Sertão de Canindé,2022,12,1332191.245
2306603,10,Sertão de Canindé,2022,12,1081486.2599999998
2307635,10,Sertão de Canindé,2022,12,573144.3450000002
2310407,10,Sertão de Canindé,2022,12,342589.61
2300507,11,Sertão de Sobral,2022,12,292983.60499999975
2304350,11,Sertão de Sobral,2022,12,1489934.0350000001
2304509,11,Sertão de Sobral,2022,12,1166948.2650000001
2304657,11,Sertão de Sobral,2022,12,172736.97999999998
2304905,11,Sertão de Sobral,2022,12,674464.645
2308005,11,Sertão de Sobral,2022,12,447339.3849999998
2308203,11,Sertão de Sobral,2022,12,476949.7549999999
2309904,11,Sertão de Sobral,2022,12,46390.470000000205
2310951,11,Sertão de Sobral,2022,12,173309.135
2311702,11,Sertão de Sobral,2022,12,413464.91000000015
2312007,11,Sertão de Sobral,2022,12,2040411.76
2312908,11,Sertão de Sobral,2022,12,0.0
2303659,12,Sertão dos Crateús,2022,12,473836.78500000015
2304103,12,Sertão dos Crateús,2022,12,3811747.665
2305209,12,Sertão dos Crateús,2022,12,633999.4450000001
2305605,12,Sertão dos Crateús,2022,12,1373403.7799999998
2305902,12,Sertão dos Crateús,2022,12,1411898.749999999
2308609,12,Sertão dos Crateús,2022,12,178777.89000000013
2309300,12,Sertão dos Crateús,2022,12,1815851.375
2309409,12,Sertão dos Crateús,2022,12,2581494.6149999984
2312205,12,Sertão dos Crateús,2022,12,1218942.755
2313203,12,Sertão dos Crateús,2022,12,1678537.5600000005
2300408,13,Sertão dos Inhamuns,2022,12,173465.0399999998
2313302,13,Sertão dos Inhamuns,2022,12,7639348.6000000015
2300705,14,Vale do Jaguaribe,2022,12,1174809.085
2304277,14,Vale do Jaguaribe,2022,12,272072.81000000006
2306009,14,Vale do Jaguaribe,2022,12,500164.3049999997
2306702,14,Vale do Jaguaribe,2022,12,1015643.7200000007
2306801,14,Vale do Jaguaribe,2022,12,671393.7599999998
2307601,14,Vale do Jaguaribe,2022,12,208300.1000000001
2308708,14,Vale do Jaguaribe,2022,12,382193.80000000075
2310001,14,Vale do Jaguaribe,2022,12,0.0
2311231,14,Vale do Jaguaribe,2022,12,373578.68000000017
2311504,14,Vale do Jaguaribe,2022,12,581742.8599999999
2311801,14,Vale do Jaguaribe,2022,12,1205528.67
2312502,14,Vale do Jaguaribe,2022,12,117780.21499999997
2313104,14,Vale do Jaguaribe,2022,12,489527.0349999997
2300101,01,Cariri,2023,1,151933.155
2300606,01,Cariri,2023,1,846232.015
2300804,01,Cariri,2023,1,251507.38
2301307,01,Cariri,2023,1,113116.045
2301604,01,Cariri,2023,1,3783484.52
2301703,01,Cariri,2023,1,572760.9
2301901,01,Cariri,2023,1,1677016.555
2302008,01,Cariri,2023,1,308113.675
2302503,01,Cariri,2023,1,675222.9
2302701,01,Cariri,2023,1,217111.935
2303204,01,Cariri,2023,1,378590.285
2304202,01,Cariri,2023,1,5894982.14
2304301,01,Cariri,2023,1,1773514.315
2304806,01,Cariri,2023,1,572677.5
2307106,01,Cariri,2023,1,1753047.445
2307205,01,Cariri,2023,1,376671.57
2307304,01,Cariri,2023,1,10172399.265
2307502,01,Cariri,2023,1,565313.24
2308104,01,Cariri,2023,1,900102.15
2308302,01,Cariri,2023,1,198171.44
2308401,01,Cariri,2023,1,591315.39
2309201,01,Cariri,2023,1,310802.6
2310605,01,Cariri,2023,1,437597.53
2311108,01,Cariri,2023,1,911314.46
2311207,01,Cariri,2023,1,54739.5
2311959,01,Cariri,2023,1,227153.725
2313252,01,Cariri,2023,1,87636.81
2314003,01,Cariri,2023,1,3151709.135
2300309,02,Centro Sul,2023,1,335119.925
2301802,02,Centro Sul,2023,1,19237.885
2303600,02,Centro Sul,2023,1,379274.655
2303808,02,Centro Sul,2023,1,315965.84
2305407,02,Centro Sul,2023,1,1256606.77
2305506,02,Centro Sul,2023,1,574933.29
2305704,02,Centro Sul,2023,1,280545.6
2307403,02,Centro Sul,2023,1,1356538.09
2311355,02,Centro Sul,2023,1,1079287.895
2311900,02,Centro Sul,2023,1,209513.025
2313708,02,Centro Sul,2023,1,54325.055
2301000,03,Grande Fortaleza,2023,1,3406169.985
2303501,03,Grande Fortaleza,2023,1,3403474.455
2303709,03,Grande Fortaleza,2023,1,7467834.325
2303956,03,Grande Fortaleza,2023,1,1159021.185
2304285,03,Grande Fortaleza,2023,1,13374906.93
2304400,03,Grande Fortaleza,2023,1,108673918.075
2304954,03,Grande Fortaleza,2023,1,1228733.785
2305233,03,Grande Fortaleza,2023,1,13009327.85
2306256,03,Grande Fortaleza,2023,1,599313.37
2307650,03,Grande Fortaleza,2023,1,34556414.635
2307700,03,Grande Fortaleza,2023,1,2399140.245
2309607,03,Grande Fortaleza,2023,1,9688888.38
2309706,03,Grande Fortaleza,2023,1,1773090.045
2310209,03,Grande Fortaleza,2023,1,1772881.535
2310258,03,Grande Fortaleza,2023,1,3965186.275
2310852,03,Grande Fortaleza,2023,1,607229.95
2312403,03,Grande Fortaleza,2023,1,7577794.18
2312601,03,Grande Fortaleza,2023,1,269842.695
2313500,03,Grande Fortaleza,2023,1,1210676.175
2301109,04,Litoral Leste,2023,1,10640555.285
2302206,04,Litoral Leste,2023,1,1672707.975
2304459,04,Litoral Leste,2023,1,1092831.075
2305357,04,Litoral Leste,2023,1,1648458.975
2306207,04,Litoral Leste,2023,1,3239.0
2307007,04,Litoral Leste,2023,1,119541.6
2300200,05,Litoral Norte,2023,1,2107006.07
2302057,05,Litoral Norte,2023,1,135846.82
2302305,05,Litoral Norte,2023,1,246375.41
2302602,05,Litoral Norte,2023,1,669034.185
2303907,05,Litoral Norte,2023,1,845934.575
2304251,05,Litoral Norte,2023,1,1427857.58
2304707,05,Litoral Norte,2023,1,3937962.14
2306553,05,Litoral Norte,2023,1,1298683.64
2307254,05,Litoral Norte,2023,1,1536038.795
2307809,05,Litoral Norte,2023,1,1211072.88
2307908,05,Litoral Norte,2023,1,57753.67
2308906,05,Litoral Norte,2023,1,1203749.005
2300754,06,Litoral Oeste / Vale do Curu,2023,1,1158145.425
2300903,06,Litoral Oeste / Vale do Curu,2023,1,32546.31
2304608,06,Litoral Oeste / Vale do Curu,2023,1,467393.19
2306108,06,Litoral Oeste / Vale do Curu,2023,1,1220673.27
2306306,06,Litoral Oeste / Vale do Curu,2023,1,1955403.4
2306405,06,Litoral Oeste / Vale do Curu,2023,1,3748443.045
2308377,06,Litoral Oeste / Vale do Curu,2023,1,844800.39
2310704,06,Litoral Oeste / Vale do Curu,2023,1,757110.25
2313351,06,Litoral Oeste / Vale do Curu,2023,1,1942377.575
2313559,06,Litoral Oeste / Vale do Curu,2023,1,244307.25
2313757,06,Litoral Oeste / Vale do Curu,2023,1,331963.44
2313807,06,Litoral Oeste / Vale do Curu,2023,1,1311939.41
2300150,07,Maciço do Baturité,2023,1,1057414.085
2301208,07,Maciço do Baturité,2023,1,512822.525
2301406,07,Maciço do Baturité,2023,1,305165.82
2301950,07,Maciço do Baturité,2023,1,872067.82
2302909,07,Maciço do Baturité,2023,1,116718.98
2305100,07,Maciço do Baturité,2023,1,88197.51
2306504,07,Maciço do Baturité,2023,1,802893.215
2309102,07,Maciço do Baturité,2023,1,450856.685
2309458,07,Maciço do Baturité,2023,1,215756.2
2309805,07,Maciço do Baturité,2023,1,446793.905
2310100,07,Maciço do Baturité,2023,1,339282.1
2311603,07,Maciço do Baturité,2023,1,500225.66
2303402,08,Serra da Ibiapaba,2023,1,1493736.5
2304236,08,Serra da Ibiapaba,2023,1,1140736.525
2305001,08,Serra da Ibiapaba,2023,1,1773788.96
2305308,08,Serra da Ibiapaba,2023,1,232949.79
2305803,08,Serra da Ibiapaba,2023,1,689449.645
2312304,08,Serra da Ibiapaba,2023,1,1247733.105
2313401,08,Serra da Ibiapaba,2023,1,2564631.515
2313609,08,Serra da Ibiapaba,2023,1,396974.17
2301851,09,Sertão Central,2023,1,285343.32
2303931,09,Sertão Central,2023,1,632831.91
2304269,09,Sertão Central,2023,1,228554.355
2305266,09,Sertão Central,2023,1,31217.315
2305332,09,Sertão Central,2023,1,784447.75
2308351,09,Sertão Central,2023,1,1116934.085
2308500,09,Sertão Central,2023,1,626530.58
2310506,09,Sertão Central,2023,1,733880.77
2310902,09,Sertão Central,2023,1,291857.355
2311306,09,Sertão Central,2023,1,496776.675
2311405,09,Sertão Central,2023,1,4345316.785
2312700,09,Sertão Central,2023,1,1438589.395
2313005,09,Sertão Central,2023,1,610571.595
2302404,10,Sertão de Canindé,2023,1,1021061.665
2302800,10,Sertão de Canindé,2023,1,2738061.395
2303006,10,Sertão de Canindé,2023,1,77710.85
2306603,10,Sertão de Canindé,2023,1,745764.33
2307635,10,Sertão de Canindé,2023,1,2026614.85
2310407,10,Sertão de Canindé,2023,1,382969.505
2300507,11,Sertão de Sobral,2023,1,1323935.935
2304350,11,Sertão de Sobral,2023,1,1178920.38
2304509,11,Sertão de Sobral,2023,1,390974.435
2304657,11,Sertão de Sobral,2023,1,338341.05
2304905,11,Sertão de Sobral,2023,1,506067.655
2308005,11,Sertão de Sobral,2023,1,985672.32
2308203,11,Sertão de Sobral,2023,1,485346.825
2309904,11,Sertão de Sobral,2023,1,317462.28
2310951,11,Sertão de Sobral,2023,1,515725.93
2311702,11,Sertão de Sobral,2023,1,657312.28
2312007,11,Sertão de Sobral,2023,1,188701.48
2312908,11,Sertão de Sobral,2023,1,13880102.755
2303659,12,Sertão dos Crateús,2023,1,172460.34
2304103,12,Sertão dos Crateús,2023,1,526513.255
2305209,12,Sertão dos Crateús,2023,1,164720.095
2305605,12,Sertão dos Crateús,2023,1,1174057.065
2305902,12,Sertão dos Crateús,2023,1,411561.77
2308609,12,Sertão dos Crateús,2023,1,310503.515
2309300,12,Sertão dos Crateús,2023,1,3568579.605
2309409,12,Sertão dos Crateús,2023,1,1877452.485
2312205,12,Sertão dos Crateús,2023,1,92678.18
2313203,12,Sertão dos Crateús,2023,1,903835.215
2300408,13,Sertão dos Inhamuns,2023,1,306629.06
2313302,13,Sertão dos Inhamuns,2023,1,2056391.66
2300705,14,Vale do Jaguaribe,2023,1,597982.245
2304277,14,Vale do Jaguaribe,2023,1,395096.455
2306009,14,Vale do Jaguaribe,2023,1,195002.35
2306702,14,Vale do Jaguaribe,2023,1,2035776.96
2306801,14,Vale do Jaguaribe,2023,1,1250849.295
2307601,14,Vale do Jaguaribe,2023,1,308352.935
2308708,14,Vale do Jaguaribe,2023,1,1830390.215
2310001,14,Vale do Jaguaribe,2023,1,15590.465
2311231,14,Vale do Jaguaribe,2023,1,453058.22
2311504,14,Vale do Jaguaribe,2023,1,153450.74
2311801,14,Vale do Jaguaribe,2023,1,2533620.775
2313104,14,Vale do Jaguaribe,2023,1,632671.565
2300101,01,Cariri,2023,2,151933.155
2300606,01,Cariri,2023,2,846232.015
2300804,01,Cariri,2023,2,251507.38
2301307,01,Cariri,2023,2,113116.045
2301604,01,Cariri,2023,2,3783484.52
2301703,01,Cariri,2023,2,572760.9
2301901,01,Cariri,2023,2,1677016.555
2302008,01,Cariri,2023,2,308113.675
2302503,01,Cariri,2023,2,675222.9
2302701,01,Cariri,2023,2,217111.935
2303204,01,Cariri,2023,2,378590.285
2304202,01,Cariri,2023,2,5894982.14
2304301,01,Cariri,2023,2,1773514.315
2304806,01,Cariri,2023,2,572677.5
2307106,01,Cariri,2023,2,1753047.445
2307205,01,Cariri,2023,2,376671.57
2307304,01,Cariri,2023,2,10172399.265
2307502,01,Cariri,2023,2,565313.24
2308104,01,Cariri,2023,2,900102.15
2308302,01,Cariri,2023,2,198171.44
2308401,01,Cariri,2023,2,591315.39
2309201,01,Cariri,2023,2,310802.6
2310605,01,Cariri,2023,2,437597.53
2311108,01,Cariri,2023,2,911314.46
2311207,01,Cariri,2023,2,54739.5
2311959,01,Cariri,2023,2,227153.725
2313252,01,Cariri,2023,2,87636.81
2314003,01,Cariri,2023,2,3151709.135
2300309,02,Centro Sul,2023,2,335119.925
2301802,02,Centro Sul,2023,2,19237.885
2303600,02,Centro Sul,2023,2,379274.655
2303808,02,Centro Sul,2023,2,315965.84
2305407,02,Centro Sul,2023,2,1256606.77
2305506,02,Centro Sul,2023,2,574933.29
2305704,02,Centro Sul,2023,2,280545.6
2307403,02,Centro Sul,2023,2,1356538.09
2311355,02,Centro Sul,2023,2,1079287.895
2311900,02,Centro Sul,2023,2,209513.025
2313708,02,Centro Sul,2023,2,54325.055
2301000,03,Grande Fortaleza,2023,2,3406169.985
2303501,03,Grande Fortaleza,2023,2,3403474.455
2303709,03,Grande Fortaleza,2023,2,7467834.325
2303956,03,Grande Fortaleza,2023,2,1159021.185
2304285,03,Grande Fortaleza,2023,2,13374906.93
2304400,03,Grande Fortaleza,2023,2,108673918.075
2304954,03,Grande Fortaleza,2023,2,1228733.785
2305233,03,Grande Fortaleza,2023,2,13009327.85
2306256,03,Grande Fortaleza,2023,2,599313.37
2307650,03,Grande Fortaleza,2023,2,34556414.635
2307700,03,Grande Fortaleza,2023,2,2399140.245
2309607,03,Grande Fortaleza,2023,2,9688888.38
2309706,03,Grande Fortaleza,2023,2,1773090.045
2310209,03,Grande Fortaleza,2023,2,1772881.535
2310258,03,Grande Fortaleza,2023,2,3965186.275
2310852,03,Grande Fortaleza,2023,2,607229.95
2312403,03,Grande Fortaleza,2023,2,7577794.18
2312601,03,Grande Fortaleza,2023,2,269842.695
2313500,03,Grande Fortaleza,2023,2,1210676.175
2301109,04,Litoral Leste,2023,2,10640555.285
2302206,04,Litoral Leste,2023,2,1672707.975
2304459,04,Litoral Leste,2023,2,1092831.075
2305357,04,Litoral Leste,2023,2,1648458.975
2306207,04,Litoral Leste,2023,2,3239.0
2307007,04,Litoral Leste,2023,2,119541.6
2300200,05,Litoral Norte,2023,2,2107006.07
2302057,05,Litoral Norte,2023,2,135846.82
2302305,05,Litoral Norte,2023,2,246375.41
2302602,05,Litoral Norte,2023,2,669034.185
2303907,05,Litoral Norte,2023,2,845934.575
2304251,05,Litoral Norte,2023,2,1427857.58
2304707,05,Litoral Norte,2023,2,3937962.14
2306553,05,Litoral Norte,2023,2,1298683.64
2307254,05,Litoral Norte,2023,2,1536038.795
2307809,05,Litoral Norte,2023,2,1211072.88
2307908,05,Litoral Norte,2023,2,57753.67
2308906,05,Litoral Norte,2023,2,1203749.005
2300754,06,Litoral Oeste / Vale do Curu,2023,2,1158145.425
2300903,06,Litoral Oeste / Vale do Curu,2023,2,32546.31
2304608,06,Litoral Oeste / Vale do Curu,2023,2,467393.19
2306108,06,Litoral Oeste / Vale do Curu,2023,2,1220673.27
2306306,06,Litoral Oeste / Vale do Curu,2023,2,1955403.4
2306405,06,Litoral Oeste / Vale do Curu,2023,2,3748443.045
2308377,06,Litoral Oeste / Vale do Curu,2023,2,844800.39
2310704,06,Litoral Oeste / Vale do Curu,2023,2,757110.25
2313351,06,Litoral Oeste / Vale do Curu,2023,2,1942377.575
2313559,06,Litoral Oeste / Vale do Curu,2023,2,244307.25
2313757,06,Litoral Oeste / Vale do Curu,2023,2,331963.44
2313807,06,Litoral Oeste / Vale do Curu,2023,2,1311939.41
2300150,07,Maciço do Baturité,2023,2,1057414.085
2301208,07,Maciço do Baturité,2023,2,512822.525
2301406,07,Maciço do Baturité,2023,2,305165.82
2301950,07,Maciço do Baturité,2023,2,872067.82
2302909,07,Maciço do Baturité,2023,2,116718.98
2305100,07,Maciço do Baturité,2023,2,88197.51
2306504,07,Maciço do Baturité,2023,2,802893.215
2309102,07,Maciço do Baturité,2023,2,450856.685
2309458,07,Maciço do Baturité,2023,2,215756.2
2309805,07,Maciço do Baturité,2023,2,446793.905
2310100,07,Maciço do Baturité,2023,2,339282.1
2311603,07,Maciço do Baturité,2023,2,500225.66
2303402,08,Serra da Ibiapaba,2023,2,1493736.5
2304236,08,Serra da Ibiapaba,2023,2,1140736.525
2305001,08,Serra da Ibiapaba,2023,2,1773788.96
2305308,08,Serra da Ibiapaba,2023,2,232949.79
2305803,08,Serra da Ibiapaba,2023,2,689449.645
2312304,08,Serra da Ibiapaba,2023,2,1247733.105
2313401,08,Serra da Ibiapaba,2023,2,2564631.515
2313609,08,Serra da Ibiapaba,2023,2,396974.17
2301851,09,Sertão Central,2023,2,285343.32
2303931,09,Sertão Central,2023,2,632831.91
2304269,09,Sertão Central,2023,2,228554.355
2305266,09,Sertão Central,2023,2,31217.315
2305332,09,Sertão Central,2023,2,784447.75
2308351,09,Sertão Central,2023,2,1116934.085
2308500,09,Sertão Central,2023,2,626530.58
2310506,09,Sertão Central,2023,2,733880.77
2310902,09,Sertão Central,2023,2,291857.355
2311306,09,Sertão Central,2023,2,496776.675
2311405,09,Sertão Central,2023,2,4345316.785
2312700,09,Sertão Central,2023,2,1438589.395
2313005,09,Sertão Central,2023,2,610571.595
2302404,10,Sertão de Canindé,2023,2,1021061.665
2302800,10,Sertão de Canindé,2023,2,2738061.395
2303006,10,Sertão de Canindé,2023,2,77710.85
2306603,10,Sertão de Canindé,2023,2,745764.33
2307635,10,Sertão de Canindé,2023,2,2026614.85
2310407,10,Sertão de Canindé,2023,2,382969.505
2300507,11,Sertão de Sobral,2023,2,1323935.935
2304350,11,Sertão de Sobral,2023,2,1178920.38
2304509,11,Sertão de Sobral,2023,2,390974.435
2304657,11,Sertão de Sobral,2023,2,338341.05
2304905,11,Sertão de Sobral,2023,2,506067.655
2308005,11,Sertão de Sobral,2023,2,985672.32
2308203,11,Sertão de Sobral,2023,2,485346.825
2309904,11,Sertão de Sobral,2023,2,317462.28
2310951,11,Sertão de Sobral,2023,2,515725.93
2311702,11,Sertão de Sobral,2023,2,657312.28
2312007,11,Sertão de Sobral,2023,2,188701.48
2312908,11,Sertão de Sobral,2023,2,13880102.755
2303659,12,Sertão dos Crateús,2023,2,172460.34
2304103,12,Sertão dos Crateús,2023,2,526513.255
2305209,12,Sertão dos Crateús,2023,2,164720.095
2305605,12,Sertão dos Crateús,2023,2,1174057.065
2305902,12,Sertão dos Crateús,2023,2,411561.77
2308609,12,Sertão dos Crateús,2023,2,310503.515
2309300,12,Sertão dos Crateús,2023,2,3568579.605
2309409,12,Sertão dos Crateús,2023,2,1877452.485
2312205,12,Sertão dos Crateús,2023,2,92678.18
2313203,12,Sertão dos Crateús,2023,2,903835.215
2300408,13,Sertão dos Inhamuns,2023,2,306629.06
2313302,13,Sertão dos Inhamuns,2023,2,2056391.66
2300705,14,Vale do Jaguaribe,2023,2,597982.245
2304277,14,Vale do Jaguaribe,2023,2,395096.455
2306009,14,Vale do Jaguaribe,2023,2,195002.35
2306702,14,Vale do Jaguaribe,2023,2,2035776.96
2306801,14,Vale do Jaguaribe,2023,2,1250849.295
2307601,14,Vale do Jaguaribe,2023,2,308352.935
2308708,14,Vale do Jaguaribe,2023,2,1830390.215
2310001,14,Vale do Jaguaribe,2023,2,15590.465
2311231,14,Vale do Jaguaribe,2023,2,453058.22
2311504,14,Vale do Jaguaribe,2023,2,153450.74
2311801,14,Vale do Jaguaribe,2023,2,2533620.775
2313104,14,Vale do Jaguaribe,2023,2,632671.565
2300101,01,Cariri,2023,3,162003.00000000003
2300606,01,Cariri,2023,3,344953.56500000006
2300804,01,Cariri,2023,3,114862.16499999998
2301307,01,Cariri,2023,3,86659.675
2301604,01,Cariri,2023,3,1426098.0749999997
2301703,01,Cariri,2023,3,245354.31999999995
2301901,01,Cariri,2023,3,2379719.505
2302008,01,Cariri,2023,3,211093.805
2302503,01,Cariri,2023,3,1742156.955
2302701,01,Cariri,2023,3,454574.16
2303204,01,Cariri,2023,3,618093.04
2304202,01,Cariri,2023,3,5331908.235
2304301,01,Cariri,2023,3,277051.57499999995
2304806,01,Cariri,2023,3,67476.35999999999
2307106,01,Cariri,2023,3,1019972.4200000002
2307205,01,Cariri,2023,3,801523.135
2307304,01,Cariri,2023,3,5563153.074999999
2307502,01,Cariri,2023,3,521151.6000000001
2308104,01,Cariri,2023,3,830233.2599999999
2308302,01,Cariri,2023,3,624605.3049999999
2308401,01,Cariri,2023,3,334282.04000000004
2309201,01,Cariri,2023,3,353122.595
2310605,01,Cariri,2023,3,231306.42999999993
2311108,01,Cariri,2023,3,583844.9550000001
2311207,01,Cariri,2023,3,73234.5
2311959,01,Cariri,2023,3,268387.56999999995
2313252,01,Cariri,2023,3,182395.84500000003
2314003,01,Cariri,2023,3,1358006.3500000006
2300309,02,Centro Sul,2023,3,73941.45000000001
2301802,02,Centro Sul,2023,3,160705.36
2303600,02,Centro Sul,2023,3,241255.39
2303808,02,Centro Sul,2023,3,504090.93
2305407,02,Centro Sul,2023,3,1340751.3250000002
2305506,02,Centro Sul,2023,3,885081.8399999999
2305704,02,Centro Sul,2023,3,223323.60000000003
2307403,02,Centro Sul,2023,3,688669.7649999999
2311355,02,Centro Sul,2023,3,752368.1099999999
2311900,02,Centro Sul,2023,3,102086.69000000003
2313708,02,Centro Sul,2023,3,84441.0
2301000,03,Grande Fortaleza,2023,3,3907693.5500000003
2303501,03,Grande Fortaleza,2023,3,1670079.1949999994
2303709,03,Grande Fortaleza,2023,3,2935081.6849999996
2303956,03,Grande Fortaleza,2023,3,596078.7949999999
2304285,03,Grande Fortaleza,2023,3,2275942.335000001
2304400,03,Grande Fortaleza,2023,3,62912390.93999998
2304954,03,Grande Fortaleza,2023,3,906438.0250000001
2305233,03,Grande Fortaleza,2023,3,8630830.729999999
2306256,03,Grande Fortaleza,2023,3,1230168.4900000002
2307650,03,Grande Fortaleza,2023,3,19011274.910000004
2307700,03,Grande Fortaleza,2023,3,1958469.0499999998
2309607,03,Grande Fortaleza,2023,3,3683415.744999999
2309706,03,Grande Fortaleza,2023,3,1114285.545
2310209,03,Grande Fortaleza,2023,3,298048.365
2310258,03,Grande Fortaleza,2023,3,688628.5000000005
2310852,03,Grande Fortaleza,2023,3,1236294.7650000001
2312403,03,Grande Fortaleza,2023,3,4966336.895
2312601,03,Grande Fortaleza,2023,3,158278.36
2313500,03,Grande Fortaleza,2023,3,2143766.705
2301109,04,Litoral Leste,2023,3,557145.7200000007
2302206,04,Litoral Leste,2023,3,698669.085
2304459,04,Litoral Leste,2023,3,464314.81499999994
2305357,04,Litoral Leste,2023,3,1253888.0550000002
2306207,04,Litoral Leste,2023,3,311055.89
2307007,04,Litoral Leste,2023,3,570331.775
2300200,05,Litoral Norte,2023,3,1317162.79
2302057,05,Litoral Norte,2023,3,240277.39999999997
2302305,05,Litoral Norte,2023,3,343283.36
2302602,05,Litoral Norte,2023,3,1565897.165
2303907,05,Litoral Norte,2023,3,230929.93999999994
2304251,05,Litoral Norte,2023,3,1779046.3049999997
2304707,05,Litoral Norte,2023,3,3576276.6649999996
2306553,05,Litoral Norte,2023,3,2357827.4050000003
2307254,05,Litoral Norte,2023,3,131461.51
2307809,05,Litoral Norte,2023,3,2016031.8450000002
2307908,05,Litoral Norte,2023,3,624313.115
2308906,05,Litoral Norte,2023,3,675737.5900000001
2300754,06,Litoral Oeste / Vale do Curu,2023,3,950794.7099999997
2300903,06,Litoral Oeste / Vale do Curu,2023,3,300000.0
2304608,06,Litoral Oeste / Vale do Curu,2023,3,122085.09500000003
2306108,06,Litoral Oeste / Vale do Curu,2023,3,1026303.6200000001
2306306,06,Litoral Oeste / Vale do Curu,2023,3,1904895.9650000003
2306405,06,Litoral Oeste / Vale do Curu,2023,3,9111439.76
2308377,06,Litoral Oeste / Vale do Curu,2023,3,534458.65
2310704,06,Litoral Oeste / Vale do Curu,2023,3,995354.865
2313351,06,Litoral Oeste / Vale do Curu,2023,3,1475725.4200000002
2313559,06,Litoral Oeste / Vale do Curu,2023,3,210261.41499999998
2313757,06,Litoral Oeste / Vale do Curu,2023,3,105560.02500000002
2313807,06,Litoral Oeste / Vale do Curu,2023,3,809981.4550000003
2300150,07,Maciço do Baturité,2023,3,319918.365
2301208,07,Maciço do Baturité,2023,3,520503.0449999999
2301406,07,Maciço do Baturité,2023,3,259233.69
2301950,07,Maciço do Baturité,2023,3,420571.475
2302909,07,Maciço do Baturité,2023,3,3057.0
2305100,07,Maciço do Baturité,2023,3,214482.95
2306504,07,Maciço do Baturité,2023,3,153134.74
2309102,07,Maciço do Baturité,2023,3,56863.83500000002
2309458,07,Maciço do Baturité,2023,3,506217.685
2309805,07,Maciço do Baturité,2023,3,102256.55999999994
2310100,07,Maciço do Baturité,2023,3,268043.87
2311603,07,Maciço do Baturité,2023,3,241569.77000000008
2303402,08,Serra da Ibiapaba,2023,3,442188.8500000001
2304236,08,Serra da Ibiapaba,2023,3,457214.5950000002
2305001,08,Serra da Ibiapaba,2023,3,2188532.205
2305308,08,Serra da Ibiapaba,2023,3,344562.245
2305803,08,Serra da Ibiapaba,2023,3,1119274.1199999999
2312304,08,Serra da Ibiapaba,2023,3,1216708.5299999998
2313401,08,Serra da Ibiapaba,2023,3,3448390.0399999996
2313609,08,Serra da Ibiapaba,2023,3,377740.50000000006
2314102,08,Serra da Ibiapaba,2023,3,1480098.61
2301851,09,Sertão Central,2023,3,473452.15499999997
2303931,09,Sertão Central,2023,3,190992.84499999997
2304269,09,Sertão Central,2023,3,102549.29000000001
2305266,09,Sertão Central,2023,3,5499.000000000004
2305332,09,Sertão Central,2023,3,240486.865
2308351,09,Sertão Central,2023,3,74920.8600000001
2308500,09,Sertão Central,2023,3,1144371.9500000002
2310506,09,Sertão Central,2023,3,408233.83499999996
2310902,09,Sertão Central,2023,3,178950.75
2311306,09,Sertão Central,2023,3,685042.2
2311405,09,Sertão Central,2023,3,684101.3149999995
2312700,09,Sertão Central,2023,3,491064.7449999999
2313005,09,Sertão Central,2023,3,1820269.4749999999
2302404,10,Sertão de Canindé,2023,3,2508462.645
2302800,10,Sertão de Canindé,2023,3,2385740.2899999996
2303006,10,Sertão de Canindé,2023,3,102170.41999999998
2306603,10,Sertão de Canindé,2023,3,201309.14
2307635,10,Sertão de Canindé,2023,3,670568.7650000001
2310407,10,Sertão de Canindé,2023,3,643117.16
