exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_nome
2016,RREO,1,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,798005627.62,Paraíba
2016,RREO,1,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,797129507.75,Paraíba
2016,RREO,1,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeConvenios,Transferências de Convênios,876119.87,Paraíba
2016,RREO,1,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,26347346.67,Paraíba
2016,RREO,1,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeConvenios,Transferências de Convênios,26347346.67,Paraíba
2016,RREO,1,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasCorrentes,Transferências Correntes,798005627.62,Paraíba
2016,RREO,1,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,799850598.84,Paraíba
2016,RREO,1,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6CotaParteDoFPE,Cota-Parte do FPE,584987668.55,Paraíba
2016,RREO,1,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,601594319.86,Paraíba
2016,RREO,1,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,212141839.2,Paraíba
