cod_ibge,regiao_codigo,regiao_nome,ano,mes,credito_operacoes
2304285,03,Grande Fortaleza,2016,2,3022857.0
2304400,03,Grande Fortaleza,2016,2,4375127880.0
2304707,05,Litoral Norte,2016,2,31888936.0
2305233,03,Grande Fortaleza,2016,2,5243296.0
2305506,02,Centro Sul,2016,2,53259671.0
2306306,06,Litoral Oeste / Vale do Curu,2016,2,0.0
2306405,06,Litoral Oeste / Vale do Curu,2016,2,72007826.0
2306900,14,Vale do Jaguaribe,2016,2,22947696.0
2307304,01,Cariri,2016,2,84052686.0
2307502,01,Cariri,2016,2,22326486.0
2307601,14,Vale do Jaguaribe,2016,2,32724247.0
2307650,03,Grande Fortaleza,2016,2,149711912.0
2307700,03,Grande Fortaleza,2016,2,4380024.0
2308500,09,Sertão Central,2016,2,13939298.0
2309300,12,Sertão dos Crateús,2016,2,28887742.0
2309607,03,Grande Fortaleza,2016,2,23035032.0
2311306,09,Sertão Central,2016,2,26816446.0
2311405,09,Sertão Central,2016,2,9502937.0
2311801,14,Vale do Jaguaribe,2016,2,1281365.0
2312205,12,Sertão dos Crateús,2016,2,2955336.0
2312304,08,Serra da Ibiapaba,2016,2,22522848.0
2312908,11,Sertão de Sobral,2016,2,83562571.0
2313302,13,Sertão dos Inhamuns,2016,2,15312036.0
2313401,08,Serra da Ibiapaba,2016,2,25526011.0
2314102,08,Serra da Ibiapaba,2016,2,1020511.0
2300200,05,Litoral Norte,2016,3,9835358.0
2300309,02,Centro Sul,2016,3,7729552.0
2301000,03,Grande Fortaleza,2016,3,4628347.0
2301109,04,Litoral Leste,2016,3,40913085.0
2301901,01,Cariri,2016,3,19082026.0
2302107,07,Maciço do Baturité,2016,3,25615525.0
2302404,10,Sertão de Canindé,2016,3,16474781.0
2302503,01,Cariri,2016,3,28094571.0
2302701,01,Cariri,2016,3,15061960.0
2302800,10,Sertão de Canindé,2016,3,27011336.0
2303501,03,Grande Fortaleza,2016,3,14774094.0
2303709,03,Grande Fortaleza,2016,3,3559779.0
2304103,12,Sertão dos Crateús,2016,3,32072247.0
2304202,01,Cariri,2016,3,32780019.0
2304285,03,Grande Fortaleza,2016,3,3017101.0
2304400,03,Grande Fortaleza,2016,3,4173184654.0
2304707,05,Litoral Norte,2016,3,29557819.0
2305233,03,Grande Fortaleza,2016,3,6019447.0
2305506,02,Centro Sul,2016,3,50920729.0
2306306,06,Litoral Oeste / Vale do Curu,2016,3,0.0
2306405,06,Litoral Oeste / Vale do Curu,2016,3,69764202.0
2306900,14,Vale do Jaguaribe,2016,3,21770697.0
2307304,01,Cariri,2016,3,80098669.0
2307502,01,Cariri,2016,3,22302868.0
2307601,14,Vale do Jaguaribe,2016,3,30953305.0
2307650,03,Grande Fortaleza,2016,3,150711551.0
2307700,03,Grande Fortaleza,2016,3,4155219.0
2308500,09,Sertão Central,2016,3,13409791.0
2309300,12,Sertão dos Crateús,2016,3,27896243.0
2309607,03,Grande Fortaleza,2016,3,22637724.0
2311306,09,Sertão Central,2016,3,26246616.0
2311405,09,Sertão Central,2016,3,9571535.0
2311801,14,Vale do Jaguaribe,2016,3,1478717.0
2312205,12,Sertão dos Crateús,2016,3,3011896.0
2312304,08,Serra da Ibiapaba,2016,3,22010727.0
2312908,11,Sertão de Sobral,2016,3,79361103.0
2313302,13,Sertão dos Inhamuns,2016,3,15021554.0
2313401,08,Serra da Ibiapaba,2016,3,25187944.0
2314102,08,Serra da Ibiapaba,2016,3,962953.0
2300200,05,Litoral Norte,2016,4,9626490.0
2300309,02,Centro Sul,2016,4,6786253.0
2301000,03,Grande Fortaleza,2016,4,4549361.0
2301109,04,Litoral Leste,2016,4,41123557.0
2301901,01,Cariri,2016,4,19961233.0
2302107,07,Maciço do Baturité,2016,4,25516049.0
2302404,10,Sertão de Canindé,2016,4,16679907.0
2302503,01,Cariri,2016,4,27860777.0
2302701,01,Cariri,2016,4,15154395.0
2302800,10,Sertão de Canindé,2016,4,26693194.0
2303501,03,Grande Fortaleza,2016,4,14471266.0
2303709,03,Grande Fortaleza,2016,4,3577609.0
2304103,12,Sertão dos Crateús,2016,4,31121640.0
2304202,01,Cariri,2016,4,33742878.0
2304285,03,Grande Fortaleza,2016,4,3213300.0
2304400,03,Grande Fortaleza,2016,4,4158496173.0
2304707,05,Litoral Norte,2016,4,29518097.0
2305233,03,Grande Fortaleza,2016,4,5840162.0
2305506,02,Centro Sul,2016,4,50367920.0
2306306,06,Litoral Oeste / Vale do Curu,2016,4,0.0
2306405,06,Litoral Oeste / Vale do Curu,2016,4,69978398.0
2306900,14,Vale do Jaguaribe,2016,4,21684701.0
2307304,01,Cariri,2016,4,83002324.0
2307502,01,Cariri,2016,4,22517925.0
2307601,14,Vale do Jaguaribe,2016,4,31954958.0
2307650,03,Grande Fortaleza,2016,4,159385215.0
2307700,03,Grande Fortaleza,2016,4,3771043.0
2308500,09,Sertão Central,2016,4,13994609.0
2309300,12,Sertão dos Crateús,2016,4,27590741.0
2309607,03,Grande Fortaleza,2016,4,22017802.0
2311306,09,Sertão Central,2016,4,26880155.0
2311405,09,Sertão Central,2016,4,9468859.0
2311801,14,Vale do Jaguaribe,2016,4,1575137.0
2312205,12,Sertão dos Crateús,2016,4,3037499.0
2312304,08,Serra da Ibiapaba,2016,4,19796724.0
2312908,11,Sertão de Sobral,2016,4,77840921.0
2313302,13,Sertão dos Inhamuns,2016,4,15058730.0
2313401,08,Serra da Ibiapaba,2016,4,25036264.0
2314102,08,Serra da Ibiapaba,2016,4,968892.0
2300200,05,Litoral Norte,2016,5,9649666.0
2300309,02,Centro Sul,2016,5,6025102.0
2301000,03,Grande Fortaleza,2016,5,4366010.0
2301109,04,Litoral Leste,2016,5,41066841.0
2301901,01,Cariri,2016,5,19949809.0
2302107,07,Maciço do Baturité,2016,5,26087236.0
2302404,10,Sertão de Canindé,2016,5,16722223.0
2302503,01,Cariri,2016,5,28671590.0
2302701,01,Cariri,2016,5,15634558.0
2302800,10,Sertão de Canindé,2016,5,26905429.0
2303501,03,Grande Fortaleza,2016,5,14455062.0
2303709,03,Grande Fortaleza,2016,5,3880639.0
2304103,12,Sertão dos Crateús,2016,5,31526424.0
2304202,01,Cariri,2016,5,34360585.0
2304285,03,Grande Fortaleza,2016,5,3195055.0
2304400,03,Grande Fortaleza,2016,5,4283618334.0
2304707,05,Litoral Norte,2016,5,28294143.0
2305233,03,Grande Fortaleza,2016,5,5895514.0
2305506,02,Centro Sul,2016,5,51476064.0
2306306,06,Litoral Oeste / Vale do Curu,2016,5,100841.0
2306405,06,Litoral Oeste / Vale do Curu,2016,5,71460177.0
2306900,14,Vale do Jaguaribe,2016,5,23234219.0
2307304,01,Cariri,2016,5,82475017.0
2307502,01,Cariri,2016,5,22812933.0
2307601,14,Vale do Jaguaribe,2016,5,31595253.0
2307650,03,Grande Fortaleza,2016,5,160936675.0
2307700,03,Grande Fortaleza,2016,5,3751820.0
2308500,09,Sertão Central,2016,5,14023953.0
2309300,12,Sertão dos Crateús,2016,5,28175883.0
2309607,03,Grande Fortaleza,2016,5,23354489.0
2311306,09,Sertão Central,2016,5,27293186.0
2311405,09,Sertão Central,2016,5,9707372.0
2311801,14,Vale do Jaguaribe,2016,5,1869125.0
2312205,12,Sertão dos Crateús,2016,5,2996304.0
2312304,08,Serra da Ibiapaba,2016,5,19573730.0
2312908,11,Sertão de Sobral,2016,5,77629306.0
2313302,13,Sertão dos Inhamuns,2016,5,15220253.0
2313401,08,Serra da Ibiapaba,2016,5,24882274.0
2314102,08,Serra da Ibiapaba,2016,5,959205.0
2300200,05,Litoral Norte,2016,6,9365786.0
2300309,02,Centro Sul,2016,6,5682988.0
2301000,03,Grande Fortaleza,2016,6,4316183.0
2301109,04,Litoral Leste,2016,6,43085132.0
2301901,01,Cariri,2016,6,19860634.0
2302107,07,Maciço do Baturité,2016,6,27491173.0
2302404,10,Sertão de Canindé,2016,6,17200934.0
2302503,01,Cariri,2016,6,28783476.0
2302701,01,Cariri,2016,6,16164841.0
2302800,10,Sertão de Canindé,2016,6,27007141.0
2303501,03,Grande Fortaleza,2016,6,15566468.0
2303709,03,Grande Fortaleza,2016,6,3795368.0
2304103,12,Sertão dos Crateús,2016,6,32964107.0
2304202,01,Cariri,2016,6,33915297.0
2304285,03,Grande Fortaleza,2016,6,3053834.0
2304400,03,Grande Fortaleza,2016,6,4823928388.0
2304707,05,Litoral Norte,2016,6,30322092.0
2305233,03,Grande Fortaleza,2016,6,10208291.0
2305506,02,Centro Sul,2016,6,50893667.0
2306306,06,Litoral Oeste / Vale do Curu,2016,6,115253.0
2306405,06,Litoral Oeste / Vale do Curu,2016,6,73605227.0
2306900,14,Vale do Jaguaribe,2016,6,24064977.0
2307304,01,Cariri,2016,6,83045739.0
2307502,01,Cariri,2016,6,23308566.0
2307601,14,Vale do Jaguaribe,2016,6,32550481.0
2307650,03,Grande Fortaleza,2016,6,161677514.0
2307700,03,Grande Fortaleza,2016,6,3844660.0
2308500,09,Sertão Central,2016,6,14113829.0
2309300,12,Sertão dos Crateús,2016,6,29393444.0
2309607,03,Grande Fortaleza,2016,6,23496639.0
2311306,09,Sertão Central,2016,6,27494496.0
2311405,09,Sertão Central,2016,6,9681441.0
2311801,14,Vale do Jaguaribe,2016,6,1829465.0
2312205,12,Sertão dos Crateús,2016,6,2938286.0
2312304,08,Serra da Ibiapaba,2016,6,20240844.0
2312908,11,Sertão de Sobral,2016,6,77892544.0
2313302,13,Sertão dos Inhamuns,2016,6,14996833.0
2313401,08,Serra da Ibiapaba,2016,6,25558615.0
2314102,08,Serra da Ibiapaba,2016,6,971093.0
2300200,05,Litoral Norte,2016,7,8816811.0
2300309,02,Centro Sul,2016,7,5598320.0
2301000,03,Grande Fortaleza,2016,7,4521627.0
2301109,04,Litoral Leste,2016,7,42671943.0
2301901,01,Cariri,2016,7,19597350.0
2302107,07,Maciço do Baturité,2016,7,26712547.0
2302404,10,Sertão de Canindé,2016,7,17063402.0
2302503,01,Cariri,2016,7,28026560.0
2302701,01,Cariri,2016,7,16145949.0
2302800,10,Sertão de Canindé,2016,7,27044870.0
2303501,03,Grande Fortaleza,2016,7,15955702.0
2303709,03,Grande Fortaleza,2016,7,3646086.0
2304103,12,Sertão dos Crateús,2016,7,32889926.0
2304202,01,Cariri,2016,7,32537402.0
2304285,03,Grande Fortaleza,2016,7,3301941.0
2304400,03,Grande Fortaleza,2016,7,4815252978.0
2304707,05,Litoral Norte,2016,7,29759116.0
2305233,03,Grande Fortaleza,2016,7,10031040.0
2305506,02,Centro Sul,2016,7,52717791.0
2306306,06,Litoral Oeste / Vale do Curu,2016,7,128549.0
2306405,06,Litoral Oeste / Vale do Curu,2016,7,73087404.0
2306900,14,Vale do Jaguaribe,2016,7,23306952.0
2307304,01,Cariri,2016,7,81039582.0
2307502,01,Cariri,2016,7,22880887.0
2307601,14,Vale do Jaguaribe,2016,7,31679872.0
2307650,03,Grande Fortaleza,2016,7,157280889.0
2307700,03,Grande Fortaleza,2016,7,3861327.0
2308500,09,Sertão Central,2016,7,13934562.0
2309300,12,Sertão dos Crateús,2016,7,28620861.0
2309607,03,Grande Fortaleza,2016,7,22646085.0
2311306,09,Sertão Central,2016,7,26779521.0
2311405,09,Sertão Central,2016,7,9558759.0
2311801,14,Vale do Jaguaribe,2016,7,1797356.0
2312205,12,Sertão dos Crateús,2016,7,2999059.0
2312304,08,Serra da Ibiapaba,2016,7,20061556.0
2312908,11,Sertão de Sobral,2016,7,78007904.0
2313302,13,Sertão dos Inhamuns,2016,7,15133211.0
2313401,08,Serra da Ibiapaba,2016,7,25155212.0
2314102,08,Serra da Ibiapaba,2016,7,1076179.0
2300200,05,Litoral Norte,2016,8,8851470.0
2300309,02,Centro Sul,2016,8,5620845.0
2301000,03,Grande Fortaleza,2016,8,4450799.0
2301109,04,Litoral Leste,2016,8,41429376.0
2301901,01,Cariri,2016,8,19733315.0
2302107,07,Maciço do Baturité,2016,8,26365249.0
2302404,10,Sertão de Canindé,2016,8,16851060.0
2302503,01,Cariri,2016,8,27629178.0
2302701,01,Cariri,2016,8,15580109.0
2302800,10,Sertão de Canindé,2016,8,26756569.0
2303501,03,Grande Fortaleza,2016,8,15779481.0
2303709,03,Grande Fortaleza,2016,8,4939316.0
2304103,12,Sertão dos Crateús,2016,8,32661141.0
2304202,01,Cariri,2016,8,31833453.0
2304285,03,Grande Fortaleza,2016,8,3256290.0
2304400,03,Grande Fortaleza,2016,8,4730369025.0
2304707,05,Litoral Norte,2016,8,28716322.0
2305233,03,Grande Fortaleza,2016,8,12859019.0
2305506,02,Centro Sul,2016,8,54599504.0
2306306,06,Litoral Oeste / Vale do Curu,2016,8,196993.0
2306405,06,Litoral Oeste / Vale do Curu,2016,8,73782876.0
2306900,14,Vale do Jaguaribe,2016,8,23376236.0
2307304,01,Cariri,2016,8,79318530.0
2307502,01,Cariri,2016,8,23410668.0
2307601,14,Vale do Jaguaribe,2016,8,30652915.0
2307650,03,Grande Fortaleza,2016,8,153044510.0
2307700,03,Grande Fortaleza,2016,8,3650146.0
2308500,09,Sertão Central,2016,8,14279286.0
2309300,12,Sertão dos Crateús,2016,8,27753885.0
2309607,03,Grande Fortaleza,2016,8,21521571.0
2311306,09,Sertão Central,2016,8,26571299.0
2311405,09,Sertão Central,2016,8,9355210.0
2311801,14,Vale do Jaguaribe,2016,8,2343799.0
2312205,12,Sertão dos Crateús,2016,8,3072416.0
2312304,08,Serra da Ibiapaba,2016,8,20305462.0
2312908,11,Sertão de Sobral,2016,8,76614257.0
2313302,13,Sertão dos Inhamuns,2016,8,14399397.0
2313401,08,Serra da Ibiapaba,2016,8,24683772.0
2314102,08,Serra da Ibiapaba,2016,8,1078250.0
2300200,05,Litoral Norte,2016,9,9049664.0
2300309,02,Centro Sul,2016,9,5515407.0
2301000,03,Grande Fortaleza,2016,9,4235087.0
2301109,04,Litoral Leste,2016,9,40772182.0
2301901,01,Cariri,2016,9,19943855.0
2302107,07,Maciço do Baturité,2016,9,25309873.0
2302404,10,Sertão de Canindé,2016,9,16702767.0
2302503,01,Cariri,2016,9,28217000.0
2302701,01,Cariri,2016,9,15741527.0
2302800,10,Sertão de Canindé,2016,9,26118385.0
2303501,03,Grande Fortaleza,2016,9,15198263.0
2303709,03,Grande Fortaleza,2016,9,4894484.0
2304103,12,Sertão dos Crateús,2016,9,32836492.0
2304202,01,Cariri,2016,9,32743680.0
2304285,03,Grande Fortaleza,2016,9,3074462.0
2304400,03,Grande Fortaleza,2016,9,4777010439.0
2304707,05,Litoral Norte,2016,9,28312464.0
2305233,03,Grande Fortaleza,2016,9,13672480.0
2305506,02,Centro Sul,2016,9,57596385.0
2306306,06,Litoral Oeste / Vale do Curu,2016,9,196775.0
2306405,06,Litoral Oeste / Vale do Curu,2016,9,74069005.0
2306900,14,Vale do Jaguaribe,2016,9,23881273.0
2307304,01,Cariri,2016,9,79542947.0
2307502,01,Cariri,2016,9,23709081.0
2307601,14,Vale do Jaguaribe,2016,9,30307997.0
2307650,03,Grande Fortaleza,2016,9,148486593.0
2307700,03,Grande Fortaleza,2016,9,3747735.0
2308500,09,Sertão Central,2016,9,13663781.0
2309300,12,Sertão dos Crateús,2016,9,27584777.0
2309607,03,Grande Fortaleza,2016,9,20006938.0
2311306,09,Sertão Central,2016,9,26709845.0
2311405,09,Sertão Central,2016,9,9177291.0
2311801,14,Vale do Jaguaribe,2016,9,2315479.0
2312205,12,Sertão dos Crateús,2016,9,3292473.0
2312304,08,Serra da Ibiapaba,2016,9,20518625.0
2312908,11,Sertão de Sobral,2016,9,75011867.0
2313302,13,Sertão dos Inhamuns,2016,9,14343268.0
2313401,08,Serra da Ibiapaba,2016,9,24676850.0
2314102,08,Serra da Ibiapaba,2016,9,1036983.0
2300200,05,Litoral Norte,2016,10,8923146.0
2300309,02,Centro Sul,2016,10,4988306.0
2301000,03,Grande Fortaleza,2016,10,4194273.0
2301109,04,Litoral Leste,2016,10,39618212.0
2301901,01,Cariri,2016,10,18758601.0
2302107,07,Maciço do Baturité,2016,10,24812214.0
2302404,10,Sertão de Canindé,2016,10,16535152.0
2302503,01,Cariri,2016,10,26531232.0
2302701,01,Cariri,2016,10,15116303.0
2302800,10,Sertão de Canindé,2016,10,25816765.0
2303501,03,Grande Fortaleza,2016,10,14806838.0
2303709,03,Grande Fortaleza,2016,10,9871394.0
2304103,12,Sertão dos Crateús,2016,10,31184167.0
2304202,01,Cariri,2016,10,31687298.0
2304285,03,Grande Fortaleza,2016,10,2912734.0
2304400,03,Grande Fortaleza,2016,10,4835353145.0
2304707,05,Litoral Norte,2016,10,25539195.0
2305233,03,Grande Fortaleza,2016,10,13513330.0
2305506,02,Centro Sul,2016,10,55673392.0
2306306,06,Litoral Oeste / Vale do Curu,2016,10,194140.0
2306405,06,Litoral Oeste / Vale do Curu,2016,10,70273313.0
2306900,14,Vale do Jaguaribe,2016,10,23474442.0
2307304,01,Cariri,2016,10,77381835.0
2307502,01,Cariri,2016,10,23246737.0
2307601,14,Vale do Jaguaribe,2016,10,29803889.0
2307650,03,Grande Fortaleza,2016,10,147252770.0
2307700,03,Grande Fortaleza,2016,10,4617728.0
2308500,09,Sertão Central,2016,10,12666844.0
2309300,12,Sertão dos Crateús,2016,10,26676255.0
2309607,03,Grande Fortaleza,2016,10,18477576.0
2311306,09,Sertão Central,2016,10,26035843.0
2311405,09,Sertão Central,2016,10,9057872.0
2311801,14,Vale do Jaguaribe,2016,10,2168383.0
2312205,12,Sertão dos Crateús,2016,10,3821542.0
2312304,08,Serra da Ibiapaba,2016,10,19687650.0
2312908,11,Sertão de Sobral,2016,10,70524735.0
2313302,13,Sertão dos Inhamuns,2016,10,13947338.0
2313401,08,Serra da Ibiapaba,2016,10,23504992.0
2314102,08,Serra da Ibiapaba,2016,10,1040716.0
2300200,05,Litoral Norte,2016,11,9520529.0
2300309,02,Centro Sul,2016,11,4942617.0
2301000,03,Grande Fortaleza,2016,11,4652274.0
2301109,04,Litoral Leste,2016,11,38814498.0
2301901,01,Cariri,2016,11,19065103.0
2302107,07,Maciço do Baturité,2016,11,25633416.0
2302404,10,Sertão de Canindé,2016,11,16723608.0
2302503,01,Cariri,2016,11,28103736.0
2302701,01,Cariri,2016,11,15337938.0
2302800,10,Sertão de Canindé,2016,11,26103553.0
2303501,03,Grande Fortaleza,2016,11,14542038.0
2303709,03,Grande Fortaleza,2016,11,18349087.0
2304103,12,Sertão dos Crateús,2016,11,31818570.0
2304202,01,Cariri,2016,11,33087243.0
2304285,03,Grande Fortaleza,2016,11,2794427.0
2304400,03,Grande Fortaleza,2016,11,4941148050.0
2304707,05,Litoral Norte,2016,11,24802597.0
2305233,03,Grande Fortaleza,2016,11,13231474.0
2305506,02,Centro Sul,2016,11,55776725.0
2306306,06,Litoral Oeste / Vale do Curu,2016,11,200134.0
2306405,06,Litoral Oeste / Vale do Curu,2016,11,70095509.0
2306900,14,Vale do Jaguaribe,2016,11,24001353.0
2307304,01,Cariri,2016,11,77001727.0
2307502,01,Cariri,2016,11,23327802.0
2307601,14,Vale do Jaguaribe,2016,11,30502693.0
2307650,03,Grande Fortaleza,2016,11,150440013.0
2307700,03,Grande Fortaleza,2016,11,5448762.0
2308500,09,Sertão Central,2016,11,12876723.0
2309300,12,Sertão dos Crateús,2016,11,26559269.0
2309607,03,Grande Fortaleza,2016,11,18411897.0
2311306,09,Sertão Central,2016,11,26121939.0
2311405,09,Sertão Central,2016,11,9066341.0
2311801,14,Vale do Jaguaribe,2016,11,2043052.0
2312205,12,Sertão dos Crateús,2016,11,6572004.0
2312304,08,Serra da Ibiapaba,2016,11,19716837.0
2312908,11,Sertão de Sobral,2016,11,67432312.0
2313302,13,Sertão dos Inhamuns,2016,11,14663473.0
2313401,08,Serra da Ibiapaba,2016,11,23564482.0
2314102,08,Serra da Ibiapaba,2016,11,1037050.0
2300200,05,Litoral Norte,2016,12,10420925.0
2300309,02,Centro Sul,2016,12,5058775.0
2301000,03,Grande Fortaleza,2016,12,4628065.0
2301109,04,Litoral Leste,2016,12,40331888.0
2301901,01,Cariri,2016,12,19681160.0
2302107,07,Maciço do Baturité,2016,12,27159755.0
2302404,10,Sertão de Canindé,2016,12,17527466.0
2302503,01,Cariri,2016,12,28918138.0
2302701,01,Cariri,2016,12,16857036.0
2302800,10,Sertão de Canindé,2016,12,27536683.0
2303501,03,Grande Fortaleza,2016,12,16851054.0
2303709,03,Grande Fortaleza,2016,12,23000295.0
2304103,12,Sertão dos Crateús,2016,12,33476568.0
2304202,01,Cariri,2016,12,33451193.0
2304285,03,Grande Fortaleza,2016,12,2623243.0
2304400,03,Grande Fortaleza,2016,12,5380438171.0
2304707,05,Litoral Norte,2016,12,26838635.0
2305233,03,Grande Fortaleza,2016,12,12835037.0
2305506,02,Centro Sul,2016,12,56636710.0
2306306,06,Litoral Oeste / Vale do Curu,2016,12,380471.0
2306405,06,Litoral Oeste / Vale do Curu,2016,12,74569501.0
2306900,14,Vale do Jaguaribe,2016,12,24985369.0
2307304,01,Cariri,2016,12,78217604.0
2307502,01,Cariri,2016,12,24591929.0
2307601,14,Vale do Jaguaribe,2016,12,32728505.0
2307650,03,Grande Fortaleza,2016,12,156299918.0
2307700,03,Grande Fortaleza,2016,12,6108163.0
2308500,09,Sertão Central,2016,12,14785585.0
2309300,12,Sertão dos Crateús,2016,12,28077759.0
2309607,03,Grande Fortaleza,2016,12,19499256.0
2311306,09,Sertão Central,2016,12,26814730.0
2311405,09,Sertão Central,2016,12,9449999.0
2311801,14,Vale do Jaguaribe,2016,12,1919171.0
2312205,12,Sertão dos Crateús,2016,12,7527604.0
2312304,08,Serra da Ibiapaba,2016,12,20403730.0
2312908,11,Sertão de Sobral,2016,12,68480575.0
2313302,13,Sertão dos Inhamuns,2016,12,14921349.0
2313401,08,Serra da Ibiapaba,2016,12,24501400.0
2314102,08,Serra da Ibiapaba,2016,12,987035.0
2300200,05,Litoral Norte,2017,1,10310378.0
2300309,02,Centro Sul,2017,1,4971178.0
2301000,03,Grande Fortaleza,2017,1,4295068.0
2301109,04,Litoral Leste,2017,1,39391473.0
2301901,01,Cariri,2017,1,18735556.0
2302107,07,Maciço do Baturité,2017,1,26274454.0
2302404,10,Sertão de Canindé,2017,1,16647965.0
2302503,01,Cariri,2017,1,27896777.0
2302701,01,Cariri,2017,1,15885002.0
2302800,10,Sertão de Canindé,2017,1,26105594.0
2303501,03,Grande Fortaleza,2017,1,16351346.0
2303709,03,Grande Fortaleza,2017,1,22116019.0
2304103,12,Sertão dos Crateús,2017,1,31895317.0
2304202,01,Cariri,2017,1,32222398.0
2304285,03,Grande Fortaleza,2017,1,2225075.0
2304400,03,Grande Fortaleza,2017,1,5108994253.0
2304707,05,Litoral Norte,2017,1,26233035.0
2305233,03,Grande Fortaleza,2017,1,12608000.0
2305506,02,Centro Sul,2017,1,54350004.0
2306306,06,Litoral Oeste / Vale do Curu,2017,1,364954.0
2306405,06,Litoral Oeste / Vale do Curu,2017,1,70498425.0
2306900,14,Vale do Jaguaribe,2017,1,23607781.0
2307304,01,Cariri,2017,1,76099934.0
2307502,01,Cariri,2017,1,24003691.0
2307601,14,Vale do Jaguaribe,2017,1,30739087.0
2307650,03,Grande Fortaleza,2017,1,146728630.0
2307700,03,Grande Fortaleza,2017,1,5544389.0
2308500,09,Sertão Central,2017,1,13458138.0
2309300,12,Sertão dos Crateús,2017,1,26690889.0
2309607,03,Grande Fortaleza,2017,1,18803159.0
2311306,09,Sertão Central,2017,1,25663110.0
2311405,09,Sertão Central,2017,1,9167874.0
2311801,14,Vale do Jaguaribe,2017,1,1708655.0
2312205,12,Sertão dos Crateús,2017,1,7395916.0
2312304,08,Serra da Ibiapaba,2017,1,19500324.0
2312908,11,Sertão de Sobral,2017,1,65652386.0
2313302,13,Sertão dos Inhamuns,2017,1,14400107.0
2313401,08,Serra da Ibiapaba,2017,1,23388680.0
2314102,08,Serra da Ibiapaba,2017,1,944019.0
2300200,05,Litoral Norte,2017,2,10355196.0
2300309,02,Centro Sul,2017,2,5208211.0
2301000,03,Grande Fortaleza,2017,2,4175663.0
2301109,04,Litoral Leste,2017,2,39143635.0
2301901,01,Cariri,2017,2,18593034.0
2302107,07,Maciço do Baturité,2017,2,26019787.0
2302404,10,Sertão de Canindé,2017,2,17096235.0
2302503,01,Cariri,2017,2,28350261.0
2302701,01,Cariri,2017,2,15690034.0
2302800,10,Sertão de Canindé,2017,2,26206704.0
2303501,03,Grande Fortaleza,2017,2,15718392.0
2303709,03,Grande Fortaleza,2017,2,21960538.0
2304103,12,Sertão dos Crateús,2017,2,32169234.0
2304202,01,Cariri,2017,2,31720765.0
2304285,03,Grande Fortaleza,2017,2,2100566.0
2304400,03,Grande Fortaleza,2017,2,5065193684.0
2304707,05,Litoral Norte,2017,2,27011356.0
2305233,03,Grande Fortaleza,2017,2,15748399.0
2305506,02,Centro Sul,2017,2,53913677.0
2306306,06,Litoral Oeste / Vale do Curu,2017,2,390016.0
