cod_ibge,ano,mes,bnb_operacoes_credito_total,bnb_emprestimos_titulos_descontados,bnb_financiamentos,bnb_financiamentos_rurais_agricultura,bnb_financiamentos_agroindustriais,bnb_financiamentos_imobiliarios,credito_bnb_total
2313401,2022,11,29516086.0,24993683.0,4457656.0,0.0,0.0,0.0,29516086.0
2314102,2022,11,14098958.0,13782513.0,204678.0,0.0,0.0,0.0,14098958.0
2300200,2022,12,33821650.0,32476281.0,1169012.0,0.0,0.0,0.0,33821650.0
2300309,2022,12,8991566.0,8058064.0,784267.0,0.0,0.0,0.0,8991566.0
2301000,2022,12,16310756.0,12457784.0,3670498.0,0.0,0.0,0.0,16310756.0
2301109,2022,12,30200533.0,23143982.0,2415672.0,4485496.0,0.0,0.0,30200533.0
2301901,2022,12,21734178.0,21549629.0,0.0,0.0,0.0,0.0,21734178.0
2302107,2022,12,42448219.0,42004238.0,239307.0,102505.0,0.0,0.0,42448219.0
2302404,2022,12,28554049.0,28320290.0,90833.0,65741.0,0.0,0.0,28554049.0
2302503,2022,12,47313155.0,45268550.0,1704172.0,223110.0,0.0,0.0,47313155.0
2302701,2022,12,21109823.0,20571394.0,409212.0,54853.0,0.0,0.0,21109823.0
2302800,2022,12,41396430.0,38489815.0,2444925.0,284000.0,0.0,0.0,41396430.0
2303501,2022,12,24364353.0,22602414.0,1642788.0,7063.0,0.0,0.0,24364353.0
2303709,2022,12,82256656.0,80495837.0,1608105.0,75529.0,0.0,0.0,82256656.0
2304103,2022,12,37365097.0,36535778.0,355508.0,365326.0,0.0,0.0,37365097.0
2304202,2022,12,33303751.0,31475942.0,1466235.0,95142.0,0.0,0.0,33303751.0
2304285,2022,12,32828609.0,30543323.0,2228946.0,0.0,0.0,0.0,32828609.0
2304400,2022,12,7323680981.0,558175711.0,858782735.0,26822156.0,0.0,1131096994.0,7323680981.0
2304707,2022,12,40511246.0,39516701.0,779362.0,126907.0,0.0,0.0,40511246.0
2305233,2022,12,34802416.0,30759741.0,3910056.0,0.0,0.0,0.0,34802416.0
2305506,2022,12,55070321.0,41779420.0,12174435.0,1005535.0,0.0,0.0,55070321.0
2306306,2022,12,38580650.0,37862600.0,600546.0,0.0,0.0,0.0,38580650.0
2306405,2022,12,71103862.0,69195407.0,815801.0,900699.0,0.0,0.0,71103862.0
2306900,2022,12,24171375.0,22954459.0,908466.0,121774.0,0.0,0.0,24171375.0
2307304,2022,12,75959957.0,53193945.0,21564758.0,848356.0,0.0,0.0,75959957.0
2307502,2022,12,14303425.0,13366510.0,757046.0,17004.0,0.0,0.0,14303425.0
2307601,2022,12,34755027.0,31930759.0,2515111.0,135611.0,0.0,0.0,34755027.0
2307650,2022,12,102822856.0,79175104.0,23277619.0,20945.0,0.0,0.0,102822856.0
2307700,2022,12,31180039.0,21442081.0,9344366.0,0.0,0.0,0.0,31180039.0
2308500,2022,12,15931039.0,15410659.0,260840.0,714.0,0.0,0.0,15931039.0
2309300,2022,12,47904438.0,46957740.0,767870.0,2774.0,0.0,0.0,47904438.0
2309607,2022,12,25148820.0,23253074.0,1823064.0,0.0,0.0,0.0,25148820.0
2311306,2022,12,32462128.0,30981191.0,939420.0,468198.0,0.0,0.0,32462128.0
2311405,2022,12,14575566.0,14288743.0,85803.0,66137.0,0.0,0.0,14575566.0
2311801,2022,12,25854936.0,23597468.0,1838874.0,0.0,0.0,0.0,25854936.0
2312205,2022,12,15156408.0,14630151.0,377299.0,6350.0,0.0,0.0,15156408.0
2312304,2022,12,33269483.0,32453581.0,690915.0,0.0,0.0,0.0,33269483.0
2312908,2022,12,61220000.0,55217533.0,5619133.0,73438.0,0.0,0.0,61220000.0
2313302,2022,12,23191632.0,23047949.0,56525.0,34630.0,0.0,0.0,23191632.0
2313401,2022,12,29831111.0,25360788.0,4430811.0,0.0,0.0,0.0,29831111.0
2314102,2022,12,14092168.0,13787621.0,197125.0,0.0,0.0,0.0,14092168.0
2300200,2023,1,32677423.0,31290665.0,1115642.0,0.0,0.0,0.0,32677423.0
2300309,2023,1,9071572.0,8128669.0,794309.0,0.0,0.0,0.0,9071572.0
2301000,2023,1,16123628.0,12604633.0,3338310.0,0.0,0.0,0.0,16123628.0
2301109,2023,1,29850880.0,22730783.0,2419822.0,4544087.0,0.0,0.0,29850880.0
2301901,2023,1,22167973.0,21979711.0,0.0,0.0,0.0,0.0,22167973.0
2302107,2023,1,42514834.0,42063137.0,225988.0,103497.0,0.0,0.0,42514834.0
2302404,2023,1,28643221.0,28297169.0,88401.0,66331.0,0.0,0.0,28643221.0
2302503,2023,1,47535260.0,45382450.0,1841499.0,186875.0,0.0,0.0,47535260.0
2302701,2023,1,20711097.0,20197202.0,394503.0,53394.0,0.0,0.0,20711097.0
2302800,2023,1,40107683.0,37456538.0,2336780.0,131577.0,0.0,0.0,40107683.0
2303501,2023,1,25206359.0,23441822.0,1481069.0,7106.0,0.0,0.0,25206359.0
2303709,2023,1,80887712.0,79099640.0,1643591.0,75689.0,0.0,0.0,80887712.0
2304103,2023,1,36482171.0,35748811.0,353584.0,270165.0,0.0,0.0,36482171.0
2304202,2023,1,33420792.0,31507236.0,1518736.0,94266.0,0.0,0.0,33420792.0
2304285,2023,1,32011055.0,29833161.0,2115971.0,0.0,0.0,0.0,32011055.0
2304400,2023,1,6726737810.0,558425846.0,870314581.0,27139611.0,0.0,1128303541.0,6726737810.0
2304707,2023,1,38702103.0,37669237.0,806539.0,127168.0,0.0,0.0,38702103.0
2305233,2023,1,32604737.0,28673612.0,3798693.0,0.0,0.0,0.0,32604737.0
2305506,2023,1,53100139.0,40212528.0,12063280.0,716485.0,0.0,0.0,53100139.0
2306306,2023,1,37592061.0,36876558.0,579931.0,0.0,0.0,0.0,37592061.0
2306405,2023,1,67963813.0,66109701.0,780569.0,904630.0,0.0,0.0,67963813.0
2306900,2023,1,23407576.0,22139212.0,969880.0,84589.0,0.0,0.0,23407576.0
2307304,2023,1,75968842.0,53047949.0,21690485.0,852994.0,0.0,0.0,75968842.0
2307502,2023,1,14218128.0,13349087.0,713384.0,1598.0,0.0,0.0,14218128.0
2307601,2023,1,34613999.0,31830879.0,2427139.0,135890.0,0.0,0.0,34613999.0
2307650,2023,1,106830827.0,80884227.0,22734165.0,2819798.0,0.0,0.0,106830827.0
2307700,2023,1,29919393.0,21062376.0,8458794.0,0.0,0.0,0.0,29919393.0
2308500,2023,1,15817900.0,15260329.0,258912.0,0.0,0.0,0.0,15817900.0
2309300,2023,1,46457554.0,45520976.0,761665.0,1691.0,0.0,0.0,46457554.0
2309607,2023,1,25449190.0,23573436.0,1798102.0,0.0,0.0,0.0,25449190.0
2311306,2023,1,33329151.0,31758339.0,950861.0,444261.0,0.0,0.0,33329151.0
2311405,2023,1,15310072.0,14034166.0,73255.0,66285.0,0.0,0.0,15310072.0
2311801,2023,1,24838947.0,22952712.0,1819461.0,0.0,0.0,0.0,24838947.0
2312205,2023,1,15123330.0,14445495.0,534056.0,6350.0,0.0,0.0,15123330.0
2312304,2023,1,32550699.0,31771175.0,663977.0,0.0,0.0,0.0,32550699.0
2312908,2023,1,59574437.0,53499369.0,5551900.0,73872.0,0.0,0.0,59574437.0
2313302,2023,1,22962280.0,22724753.0,63840.0,34923.0,0.0,0.0,22962280.0
2313401,2023,1,28710166.0,23985703.0,4206329.0,0.0,0.0,0.0,28710166.0
2314102,2023,1,13535284.0,13201895.0,202255.0,0.0,0.0,0.0,13535284.0
2300200,2023,2,31599216.0,30366959.0,1063215.0,0.0,0.0,0.0,31599216.0
2300309,2023,2,9043924.0,8096558.0,804727.0,0.0,0.0,0.0,9043924.0
2301000,2023,2,15570600.0,12190977.0,3216024.0,0.0,0.0,0.0,15570600.0
2301109,2023,2,29283194.0,22044167.0,2484999.0,4594165.0,0.0,0.0,29283194.0
2301901,2023,2,21923316.0,21760299.0,0.0,0.0,0.0,0.0,21923316.0
2302107,2023,2,41072271.0,40645032.0,212353.0,104160.0,0.0,0.0,41072271.0
2302404,2023,2,28051326.0,27812515.0,83756.0,66866.0,0.0,0.0,28051326.0
2302503,2023,2,46951322.0,44816860.0,1815594.0,185855.0,0.0,0.0,46951322.0
2302701,2023,2,20239658.0,19736900.0,379385.0,53368.0,0.0,0.0,20239658.0
2302800,2023,2,39881727.0,37214263.0,2365053.0,127041.0,0.0,0.0,39881727.0
2303501,2023,2,24925224.0,23444278.0,1366534.0,7143.0,0.0,0.0,24925224.0
2303709,2023,2,79848480.0,78090313.0,1592752.0,75652.0,0.0,0.0,79848480.0
2304103,2023,2,35411423.0,34689133.0,344585.0,271043.0,0.0,0.0,35411423.0
2304202,2023,2,32318990.0,30879447.0,1072597.0,94232.0,0.0,0.0,32318990.0
2304285,2023,2,32358820.0,30287041.0,2000403.0,0.0,0.0,0.0,32358820.0
2304400,2023,2,6827829430.0,549660538.0,899667243.0,35689109.0,0.0,1128531991.0,6827829430.0
2304707,2023,2,37511252.0,36468039.0,817334.0,127106.0,0.0,0.0,37511252.0
2305233,2023,2,31409634.0,27603115.0,3681597.0,0.0,0.0,0.0,31409634.0
2305506,2023,2,52411525.0,40087805.0,11952771.0,258895.0,0.0,0.0,52411525.0
2306306,2023,2,36423955.0,35733795.0,567410.0,0.0,0.0,0.0,36423955.0
2306405,2023,2,67296386.0,65431692.0,766995.0,908426.0,0.0,0.0,67296386.0
2306900,2023,2,22733027.0,21411743.0,1021259.0,78041.0,0.0,0.0,22733027.0
2307304,2023,2,77248520.0,54092125.0,21991597.0,834140.0,0.0,0.0,77248520.0
2307502,2023,2,13919543.0,13053846.0,709769.0,0.0,0.0,0.0,13919543.0
2307601,2023,2,33706849.0,30918747.0,2431315.0,135824.0,0.0,0.0,33706849.0
2307650,2023,2,105846139.0,80306600.0,22349792.0,2852239.0,0.0,0.0,105846139.0
2307700,2023,2,29328253.0,20977858.0,8053830.0,0.0,0.0,0.0,29328253.0
2308500,2023,2,15897396.0,15350644.0,258474.0,0.0,0.0,0.0,15897396.0
2309300,2023,2,43983756.0,43018823.0,788078.0,1695.0,0.0,0.0,43983756.0
2309607,2023,2,25117130.0,23307864.0,1743143.0,0.0,0.0,0.0,25117130.0
2311306,2023,2,32777619.0,31303019.0,957801.0,444538.0,0.0,0.0,32777619.0
2311405,2023,2,15192293.0,14917096.0,60587.0,66250.0,0.0,0.0,15192293.0
2311801,2023,2,24392147.0,22349674.0,2008559.0,0.0,0.0,0.0,24392147.0
2312205,2023,2,15108530.0,14390213.0,568915.0,6350.0,0.0,0.0,15108530.0
2312304,2023,2,30890281.0,30080418.0,663409.0,0.0,0.0,0.0,30890281.0
2312908,2023,2,58921232.0,53150951.0,5403475.0,74084.0,0.0,0.0,58921232.0
2313302,2023,2,22039746.0,21880893.0,74537.0,35189.0,0.0,0.0,22039746.0
2313401,2023,2,26879655.0,22768747.0,4051125.0,0.0,0.0,0.0,26879655.0
2314102,2023,2,13240933.0,12908890.0,194954.0,0.0,0.0,0.0,13240933.0
2300200,2023,3,33331586.0,31828646.0,1363489.0,0.0,0.0,0.0,33331586.0
2300309,2023,3,9166722.0,8202234.0,848419.0,0.0,0.0,0.0,9166722.0
2301000,2023,3,15660483.0,12243905.0,3266158.0,0.0,0.0,0.0,15660483.0
2301109,2023,3,29004599.0,22132919.0,2230189.0,4489192.0,0.0,0.0,29004599.0
2301901,2023,3,23195179.0,23033760.0,0.0,0.0,0.0,0.0,23195179.0
2302107,2023,3,41091563.0,40758657.0,199351.0,7919.0,0.0,0.0,41091563.0
2302404,2023,3,27371368.0,27124523.0,102484.0,67460.0,0.0,0.0,27371368.0
2302503,2023,3,47245786.0,45263471.0,1821088.0,26512.0,0.0,0.0,47245786.0
2302701,2023,3,20373273.0,19839572.0,459252.0,2373.0,0.0,0.0,20373273.0
2302800,2023,3,40262213.0,37780870.0,2298919.0,3431.0,0.0,0.0,40262213.0
2303501,2023,3,24611216.0,23123029.0,1365804.0,7182.0,0.0,0.0,24611216.0
2303709,2023,3,80705378.0,79084663.0,1458206.0,2173.0,0.0,0.0,80705378.0
2304103,2023,3,35270680.0,34604690.0,378230.0,197078.0,0.0,0.0,35270680.0
2304202,2023,3,33057282.0,31299394.0,1504136.0,5609.0,0.0,0.0,33057282.0
2304285,2023,3,31754491.0,29790094.0,1893795.0,0.0,0.0,0.0,31754491.0
2304400,2023,3,6901498588.0,568792058.0,922882413.0,26790934.0,0.0,1115406780.0,6901498588.0
2304707,2023,3,38060849.0,36875095.0,953669.0,127162.0,0.0,0.0,38060849.0
2305233,2023,3,38169937.0,34301391.0,3512661.0,0.0,0.0,0.0,38169937.0
2305506,2023,3,51821225.0,38960150.0,12504328.0,165239.0,0.0,0.0,51821225.0
2306306,2023,3,36056018.0,35325577.0,564364.0,0.0,0.0,0.0,36056018.0
2306405,2023,3,66930455.0,65029153.0,780669.0,913103.0,0.0,0.0,66930455.0
2306900,2023,3,22604524.0,21258852.0,1118359.0,8316.0,0.0,0.0,22604524.0
2307304,2023,3,81550874.0,58653316.0,21697862.0,838110.0,0.0,0.0,81550874.0
2307502,2023,3,14112983.0,13129867.0,705330.0,0.0,0.0,0.0,14112983.0
2307601,2023,3,34062804.0,31326312.0,2508623.0,7622.0,0.0,0.0,34062804.0
2307650,2023,3,109004198.0,83212297.0,22534920.0,2888594.0,0.0,0.0,109004198.0
2307700,2023,3,29291404.0,20515929.0,7886136.0,0.0,0.0,0.0,29291404.0
2308500,2023,3,15796507.0,15197805.0,284104.0,0.0,0.0,0.0,15796507.0
2309300,2023,3,42578264.0,41599468.0,789831.0,1699.0,0.0,0.0,42578264.0
2309607,2023,3,24730844.0,22971707.0,1687043.0,0.0,0.0,0.0,24730844.0
2311306,2023,3,32476535.0,31144245.0,1023086.0,231778.0,0.0,0.0,32476535.0
2311405,2023,3,15065851.0,14792648.0,58104.0,66282.0,0.0,0.0,15065851.0
2311801,2023,3,24067140.0,21879069.0,2130309.0,0.0,0.0,0.0,24067140.0
2312205,2023,3,14874509.0,13963271.0,568386.0,6350.0,0.0,0.0,14874509.0
2312304,2023,3,30426463.0,29621364.0,635780.0,0.0,0.0,0.0,30426463.0
2312908,2023,3,58127310.0,52098149.0,5610946.0,74410.0,0.0,0.0,58127310.0
2313302,2023,3,21991468.0,21725075.0,110565.0,35484.0,0.0,0.0,21991468.0
2313401,2023,3,26794422.0,22536155.0,3965553.0,0.0,0.0,0.0,26794422.0
2314102,2023,3,13005397.0,12678630.0,187498.0,0.0,0.0,0.0,13005397.0
2300200,2023,4,32375653.0,30813972.0,1383931.0,0.0,0.0,0.0,32375653.0
2300309,2023,4,9065983.0,8095947.0,832591.0,0.0,0.0,0.0,9065983.0
2301000,2023,4,15019582.0,11747223.0,3178538.0,0.0,0.0,0.0,15019582.0
2301109,2023,4,28444587.0,21525088.0,2239114.0,4537147.0,0.0,0.0,28444587.0
2301901,2023,4,22208716.0,22028413.0,0.0,0.0,0.0,0.0,22208716.0
2302107,2023,4,38960846.0,38646117.0,197693.0,0.0,0.0,0.0,38960846.0
2302404,2023,4,26255103.0,25838938.0,262317.0,68036.0,0.0,0.0,26255103.0
2302503,2023,4,46628941.0,44721354.0,1751733.0,22717.0,0.0,0.0,46628941.0
2302701,2023,4,19608687.0,19028629.0,460748.0,0.0,0.0,0.0,19608687.0
2302800,2023,4,39408122.0,36658239.0,2250427.0,0.0,0.0,0.0,39408122.0
2303501,2023,4,22914398.0,21464979.0,1314439.0,7223.0,0.0,0.0,22914398.0
2303709,2023,4,78428543.0,76571718.0,1634835.0,0.0,0.0,0.0,78428543.0
2304103,2023,4,33226051.0,32373794.0,565839.0,196178.0,0.0,0.0,33226051.0
2304202,2023,4,31920655.0,29805399.0,1595614.0,0.0,0.0,0.0,31920655.0
2304285,2023,4,30808908.0,28710953.0,2006428.0,0.0,0.0,0.0,30808908.0
2304400,2023,4,7069153286.0,593337404.0,1012740165.0,35316664.0,0.0,1112705210.0,7069153286.0
2304707,2023,4,36839335.0,35529116.0,1014349.0,126037.0,0.0,0.0,36839335.0
2305233,2023,4,35905735.0,32500321.0,3252344.0,0.0,0.0,0.0,35905735.0
2305506,2023,4,51394706.0,37775478.0,13296644.0,157755.0,0.0,0.0,51394706.0
2306306,2023,4,33783716.0,33096975.0,555360.0,0.0,0.0,0.0,33783716.0
2306405,2023,4,65319161.0,62867675.0,908414.0,914840.0,0.0,0.0,65319161.0
2306900,2023,4,22208554.0,20888847.0,1099520.0,0.0,0.0,0.0,22208554.0
2307304,2023,4,90383368.0,67680852.0,21353970.0,838581.0,0.0,0.0,90383368.0
2307502,2023,4,13761711.0,12801106.0,709338.0,0.0,0.0,0.0,13761711.0
2307601,2023,4,36901054.0,34153102.0,2542053.0,1175.0,0.0,0.0,36901054.0
2307650,2023,4,112064905.0,84768777.0,22648599.0,2924222.0,0.0,0.0,112064905.0
2307700,2023,4,27987103.0,20075229.0,7643322.0,0.0,0.0,0.0,27987103.0
2308500,2023,4,15424493.0,14841224.0,281298.0,0.0,0.0,0.0,15424493.0
2309300,2023,4,40398533.0,38965202.0,765335.0,1704.0,0.0,0.0,40398533.0
2309607,2023,4,23715416.0,22003954.0,1608887.0,0.0,0.0,0.0,23715416.0
2311306,2023,4,30578372.0,29225471.0,1059276.0,204634.0,0.0,0.0,30578372.0
2311405,2023,4,14593986.0,14270917.0,80619.0,65644.0,0.0,0.0,14593986.0
2311801,2023,4,24169869.0,21883907.0,2171014.0,0.0,0.0,0.0,24169869.0
2312205,2023,4,13750378.0,12994954.0,598177.0,6350.0,0.0,0.0,13750378.0
2312304,2023,4,29586462.0,28752858.0,677458.0,0.0,0.0,0.0,29586462.0
2312908,2023,4,55684174.0,49354276.0,5902466.0,73974.0,0.0,0.0,55684174.0
2313302,2023,4,21198508.0,20972491.0,144811.0,35770.0,0.0,0.0,21198508.0
2313401,2023,4,25502324.0,21568610.0,3869044.0,0.0,0.0,0.0,25502324.0
2314102,2023,4,12917669.0,12434302.0,337907.0,0.0,0.0,0.0,12917669.0
2300200,2023,5,30296596.0,28705028.0,1411974.0,0.0,0.0,0.0,30296596.0
2300309,2023,5,8910335.0,7857046.0,939627.0,0.0,0.0,0.0,8910335.0
2301000,2023,5,15161909.0,11396593.0,3584006.0,0.0,0.0,0.0,15161909.0
2301109,2023,5,27622497.0,20716207.0,2282648.0,4483098.0,0.0,0.0,27622497.0
2301901,2023,5,22043210.0,21887796.0,0.0,0.0,0.0,0.0,22043210.0
2302107,2023,5,37836248.0,37552433.0,187675.0,0.0,0.0,0.0,37836248.0
2302404,2023,5,24250329.0,23844646.0,262187.0,68671.0,0.0,0.0,24250329.0
2302503,2023,5,45252031.0,43370256.0,1730713.0,22956.0,0.0,0.0,45252031.0
2302701,2023,5,19677522.0,19141232.0,467764.0,0.0,0.0,0.0,19677522.0
2302800,2023,5,36920458.0,34473430.0,2281359.0,0.0,0.0,0.0,36920458.0
2303501,2023,5,20879444.0,19481902.0,1280104.0,15733.0,0.0,0.0,20879444.0
2303709,2023,5,76937181.0,75199823.0,1612128.0,0.0,0.0,0.0,76937181.0
2304103,2023,5,31824167.0,30918207.0,611163.0,206722.0,0.0,0.0,31824167.0
2304202,2023,5,30423859.0,28510530.0,1674815.0,0.0,0.0,0.0,30423859.0
2304285,2023,5,30598315.0,28572923.0,1952306.0,0.0,0.0,0.0,30598315.0
2304400,2023,5,7257522562.0,588733008.0,957726986.0,35769436.0,0.0,1097188006.0,7257522562.0
2304707,2023,5,34968789.0,33476412.0,1278191.0,123819.0,0.0,0.0,34968789.0
2305233,2023,5,35302707.0,31710794.0,3460329.0,0.0,0.0,0.0,35302707.0
2305506,2023,5,49687427.0,36628045.0,12782071.0,155218.0,0.0,0.0,49687427.0
2306306,2023,5,30527719.0,29833384.0,570760.0,0.0,0.0,0.0,30527719.0
2306405,2023,5,62211675.0,59220366.0,1884217.0,914356.0,0.0,0.0,62211675.0
2306900,2023,5,21531248.0,20058039.0,1266753.0,0.0,0.0,0.0,21531248.0
2307304,2023,5,88958189.0,66649350.0,21135725.0,836061.0,0.0,0.0,88958189.0
2307502,2023,5,13701467.0,12783563.0,708666.0,0.0,0.0,0.0,13701467.0
2307601,2023,5,36730834.0,34042901.0,2489145.0,1175.0,0.0,0.0,36730834.0
2307650,2023,5,119381734.0,90780968.0,23309007.0,4931553.0,0.0,0.0,119381734.0
2307700,2023,5,26801546.0,19190931.0,7368924.0,0.0,0.0,0.0,26801546.0
2308500,2023,5,15522043.0,14939349.0,288628.0,0.0,0.0,0.0,15522043.0
2309300,2023,5,37395571.0,36040959.0,1202454.0,1708.0,0.0,0.0,37395571.0
2309607,2023,5,22219231.0,20602330.0,1541790.0,0.0,0.0,0.0,22219231.0
2311306,2023,5,29874331.0,28497985.0,1104635.0,202318.0,0.0,0.0,29874331.0
2311405,2023,5,13995178.0,13684049.0,92492.0,64388.0,0.0,0.0,13995178.0
2311801,2023,5,23035036.0,20759192.0,2248600.0,0.0,0.0,0.0,23035036.0
2312205,2023,5,12841956.0,11939371.0,763919.0,6350.0,0.0,0.0,12841956.0
2312304,2023,5,27426780.0,26544604.0,703135.0,0.0,0.0,0.0,27426780.0
2312908,2023,5,53482066.0,47180537.0,5890455.0,72905.0,0.0,0.0,53482066.0
2313302,2023,5,20026809.0,19724262.0,208361.0,36066.0,0.0,0.0,20026809.0
2313401,2023,5,23371594.0,19791994.0,3537102.0,0.0,0.0,0.0,23371594.0
2314102,2023,5,12077430.0,11585594.0,358849.0,0.0,0.0,0.0,12077430.0
2300200,2023,6,29905739.0,28301837.0,1413237.0,0.0,0.0,0.0,29905739.0
2300309,2023,6,8811382.0,7522299.0,1093788.0,0.0,0.0,0.0,8811382.0
2301000,2023,6,17650027.0,13964560.0,3544824.0,0.0,0.0,0.0,17650027.0
2301109,2023,6,27681932.0,21057296.0,2275736.0,4209736.0,0.0,0.0,27681932.0
2301901,2023,6,22154474.0,21828622.0,121458.0,0.0,0.0,0.0,22154474.0
2302107,2023,6,36649834.0,36322611.0,222068.0,0.0,0.0,0.0,36649834.0
2302404,2023,6,23534864.0,23101951.0,293025.0,69251.0,0.0,0.0,23534864.0
2302503,2023,6,43881727.0,41880053.0,1843871.0,23188.0,0.0,0.0,43881727.0
2302701,2023,6,19738692.0,19189630.0,469254.0,0.0,0.0,0.0,19738692.0
2302800,2023,6,36327767.0,33815080.0,2365831.0,0.0,0.0,0.0,36327767.0
2303501,2023,6,20589544.0,19157642.0,1302645.0,15775.0,0.0,0.0,20589544.0
2303709,2023,6,76591119.0,74502840.0,1975876.0,0.0,0.0,0.0,76591119.0
2304103,2023,6,31172166.0,30132652.0,740791.0,207718.0,0.0,0.0,31172166.0
2304202,2023,6,29307705.0,27380016.0,1683788.0,0.0,0.0,0.0,29307705.0
2304285,2023,6,32677868.0,30696546.0,1906250.0,0.0,0.0,0.0,32677868.0
2304400,2023,6,7231348051.0,598304194.0,847210722.0,36206744.0,0.0,1090741778.0,7231348051.0
2304707,2023,6,33802146.0,32278636.0,1314550.0,123747.0,0.0,0.0,33802146.0
2305233,2023,6,34083397.0,30468529.0,3489909.0,0.0,0.0,0.0,34083397.0
2305506,2023,6,47732643.0,34904184.0,12576815.0,152632.0,0.0,0.0,47732643.0
2306306,2023,6,28745580.0,28010036.0,602808.0,0.0,0.0,0.0,28745580.0
2306405,2023,6,59058121.0,56103227.0,1870258.0,913444.0,0.0,0.0,59058121.0
2306900,2023,6,20461928.0,18879837.0,1385038.0,0.0,0.0,0.0,20461928.0
2307304,2023,6,87807173.0,66024184.0,20358327.0,819091.0,0.0,0.0,87807173.0
2307502,2023,6,13447444.0,12543457.0,711858.0,0.0,0.0,0.0,13447444.0
2307601,2023,6,36796940.0,34046376.0,2561903.0,1173.0,0.0,0.0,36796940.0
2307650,2023,6,117932918.0,89064000.0,23341765.0,4971617.0,0.0,0.0,117932918.0
2307700,2023,6,26560794.0,19237399.0,7108705.0,0.0,0.0,0.0,26560794.0
2308500,2023,6,16001933.0,15396958.0,302913.0,0.0,0.0,0.0,16001933.0
2309300,2023,6,35548526.0,34178655.0,1223064.0,1712.0,0.0,0.0,35548526.0
2309607,2023,6,21636241.0,20070749.0,1486853.0,0.0,0.0,0.0,21636241.0
2311306,2023,6,30140224.0,28437508.0,1430726.0,199851.0,0.0,0.0,30140224.0
2311405,2023,6,14049489.0,13774796.0,124615.0,5864.0,0.0,0.0,14049489.0
2311801,2023,6,22102065.0,19777522.0,2293858.0,0.0,0.0,0.0,22102065.0
2312205,2023,6,12494551.0,11515147.0,842085.0,6350.0,0.0,0.0,12494551.0
2312304,2023,6,26190127.0,25170188.0,853093.0,0.0,0.0,0.0,26190127.0
2312908,2023,6,51020922.0,44634401.0,6001095.0,71810.0,0.0,0.0,51020922.0
2313302,2023,6,19946009.0,19574967.0,281554.0,36354.0,0.0,0.0,19946009.0
2313401,2023,6,22116712.0,18782514.0,3297877.0,0.0,0.0,0.0,22116712.0
2314102,2023,6,11676408.0,11155856.0,400834.0,0.0,0.0,0.0,11676408.0
2300200,2023,7,28627178.0,27291045.0,1218937.0,0.0,0.0,0.0,28627178.0
2300309,2023,7,9018525.0,7815950.0,1060898.0,0.0,0.0,0.0,9018525.0
2301000,2023,7,17790998.0,14196922.0,3460878.0,0.0,0.0,0.0,17790998.0
2301109,2023,7,27527710.0,20931069.0,2250810.0,4208349.0,0.0,0.0,27527710.0
2301901,2023,7,21715689.0,21409504.0,123292.0,0.0,0.0,0.0,21715689.0
2302107,2023,7,35650748.0,35334760.0,216931.0,0.0,0.0,0.0,35650748.0
2302404,2023,7,22721645.0,22224911.0,329361.0,69852.0,0.0,0.0,22721645.0
2302503,2023,7,43176269.0,41203885.0,1799459.0,23428.0,0.0,0.0,43176269.0
2302701,2023,7,20614980.0,20080913.0,454147.0,0.0,0.0,0.0,20614980.0
2302800,2023,7,35813938.0,32973034.0,2281282.0,0.0,0.0,0.0,35813938.0
2303501,2023,7,22455522.0,20604026.0,1300191.0,12830.0,0.0,0.0,22455522.0
2303709,2023,7,76367042.0,73787619.0,2298499.0,0.0,0.0,0.0,76367042.0
2304103,2023,7,31105822.0,29839807.0,766488.0,205403.0,0.0,0.0,31105822.0
2304202,2023,7,29307522.0,27373537.0,1670998.0,0.0,0.0,0.0,29307522.0
2304285,2023,7,32676166.0,30654197.0,1828354.0,0.0,0.0,0.0,32676166.0
2304400,2023,7,7380369955.0,763341384.0,875013227.0,36662196.0,0.0,1087984041.0,7380369955.0
2304707,2023,7,32374355.0,30792369.0,1372929.0,122828.0,0.0,0.0,32374355.0
2305233,2023,7,32385384.0,28803083.0,3439141.0,0.0,0.0,0.0,32385384.0
2305506,2023,7,49480330.0,36869682.0,12373087.0,142212.0,0.0,0.0,49480330.0
2306306,2023,7,29192141.0,28500263.0,575771.0,0.0,0.0,0.0,29192141.0
2306405,2023,7,57796104.0,54716726.0,1998337.0,915848.0,0.0,0.0,57796104.0
2306900,2023,7,20695418.0,18899532.0,1481773.0,0.0,0.0,0.0,20695418.0
2307304,2023,7,86817643.0,66254460.0,19386885.0,820409.0,0.0,0.0,86817643.0
2307502,2023,7,13394295.0,12491976.0,713788.0,0.0,0.0,0.0,13394295.0
2307601,2023,7,37047260.0,34342856.0,2522936.0,0.0,0.0,0.0,37047260.0
2307650,2023,7,118465551.0,89487216.0,23183698.0,5035457.0,0.0,0.0,118465551.0
2307700,2023,7,28585101.0,21502736.0,6793701.0,0.0,0.0,0.0,28585101.0
2308500,2023,7,16278547.0,15641002.0,330720.0,0.0,0.0,0.0,16278547.0
2309300,2023,7,34479960.0,33050514.0,1264729.0,1716.0,0.0,0.0,34479960.0
2309607,2023,7,22415154.0,20448428.0,1437743.0,0.0,0.0,0.0,22415154.0
2311306,2023,7,30725587.0,28906548.0,1445432.0,199169.0,0.0,0.0,30725587.0
