cod_ibge,regiao_codigo,regiao_nome,ano,mes,admissoes,desligamentos,saldo,total_movimentacoes,salario_medio
2303600,02,Centro Sul,2015,3,2,1,1,3,788.0
2303659,12,Sertão dos Crateús,2015,3,10,0,10,10,1027.0
2303709,03,Grande Fortaleza,2015,3,1784,1242,542,3026,1178.220753469927
2303808,02,Centro Sul,2015,3,17,5,12,22,1033.5454545454545
2303907,05,Litoral Norte,2015,3,0,3,-3,3,811.0
2303931,09,Sertão Central,2015,3,1,3,-2,4,882.25
2303956,03,Grande Fortaleza,2015,3,8,16,-8,24,914.7916666666666
2304004,11,Sertão de Sobral,2015,3,0,1,-1,1,1545.0
2304103,12,Sertão dos Crateús,2015,3,101,62,39,163,1064.4539877300613
2304202,01,Cariri,2015,3,405,434,-29,839,921.2348033373064
2304236,08,Serra da Ibiapaba,2015,3,1,3,-2,4,788.0
2304251,05,Litoral Norte,2015,3,11,9,2,20,1023.25
2304277,14,Vale do Jaguaribe,2015,3,1,1,0,2,1103.5
2304285,03,Grande Fortaleza,2015,3,1519,1422,97,2941,1194.7827269636175
2304301,01,Cariri,2015,3,2,1,1,3,1261.0
2304350,11,Sertão de Sobral,2015,3,31,22,9,53,1005.1698113207548
2304400,03,Grande Fortaleza,2015,3,25151,25964,-813,51115,1116.6004499657636
2304459,04,Litoral Leste,2015,3,15,5,10,20,855.25
2304509,11,Sertão de Sobral,2015,3,72,42,30,114,883.1052631578947
2304608,06,Litoral Oeste / Vale do Curu,2015,3,2,9,-7,11,951.0
2304707,05,Litoral Norte,2015,3,16,10,6,26,1112.076923076923
2304905,11,Sertão de Sobral,2015,3,7,2,5,9,1045.6666666666667
2304954,03,Grande Fortaleza,2015,3,32,46,-14,78,852.0
2305001,08,Serra da Ibiapaba,2015,3,17,24,-7,41,1010.8536585365854
2305100,07,Maciço do Baturité,2015,3,8,2,6,10,797.7
2305209,12,Sertão dos Crateús,2015,3,12,6,6,18,1291.0555555555557
2305233,03,Grande Fortaleza,2015,3,347,647,-300,994,928.9637826961772
2305266,09,Sertão Central,2015,3,3,1,2,4,815.5
2305308,08,Serra da Ibiapaba,2015,3,12,4,8,16,954.6875
2305332,09,Sertão Central,2015,3,1,1,0,2,801.5
2305357,04,Litoral Leste,2015,3,143,235,-92,378,833.8571428571429
2305407,02,Centro Sul,2015,3,64,53,11,117,928.5811965811964
2305506,02,Centro Sul,2015,3,347,319,28,666,926.53003003003
2305605,12,Sertão dos Crateús,2015,3,16,7,9,23,1099.0869565217392
2305704,02,Centro Sul,2015,3,4,10,-6,14,650.0
2305803,08,Serra da Ibiapaba,2015,3,22,18,4,40,931.6
2305902,12,Sertão dos Crateús,2015,3,6,3,3,9,990.0
2306009,14,Vale do Jaguaribe,2015,3,1,3,-2,4,1069.0
2306108,06,Litoral Oeste / Vale do Curu,2015,3,13,24,-11,37,885.5135135135135
2306207,04,Litoral Leste,2015,3,4,3,1,7,821.7142857142857
2306256,03,Grande Fortaleza,2015,3,116,111,5,227,948.229074889868
2306306,06,Litoral Oeste / Vale do Curu,2015,3,83,96,-13,179,906.9106145251396
2306405,06,Litoral Oeste / Vale do Curu,2015,3,166,177,-11,343,895.8134110787172
2306504,07,Maciço do Baturité,2015,3,0,4,-4,4,896.0
2306553,05,Litoral Norte,2015,3,59,16,43,75,1430.2
2306603,10,Sertão de Canindé,2015,3,1,2,-1,3,1372.6666666666667
2306702,14,Vale do Jaguaribe,2015,3,6,7,-1,13,1040.8461538461538
2306801,14,Vale do Jaguaribe,2015,3,7,4,3,11,865.3636363636364
2306900,14,Vale do Jaguaribe,2015,3,82,20,62,102,1055.7156862745098
2307007,04,Litoral Leste,2015,3,76,102,-26,178,999.7808988764044
2307106,01,Cariri,2015,3,6,7,-1,13,818.3076923076923
2307205,01,Cariri,2015,3,7,4,3,11,987.0909090909092
2307254,05,Litoral Norte,2015,3,71,52,19,123,859.4065040650406
2307304,01,Cariri,2015,3,1280,1222,58,2502,954.4748201438848
2307403,02,Centro Sul,2015,3,36,24,12,60,1094.0166666666669
2307502,01,Cariri,2015,3,2,2,0,4,1147.75
2307601,14,Vale do Jaguaribe,2015,3,182,151,31,333,978.033033033033
2307635,10,Sertão de Canindé,2015,3,8,3,5,11,900.2727272727273
2307650,03,Grande Fortaleza,2015,3,1996,1911,85,3907,1036.395700025595
2307700,03,Grande Fortaleza,2015,3,330,396,-66,726,933.9366391184572
2307809,05,Litoral Norte,2015,3,121,54,67,175,892.8971428571429
2307908,05,Litoral Norte,2015,3,6,8,-2,14,857.2142857142857
2308005,11,Sertão de Sobral,2015,3,24,4,20,28,1426.7142857142858
2308104,01,Cariri,2015,3,21,41,-20,62,1141.3870967741937
2308203,11,Sertão de Sobral,2015,3,1,6,-5,7,872.1428571428571
2308302,01,Cariri,2015,3,18,32,-14,50,990.28
2308351,09,Sertão Central,2015,3,2,1,1,3,958.6666666666666
2308401,01,Cariri,2015,3,86,94,-8,180,1234.8333333333333
2308500,09,Sertão Central,2015,3,23,16,7,39,780.8205128205128
2308609,12,Sertão dos Crateús,2015,3,3,5,-2,8,894.75
2308708,14,Vale do Jaguaribe,2015,3,95,138,-43,233,948.8841201716738
2308906,05,Litoral Norte,2015,3,3,4,-1,7,1007.8571428571428
2309003,11,Sertão de Sobral,2015,3,1,1,0,2,1527.0
2309102,07,Maciço do Baturité,2015,3,11,5,6,16,845.3125
2309201,01,Cariri,2015,3,20,19,1,39,832.8974358974359
2309300,12,Sertão dos Crateús,2015,3,7,8,-1,15,945.4666666666668
2309409,12,Sertão dos Crateús,2015,3,6,7,-1,13,1090.6153846153843
2309458,07,Maciço do Baturité,2015,3,4,4,0,8,838.875
2309508,02,Centro Sul,2015,3,4,5,-1,9,1155.6666666666667
2309607,03,Grande Fortaleza,2015,3,204,231,-27,435,959.593103448276
2309706,03,Grande Fortaleza,2015,3,267,163,104,430,966.8744186046512
2309805,07,Maciço do Baturité,2015,3,9,5,4,14,878.6428571428571
2309904,11,Sertão de Sobral,2015,3,0,2,-2,2,1039.5
2310001,14,Vale do Jaguaribe,2015,3,2,11,-9,13,1140.2307692307693
2310100,07,Maciço do Baturité,2015,3,7,5,2,12,1251.75
2310209,03,Grande Fortaleza,2015,3,55,69,-14,124,960.5887096774194
2310258,03,Grande Fortaleza,2015,3,43,86,-43,129,1096.0852713178294
2310308,13,Sertão dos Inhamuns,2015,3,3,6,-3,9,1161.888888888889
2310407,10,Sertão de Canindé,2015,3,1,16,-15,17,924.9411764705884
2310506,09,Sertão Central,2015,3,22,9,13,31,905.0967741935484
2310605,01,Cariri,2015,3,9,2,7,11,943.3636363636364
2310704,06,Litoral Oeste / Vale do Curu,2015,3,66,51,15,117,836.4358974358975
2310803,14,Vale do Jaguaribe,2015,3,23,18,5,41,892.4634146341464
2310852,03,Grande Fortaleza,2015,3,40,32,8,72,947.8194444444443
2310902,09,Sertão Central,2015,3,5,4,1,9,1078.7777777777778
2311108,01,Cariri,2015,3,1,1,0,2,788.0
2311207,01,Cariri,2015,3,45,4,41,49,937.7551020408164
2311264,13,Sertão dos Inhamuns,2015,3,3,17,-14,20,1663.45
2311306,09,Sertão Central,2015,3,202,169,33,371,938.2641509433962
2311355,02,Centro Sul,2015,3,2,6,-4,8,826.25
2311405,09,Sertão Central,2015,3,97,110,-13,207,989.1835748792272
2311504,14,Vale do Jaguaribe,2015,3,65,119,-54,184,1139.8260869565215
2311603,07,Maciço do Baturité,2015,3,20,17,3,37,940.1351351351352
2311702,11,Sertão de Sobral,2015,3,0,1,-1,1,971.0
2311801,14,Vale do Jaguaribe,2015,3,841,602,239,1443,834.0748440748441
2311900,02,Centro Sul,2015,3,1,2,-1,3,657.0
2312007,11,Sertão de Sobral,2015,3,1,1,0,2,673.0
2312106,01,Cariri,2015,3,3,4,-1,7,892.2857142857143
2312205,12,Sertão dos Crateús,2015,3,58,35,23,93,830.1075268817204
2312304,08,Serra da Ibiapaba,2015,3,57,48,9,105,927.3619047619048
2312403,03,Grande Fortaleza,2015,3,518,322,196,840,2089.4333333333334
2312502,14,Vale do Jaguaribe,2015,3,3,4,-1,7,869.5714285714286
2312601,03,Grande Fortaleza,2015,3,14,5,9,19,1109.3684210526317
2312700,09,Sertão Central,2015,3,49,34,15,83,1243.1686746987953
2312809,11,Sertão de Sobral,2015,3,1,0,1,1,788.0
2312908,11,Sertão de Sobral,2015,3,1033,1318,-285,2351,1036.1811994895788
2313005,09,Sertão Central,2015,3,15,7,8,22,847.0909090909091
2313104,14,Vale do Jaguaribe,2015,3,57,49,8,106,992.6792452830188
2313203,12,Sertão dos Crateús,2015,3,3,6,-3,9,1045.3333333333333
2313302,13,Sertão dos Inhamuns,2015,3,44,70,-26,114,892.2368421052631
2313401,08,Serra da Ibiapaba,2015,3,159,148,11,307,898.4462540716612
2313500,03,Grande Fortaleza,2015,3,100,73,27,173,1104.5549132947976
2313559,06,Litoral Oeste / Vale do Curu,2015,3,9,13,-4,22,860.0454545454545
2313609,08,Serra da Ibiapaba,2015,3,35,68,-33,103,864.3689320388349
2313757,06,Litoral Oeste / Vale do Curu,2015,3,3,41,-38,44,888.5454545454545
2313807,06,Litoral Oeste / Vale do Curu,2015,3,7,25,-18,32,946.5625
2313906,05,Litoral Norte,2015,3,4,4,0,8,1277.5
2313955,11,Sertão de Sobral,2015,3,4,22,-18,26,792.9230769230769
2314003,01,Cariri,2015,3,129,27,102,156,949.5641025641024
2314102,08,Serra da Ibiapaba,2015,3,27,53,-26,80,1021.75
2300101,01,Cariri,2015,4,1,0,1,1,1024.0
2300150,07,Maciço do Baturité,2015,4,99,74,25,173,1054.1445086705205
2300200,05,Litoral Norte,2015,4,70,42,28,112,1186.008928571429
2300309,02,Centro Sul,2015,4,38,49,-11,87,1215.5402298850574
2300408,13,Sertão dos Inhamuns,2015,4,1,1,0,2,788.0
2300507,11,Sertão de Sobral,2015,4,1,0,1,1,827.0
2300606,01,Cariri,2015,4,0,2,-2,2,799.0
2300705,14,Vale do Jaguaribe,2015,4,28,26,2,54,951.2037037037036
2300754,06,Litoral Oeste / Vale do Curu,2015,4,13,13,0,26,1004.6153846153846
2300804,01,Cariri,2015,4,3,0,3,3,788.0
2300903,06,Litoral Oeste / Vale do Curu,2015,4,55,33,22,88,701.25
2301000,03,Grande Fortaleza,2015,4,498,600,-102,1098,1141.59927140255
2301109,04,Litoral Leste,2015,4,347,214,133,561,1023.5258467023172
2301208,07,Maciço do Baturité,2015,4,18,25,-7,43,1029.0
2301257,12,Sertão dos Crateús,2015,4,2,0,2,2,788.0
2301406,07,Maciço do Baturité,2015,4,4,3,1,7,829.7142857142857
2301505,13,Sertão dos Inhamuns,2015,4,3,5,-2,8,1228.625
2301604,01,Cariri,2015,4,5,5,0,10,939.0
2301703,01,Cariri,2015,4,5,40,-35,45,902.2444444444444
2301851,09,Sertão Central,2015,4,5,3,2,8,974.25
2301901,01,Cariri,2015,4,309,296,13,605,1092.9371900826443
2301950,07,Maciço do Baturité,2015,4,13,10,3,23,1198.0869565217392
2302008,01,Cariri,2015,4,4,7,-3,11,1102.2727272727273
2302057,05,Litoral Norte,2015,4,1,15,-14,16,1264.25
2302107,07,Maciço do Baturité,2015,4,64,33,31,97,880.1237113402062
2302206,04,Litoral Leste,2015,4,63,66,-3,129,1006.9147286821706
2302305,05,Litoral Norte,2015,4,5,10,-5,15,803.7333333333333
2302404,10,Sertão de Canindé,2015,4,34,17,17,51,863.0588235294117
2302503,01,Cariri,2015,4,116,112,4,228,940.877192982456
2302602,05,Litoral Norte,2015,4,84,78,6,162,885.5123456790124
2302701,01,Cariri,2015,4,11,5,6,16,995.0625
2302800,10,Sertão de Canindé,2015,4,130,89,41,219,852.068493150685
2302909,07,Maciço do Baturité,2015,4,3,3,0,6,1169.3333333333333
2303006,10,Sertão de Canindé,2015,4,9,29,-20,38,874.2105263157895
2303105,11,Sertão de Sobral,2015,4,3,1,2,4,788.0
2303204,01,Cariri,2015,4,31,6,25,37,938.027027027027
2303303,02,Centro Sul,2015,4,5,5,0,10,902.6
2303402,08,Serra da Ibiapaba,2015,4,8,5,3,13,1022.7692307692308
2303501,03,Grande Fortaleza,2015,4,100,103,-3,203,984.024630541872
2303600,02,Centro Sul,2015,4,1,0,1,1,2227.0
2303659,12,Sertão dos Crateús,2015,4,2,2,0,4,1511.75
2303709,03,Grande Fortaleza,2015,4,2196,1668,528,3864,1317.592132505176
2303808,02,Centro Sul,2015,4,8,5,3,13,1245.7692307692307
2303907,05,Litoral Norte,2015,4,21,1,20,22,870.0
2303956,03,Grande Fortaleza,2015,4,11,21,-10,32,977.40625
2304004,11,Sertão de Sobral,2015,4,5,0,5,5,895.2
2304103,12,Sertão dos Crateús,2015,4,85,68,17,153,959.8300653594772
2304202,01,Cariri,2015,4,425,444,-19,869,923.699654775604
2304236,08,Serra da Ibiapaba,2015,4,1,3,-2,4,944.75
2304251,05,Litoral Norte,2015,4,9,5,4,14,807.5
2304269,09,Sertão Central,2015,4,1,2,-1,3,788.0
2304277,14,Vale do Jaguaribe,2015,4,1,1,0,2,804.0
2304285,03,Grande Fortaleza,2015,4,1467,2142,-675,3609,1138.5170407315045
2304301,01,Cariri,2015,4,6,4,2,10,862.6
2304350,11,Sertão de Sobral,2015,4,5,7,-2,12,820.6666666666666
2304400,03,Grande Fortaleza,2015,4,23167,26019,-2852,49186,1108.1881226365226
2304459,04,Litoral Leste,2015,4,9,9,0,18,976.0
2304509,11,Sertão de Sobral,2015,4,62,51,11,113,806.4424778761062
2304608,06,Litoral Oeste / Vale do Curu,2015,4,1,1,0,2,3105.0
2304707,05,Litoral Norte,2015,4,19,7,12,26,934.4230769230768
2304806,01,Cariri,2015,4,8,0,8,8,935.75
2304905,11,Sertão de Sobral,2015,4,1,0,1,1,1182.0
2304954,03,Grande Fortaleza,2015,4,32,42,-10,74,861.5405405405405
2305001,08,Serra da Ibiapaba,2015,4,22,25,-3,47,879.7446808510638
2305100,07,Maciço do Baturité,2015,4,1,4,-3,5,1004.8
2305209,12,Sertão dos Crateús,2015,4,40,9,31,49,1392.7551020408164
2305233,03,Grande Fortaleza,2015,4,206,1017,-811,1223,1000.2395748160262
2305266,09,Sertão Central,2015,4,1,5,-4,6,1127.6666666666667
2305308,08,Serra da Ibiapaba,2015,4,3,4,-1,7,856.7142857142857
2305332,09,Sertão Central,2015,4,0,2,-2,2,815.0
2305357,04,Litoral Leste,2015,4,155,130,25,285,894.4666666666667
2305407,02,Centro Sul,2015,4,36,31,5,67,876.8507462686567
2305506,02,Centro Sul,2015,4,258,327,-69,585,917.8529914529914
2305605,12,Sertão dos Crateús,2015,4,5,8,-3,13,1235.3076923076924
2305704,02,Centro Sul,2015,4,1,2,-1,3,788.6666666666666
2305803,08,Serra da Ibiapaba,2015,4,54,16,38,70,846.7857142857143
2305902,12,Sertão dos Crateús,2015,4,24,7,17,31,986.1290322580644
2306009,14,Vale do Jaguaribe,2015,4,5,6,-1,11,1158.5454545454545
2306108,06,Litoral Oeste / Vale do Curu,2015,4,31,8,23,39,918.4102564102564
2306207,04,Litoral Leste,2015,4,12,2,10,14,890.7857142857143
2306256,03,Grande Fortaleza,2015,4,121,120,1,241,1100.4979253112033
2306306,06,Litoral Oeste / Vale do Curu,2015,4,51,97,-46,148,1212.581081081081
2306405,06,Litoral Oeste / Vale do Curu,2015,4,120,132,-12,252,926.6071428571428
2306504,07,Maciço do Baturité,2015,4,1,3,-2,4,827.25
2306553,05,Litoral Norte,2015,4,27,18,9,45,1168.111111111111
2306603,10,Sertão de Canindé,2015,4,0,1,-1,1,788.0
2306702,14,Vale do Jaguaribe,2015,4,8,4,4,12,1216.75
2306801,14,Vale do Jaguaribe,2015,4,8,7,1,15,998.4666666666668
2306900,14,Vale do Jaguaribe,2015,4,31,31,0,62,1038.4354838709678
2307007,04,Litoral Leste,2015,4,110,75,35,185,1059.8108108108108
2307106,01,Cariri,2015,4,22,11,11,33,856.7878787878788
2307205,01,Cariri,2015,4,10,0,10,10,394.0
2307254,05,Litoral Norte,2015,4,75,61,14,136,896.8529411764706
2307304,01,Cariri,2015,4,1254,1305,-51,2559,941.2696365767878
2307403,02,Centro Sul,2015,4,22,21,1,43,1200.813953488372
2307502,01,Cariri,2015,4,4,2,2,6,951.3333333333334
2307601,14,Vale do Jaguaribe,2015,4,157,144,13,301,990.7541528239204
2307635,10,Sertão de Canindé,2015,4,4,6,-2,10,740.3
2307650,03,Grande Fortaleza,2015,4,1909,1982,-73,3891,1041.196093549216
2307700,03,Grande Fortaleza,2015,4,322,330,-8,652,982.042944785276
2307809,05,Litoral Norte,2015,4,75,47,28,122,906.0491803278688
2308005,11,Sertão de Sobral,2015,4,13,10,3,23,1194.3478260869565
2308104,01,Cariri,2015,4,36,27,9,63,925.8571428571428
2308203,11,Sertão de Sobral,2015,4,10,7,3,17,608.5882352941177
2308302,01,Cariri,2015,4,9,16,-7,25,1207.32
2308351,09,Sertão Central,2015,4,15,2,13,17,962.0
2308401,01,Cariri,2015,4,128,71,57,199,1187.6381909547738
2308500,09,Sertão Central,2015,4,11,17,-6,28,908.8571428571428
2308609,12,Sertão dos Crateús,2015,4,2,3,-1,5,1434.4
2308708,14,Vale do Jaguaribe,2015,4,70,115,-45,185,997.8
2308906,05,Litoral Norte,2015,4,8,5,3,13,1123.1538461538462
2309102,07,Maciço do Baturité,2015,4,5,5,0,10,1160.3
2309201,01,Cariri,2015,4,7,9,-2,16,865.0625
2309300,12,Sertão dos Crateús,2015,4,19,3,16,22,1130.1818181818182
2309409,12,Sertão dos Crateús,2015,4,14,2,12,16,982.25
2309458,07,Maciço do Baturité,2015,4,4,13,-9,17,1045.2941176470588
2309508,02,Centro Sul,2015,4,4,1,3,5,727.2
2309607,03,Grande Fortaleza,2015,4,217,247,-30,464,919.7693965517242
2309706,03,Grande Fortaleza,2015,4,239,225,14,464,999.2844827586208
2309805,07,Maciço do Baturité,2015,4,2,4,-2,6,804.0
2310001,14,Vale do Jaguaribe,2015,4,5,57,-52,62,1595.8387096774193
2310100,07,Maciço do Baturité,2015,4,5,13,-8,18,1211.2222222222222
2310209,03,Grande Fortaleza,2015,4,45,41,4,86,984.6395348837208
2310258,03,Grande Fortaleza,2015,4,72,60,12,132,991.0075757575758
2310308,13,Sertão dos Inhamuns,2015,4,1,5,-4,6,1101.0
2310407,10,Sertão de Canindé,2015,4,2,2,0,4,885.25
2310506,09,Sertão Central,2015,4,11,8,3,19,1032.7894736842106
2310605,01,Cariri,2015,4,2,4,-2,6,958.6666666666666
2310704,06,Litoral Oeste / Vale do Curu,2015,4,85,79,6,164,801.9756097560976
2310803,14,Vale do Jaguaribe,2015,4,25,9,16,34,905.529411764706
2310852,03,Grande Fortaleza,2015,4,24,37,-13,61,937.5081967213116
2310902,09,Sertão Central,2015,4,7,3,4,10,1020.7
2311009,12,Sertão dos Crateús,2015,4,0,1,-1,1,788.0
2311108,01,Cariri,2015,4,2,4,-2,6,782.6666666666666
2311207,01,Cariri,2015,4,15,3,12,18,1208.2222222222222
2311264,13,Sertão dos Inhamuns,2015,4,2,14,-12,16,1281.5
2311306,09,Sertão Central,2015,4,104,138,-34,242,968.6652892561984
2311355,02,Centro Sul,2015,4,6,6,0,12,959.4166666666666
2311405,09,Sertão Central,2015,4,88,93,-5,181,1271.1491712707182
2311504,14,Vale do Jaguaribe,2015,4,90,63,27,153,1212.2875816993464
2311603,07,Maciço do Baturité,2015,4,32,29,3,61,988.311475409836
2311702,11,Sertão de Sobral,2015,4,1,4,-3,5,1142.2
2311801,14,Vale do Jaguaribe,2015,4,444,647,-203,1091,866.1310724106324
2311900,02,Centro Sul,2015,4,1,1,0,2,788.0
2312007,11,Sertão de Sobral,2015,4,12,2,10,14,1121.5
2312106,01,Cariri,2015,4,2,5,-3,7,1071.0
2312205,12,Sertão dos Crateús,2015,4,57,38,19,95,876.1368421052632
2312304,08,Serra da Ibiapaba,2015,4,25,58,-33,83,1017.8313253012049
2312403,03,Grande Fortaleza,2015,4,755,429,326,1184,2108.2947635135133
2312502,14,Vale do Jaguaribe,2015,4,3,2,1,5,900.0
2312601,03,Grande Fortaleza,2015,4,21,10,11,31,937.741935483871
2312700,09,Sertão Central,2015,4,63,51,12,114,1077.5263157894738
2312908,11,Sertão de Sobral,2015,4,1079,1222,-143,2301,884.5953933072577
2313005,09,Sertão Central,2015,4,12,23,-11,35,945.9142857142856
2313104,14,Vale do Jaguaribe,2015,4,31,25,6,56,992.375
2313203,12,Sertão dos Crateús,2015,4,8,2,6,10,970.0
2313252,01,Cariri,2015,4,1,0,1,1,1024.0
2313302,13,Sertão dos Inhamuns,2015,4,31,45,-14,76,950.0394736842104
2313351,06,Litoral Oeste / Vale do Curu,2015,4,4,7,-3,11,1706.0
2313401,08,Serra da Ibiapaba,2015,4,145,177,-32,322,931.8975155279504
2313500,03,Grande Fortaleza,2015,4,60,49,11,109,1093.8623853211009
2313559,06,Litoral Oeste / Vale do Curu,2015,4,54,30,24,84,746.8809523809524
2313609,08,Serra da Ibiapaba,2015,4,21,33,-12,54,989.6851851851852
2313708,02,Centro Sul,2015,4,6,0,6,6,1085.0
2313757,06,Litoral Oeste / Vale do Curu,2015,4,2,42,-40,44,868.7954545454545
2313807,06,Litoral Oeste / Vale do Curu,2015,4,136,14,122,150,846.9933333333333
2313906,05,Litoral Norte,2015,4,6,0,6,6,1352.5
2313955,11,Sertão de Sobral,2015,4,15,12,3,27,783.4074074074074
2314003,01,Cariri,2015,4,24,21,3,45,1165.6444444444444
2314102,08,Serra da Ibiapaba,2015,4,19,11,8,30,957.8666666666668
2300101,01,Cariri,2015,5,2,4,-2,6,957.1666666666666
2300150,07,Maciço do Baturité,2015,5,68,78,-10,146,1177.1986301369864
2300200,05,Litoral Norte,2015,5,41,90,-49,131,966.3206106870228
2300309,02,Centro Sul,2015,5,47,16,31,63,1125.428571428571
2300408,13,Sertão dos Inhamuns,2015,5,0,3,-3,3,788.0
2300507,11,Sertão de Sobral,2015,5,0,2,-2,2,807.5
2300606,01,Cariri,2015,5,1,2,-1,3,810.0
2300705,14,Vale do Jaguaribe,2015,5,19,17,2,36,927.0
2300754,06,Litoral Oeste / Vale do Curu,2015,5,14,28,-14,42,1010.8809523809524
2300804,01,Cariri,2015,5,4,0,4,4,788.0
2300903,06,Litoral Oeste / Vale do Curu,2015,5,40,9,31,49,866.8571428571429
2301000,03,Grande Fortaleza,2015,5,673,618,55,1291,1062.0759101471726
2301109,04,Litoral Leste,2015,5,303,330,-27,633,1044.7235387045814
2301208,07,Maciço do Baturité,2015,5,30,14,16,44,834.2272727272727
2301307,01,Cariri,2015,5,1,1,0,2,591.0
2301406,07,Maciço do Baturité,2015,5,1,1,0,2,850.0
2301505,13,Sertão dos Inhamuns,2015,5,0,2,-2,2,930.0
2301604,01,Cariri,2015,5,7,3,4,10,984.4
2301703,01,Cariri,2015,5,3,7,-4,10,1049.1
2301802,02,Centro Sul,2015,5,0,1,-1,1,788.0
2301851,09,Sertão Central,2015,5,2,0,2,2,853.0
2301901,01,Cariri,2015,5,204,350,-146,554,1013.095667870036
2301950,07,Maciço do Baturité,2015,5,5,30,-25,35,1092.6285714285714
2302008,01,Cariri,2015,5,8,6,2,14,1359.7857142857142
2302057,05,Litoral Norte,2015,5,22,6,16,28,1159.75
2302107,07,Maciço do Baturité,2015,5,36,63,-27,99,912.989898989899
2302206,04,Litoral Leste,2015,5,81,73,8,154,952.5324675324676
2302305,05,Litoral Norte,2015,5,6,7,-1,13,918.5384615384615
2302404,10,Sertão de Canindé,2015,5,40,34,6,74,1022.527027027027
2302503,01,Cariri,2015,5,148,104,44,252,819.4166666666666
2302602,05,Litoral Norte,2015,5,87,111,-24,198,898.4646464646464
2302701,01,Cariri,2015,5,16,8,8,24,795.625
2302800,10,Sertão de Canindé,2015,5,87,62,25,149,841.6107382550335
2302909,07,Maciço do Baturité,2015,5,6,4,2,10,836.1
2303006,10,Sertão de Canindé,2015,5,3,32,-29,35,941.2571428571428
2303105,11,Sertão de Sobral,2015,5,1,1,0,2,788.0
2303204,01,Cariri,2015,5,31,8,23,39,861.9487179487179
2303303,02,Centro Sul,2015,5,13,3,10,16,948.5625
2303402,08,Serra da Ibiapaba,2015,5,7,2,5,9,824.6666666666666
2303501,03,Grande Fortaleza,2015,5,119,126,-7,245,894.7918367346939
2303600,02,Centro Sul,2015,5,0,2,-2,2,788.0
2303659,12,Sertão dos Crateús,2015,5,1,0,1,1,394.0
2303709,03,Grande Fortaleza,2015,5,1624,1581,43,3205,1321.857410296412
2303808,02,Centro Sul,2015,5,6,9,-3,15,982.9333333333332
2303907,05,Litoral Norte,2015,5,4,2,2,6,800.6666666666666
2303931,09,Sertão Central,2015,5,4,2,2,6,924.1666666666666
2303956,03,Grande Fortaleza,2015,5,12,12,0,24,960.2916666666666
2304004,11,Sertão de Sobral,2015,5,3,3,0,6,837.3333333333334
2304103,12,Sertão dos Crateús,2015,5,166,86,80,252,948.9246031746032
2304202,01,Cariri,2015,5,389,390,-1,779,927.99486521181
2304236,08,Serra da Ibiapaba,2015,5,0,1,-1,1,1393.0
2304251,05,Litoral Norte,2015,5,3,5,-2,8,969.5
2304277,14,Vale do Jaguaribe,2015,5,3,0,3,3,798.6666666666666
2304285,03,Grande Fortaleza,2015,5,1551,1595,-44,3146,1256.437380801017
2304301,01,Cariri,2015,5,6,0,6,6,1214.8333333333333
2304350,11,Sertão de Sobral,2015,5,6,19,-13,25,914.48
2304400,03,Grande Fortaleza,2015,5,25056,25722,-666,50778,1100.6478002284457
2304459,04,Litoral Leste,2015,5,12,3,9,15,950.6666666666666
2304509,11,Sertão de Sobral,2015,5,36,46,-10,82,1011.780487804878
