ano,sigla_uf,divisao_cnae,vinculos_ativos,remuneracao_media,uf_nome
2022,PE,78,84746,,Pernambuco
2022,PE,79,3298,,Pernambuco
2022,PE,80,32936,,Pernambuco
2022,PE,81,81138,,Pernambuco
2022,PE,82,65648,,Pernambuco
2022,PE,84,523786,,Pernambuco
2022,PE,85,94012,,Pernambuco
2022,PE,86,140895,,Pernambuco
2022,PE,87,5679,,Pernambuco
2022,PE,88,6692,,Pernambuco
2022,PE,89,113,,Pernambuco
2022,PE,90,1243,,Pernambuco
2022,PE,91,184,,Pernambuco
2022,PE,92,24,,Pernambuco
2022,PE,93,11652,,Pernambuco
2022,PE,94,30890,,Pernambuco
2022,PE,95,4085,,Pernambuco
2022,PE,96,12113,,Pernambuco
2022,PE,97,12,,Pernambuco
2022,PE,99,257,,Pernambuco
2022,PI,10,12782,,Piauí
2022,PI,11,16531,,Piauí
2022,PI,12,55,,Piauí
2022,PI,13,435,,Piauí
2022,PI,14,4072,,Piauí
2022,PI,15,2834,,Piauí
2022,PI,16,2040,,Piauí
2022,PI,17,285,,Piauí
2022,PI,18,1111,,Piauí
2022,PI,19,4498,,Piauí
2022,PI,20,1083,,Piauí
2022,PI,21,1265,,Piauí
2022,PI,22,1510,,Piauí
2022,PI,23,6815,,Piauí
2022,PI,24,698,,Piauí
2022,PI,25,1852,,Piauí
2022,PI,27,273,,Piauí
2022,PI,28,129,,Piauí
2022,PI,29,299,,Piauí
2022,PI,30,512,,Piauí
2022,PI,31,1876,,Piauí
2022,PI,32,1516,,Piauí
2022,PI,33,798,,Piauí
2022,PI,35,1650,,Piauí
2022,PI,36,2187,,Piauí
2022,PI,37,138,,Piauí
2022,PI,38,2931,,Piauí
2022,PI,41,32979,,Piauí
2022,PI,42,15267,,Piauí
2022,PI,43,7582,,Piauí
2022,PI,45,15141,,Piauí
2022,PI,46,25013,,Piauí
2022,PI,47,100900,,Piauí
2022,PI,49,9677,,Piauí
2022,PI,50,11,,Piauí
2022,PI,51,201,,Piauí
2022,PI,52,1986,,Piauí
2022,PI,53,1947,,Piauí
2022,PI,55,4399,,Piauí
2022,PI,56,18385,,Piauí
2022,PI,58,410,,Piauí
2022,PI,59,248,,Piauí
2022,PI,60,819,,Piauí
2022,PI,61,5468,,Piauí
2022,PI,62,1051,,Piauí
2022,PI,63,1680,,Piauí
2022,PI,64,3830,,Piauí
2022,PI,65,1117,,Piauí
2022,PI,66,2427,,Piauí
2022,PI,68,2081,,Piauí
2022,PI,69,4419,,Piauí
2022,PI,70,1002,,Piauí
2022,PI,71,5381,,Piauí
2022,PI,72,590,,Piauí
2022,PI,73,1287,,Piauí
2022,PI,74,660,,Piauí
2022,PI,75,280,,Piauí
2022,PI,77,2686,,Piauí
2022,PI,78,15404,,Piauí
2022,PI,79,732,,Piauí
2022,PI,80,6920,,Piauí
2022,PI,81,21372,,Piauí
2022,PI,82,18281,,Piauí
2022,PI,84,163947,,Piauí
2022,PI,85,54169,,Piauí
2022,PI,86,23637,,Piauí
2022,PI,87,864,,Piauí
2022,PI,88,930,,Piauí
2022,PI,89,97,,Piauí
2022,PI,90,209,,Piauí
2022,PI,91,80,,Piauí
2022,PI,93,2195,,Piauí
2022,PI,94,7379,,Piauí
2022,PI,95,839,,Piauí
2022,PI,96,3154,,Piauí
2022,PI,97,3,,Piauí
2022,PI,99,84,,Piauí
2022,RN,10,21294,,Rio Grande do Norte
2022,RN,11,18080,,Rio Grande do Norte
2022,RN,12,488,,Rio Grande do Norte
2022,RN,13,11307,,Rio Grande do Norte
2022,RN,14,20366,,Rio Grande do Norte
2022,RN,15,3251,,Rio Grande do Norte
2022,RN,16,2104,,Rio Grande do Norte
2022,RN,17,444,,Rio Grande do Norte
2022,RN,18,1085,,Rio Grande do Norte
2022,RN,19,4553,,Rio Grande do Norte
2022,RN,20,1628,,Rio Grande do Norte
2022,RN,21,9,,Rio Grande do Norte
2022,RN,22,2849,,Rio Grande do Norte
2022,RN,23,9526,,Rio Grande do Norte
2022,RN,24,109,,Rio Grande do Norte
2022,RN,25,2407,,Rio Grande do Norte
2022,RN,26,34,,Rio Grande do Norte
2022,RN,27,512,,Rio Grande do Norte
2022,RN,28,454,,Rio Grande do Norte
2022,RN,29,502,,Rio Grande do Norte
2022,RN,30,27,,Rio Grande do Norte
2022,RN,31,3013,,Rio Grande do Norte
2022,RN,32,4882,,Rio Grande do Norte
2022,RN,33,2702,,Rio Grande do Norte
2022,RN,35,1807,,Rio Grande do Norte
2022,RN,36,2720,,Rio Grande do Norte
2022,RN,37,91,,Rio Grande do Norte
2022,RN,38,6709,,Rio Grande do Norte
2022,RN,41,40293,,Rio Grande do Norte
2022,RN,42,19039,,Rio Grande do Norte
2022,RN,43,13784,,Rio Grande do Norte
2022,RN,45,16358,,Rio Grande do Norte
2022,RN,46,31802,,Rio Grande do Norte
2022,RN,47,129425,,Rio Grande do Norte
2022,RN,49,12781,,Rio Grande do Norte
2022,RN,50,532,,Rio Grande do Norte
2022,RN,51,309,,Rio Grande do Norte
2022,RN,52,3442,,Rio Grande do Norte
2022,RN,53,2088,,Rio Grande do Norte
2022,RN,55,11957,,Rio Grande do Norte
2022,RN,56,32261,,Rio Grande do Norte
2022,RN,58,218,,Rio Grande do Norte
2022,RN,59,533,,Rio Grande do Norte
2022,RN,60,2209,,Rio Grande do Norte
2022,RN,61,5115,,Rio Grande do Norte
2022,RN,62,2758,,Rio Grande do Norte
2022,RN,63,703,,Rio Grande do Norte
2022,RN,64,5318,,Rio Grande do Norte
2022,RN,65,1498,,Rio Grande do Norte
2022,RN,66,1339,,Rio Grande do Norte
2022,RN,68,3579,,Rio Grande do Norte
2022,RN,69,5966,,Rio Grande do Norte
2022,RN,70,1405,,Rio Grande do Norte
2022,RN,71,6553,,Rio Grande do Norte
2022,RN,72,1010,,Rio Grande do Norte
2022,RN,73,1705,,Rio Grande do Norte
2022,RN,74,1940,,Rio Grande do Norte
2022,RN,75,451,,Rio Grande do Norte
2022,RN,77,5075,,Rio Grande do Norte
2022,RN,78,15700,,Rio Grande do Norte
2022,RN,79,1538,,Rio Grande do Norte
2022,RN,80,11636,,Rio Grande do Norte
2022,RN,81,37773,,Rio Grande do Norte
2022,RN,82,33030,,Rio Grande do Norte
2022,RN,84,220746,,Rio Grande do Norte
2022,RN,85,44750,,Rio Grande do Norte
2022,RN,86,30049,,Rio Grande do Norte
2022,RN,87,2916,,Rio Grande do Norte
2022,RN,88,1488,,Rio Grande do Norte
2022,RN,89,5900,,Rio Grande do Norte
2022,RN,90,639,,Rio Grande do Norte
2022,RN,91,2774,,Rio Grande do Norte
2022,RN,93,3676,,Rio Grande do Norte
2022,RN,94,7119,,Rio Grande do Norte
2022,RN,95,1596,,Rio Grande do Norte
2022,RN,96,5266,,Rio Grande do Norte
2022,RN,97,196,,Rio Grande do Norte
2022,RN,99,156,,Rio Grande do Norte
2022,SE,10,17363,,Sergipe
2022,SE,11,9040,,Sergipe
2022,SE,12,425,,Sergipe
2022,SE,13,8111,,Sergipe
2022,SE,14,2825,,Sergipe
2022,SE,15,11675,,Sergipe
2022,SE,16,3106,,Sergipe
2022,SE,17,471,,Sergipe
2022,SE,18,527,,Sergipe
2022,SE,19,1968,,Sergipe
2022,SE,20,1757,,Sergipe
2022,SE,21,176,,Sergipe
2022,SE,22,1371,,Sergipe
2022,SE,23,6484,,Sergipe
2022,SE,24,266,,Sergipe
2022,SE,25,2827,,Sergipe
2022,SE,26,109,,Sergipe
2022,SE,27,1418,,Sergipe
2022,SE,28,168,,Sergipe
2022,SE,29,1990,,Sergipe
2022,SE,30,23,,Sergipe
2022,SE,31,1706,,Sergipe
2022,SE,32,1351,,Sergipe
2022,SE,33,900,,Sergipe
2022,SE,35,2226,,Sergipe
2022,SE,36,2002,,Sergipe
2022,SE,37,1,,Sergipe
2022,SE,38,3589,,Sergipe
2022,SE,41,29780,,Sergipe
2022,SE,42,8502,,Sergipe
2022,SE,43,7255,,Sergipe
2022,SE,45,9857,,Sergipe
2022,SE,46,17698,,Sergipe
2022,SE,47,73582,,Sergipe
2022,SE,49,13435,,Sergipe
2022,SE,50,74,,Sergipe
2022,SE,51,144,,Sergipe
2022,SE,52,1958,,Sergipe
2022,SE,53,1405,,Sergipe
2022,SE,55,3793,,Sergipe
2022,SE,56,17015,,Sergipe
2022,SE,58,243,,Sergipe
2022,SE,59,333,,Sergipe
2022,SE,60,1639,,Sergipe
2022,SE,61,3433,,Sergipe
2022,SE,62,1566,,Sergipe
2022,SE,63,857,,Sergipe
2022,SE,64,4144,,Sergipe
2022,SE,65,837,,Sergipe
2022,SE,66,1346,,Sergipe
2022,SE,68,1914,,Sergipe
2022,SE,69,4120,,Sergipe
2022,SE,70,1340,,Sergipe
2022,SE,71,4477,,Sergipe
2022,SE,72,735,,Sergipe
2022,SE,73,1663,,Sergipe
2022,SE,74,1274,,Sergipe
2022,SE,75,319,,Sergipe
2022,SE,77,2832,,Sergipe
2022,SE,78,5069,,Sergipe
2022,SE,79,534,,Sergipe
2022,SE,80,7593,,Sergipe
2022,SE,81,24043,,Sergipe
2022,SE,82,21010,,Sergipe
2022,SE,84,143750,,Sergipe
2022,SE,85,28169,,Sergipe
2022,SE,86,31459,,Sergipe
2022,SE,87,663,,Sergipe
2022,SE,88,1804,,Sergipe
2022,SE,89,725,,Sergipe
2022,SE,90,268,,Sergipe
2022,SE,91,1075,,Sergipe
2022,SE,93,2394,,Sergipe
2022,SE,94,5016,,Sergipe
2022,SE,95,814,,Sergipe
2022,SE,96,3256,,Sergipe
2022,SE,97,6,,Sergipe
2022,SE,99,264,,Sergipe
